S,Channel,0,1,2,3
0,0,0.22907822719914683,-0.03547545720205647,0.2782670551736026,0.14213240602565008
0,1,0.10817514417124946,-0.05079869115827381,0.11711771804138003,0.09398994244247114
0,2,0.2446843294531265,-0.0019841947426809856,0.16223617645704233,0.2696991257913457
0,3,0.15886775800763622,-0.09699909128101393,0.13723851369596748,0.03320083265576948
0,4,0.3148215897289967,0.1617504678557141,0.2905607383137668,0.29258422099392467
0,5,0.3863405837474705,0.10452964565396432,0.27955567303995793,0.28793648500507607
0,6,0.18622142314120532,-0.052715764602328394,0.05417226318254114,-0.0027817683273076133
0,7,0.3398476033867263,0.14124185059083413,0.21681015420549446,0.14333633623346895
0,8,0.16959032942810331,0.003118998936037832,0.10171683490905312,0.10511740070976086
0,9,0.335807689960269,0.21613678531356703,0.2489280791649895,0.34036318168456614
0,10,0.2643344107804753,0.029979408375469363,0.16042069978135526,0.2546917872964681
0,11,0.16506331102961214,0.020386027415799837,0.1653525082582317,0.1667998705092513
0,12,0.15248659321057634,0.019031161840385728,0.25736706876678916,0.22142652928772208
0,13,0.21657697820067395,0.0010966421993994294,0.2167468225491206,0.17987115680456278
1,0,0.2210724811948503,0.08376078721816585,0.09154398571546458,0.13380556537425953
1,1,0.10292305758872793,-0.05739512600830247,-0.1262322972468313,-0.014397853394486024
1,2,0.16228422612988333,0.0259221243514705,0.02095202761332279,0.0032607833450204937
1,3,0.1442815082222936,-0.10673913571660269,-0.09083713220342038,-0.05365094276812139
1,4,0.12364887936637727,-0.10836683826052199,-0.10221314901901074,-0.04888879260655068
1,5,-0.1452217853738266,0.022728327386273943,-0.016356713172313565,0.008319729950377027
1,6,0.07113361878427071,-0.1848056153787461,-0.46215623700142483,-0.28880391928613725
1,7,-0.06405401575731436,-0.07963480299318226,-0.1886182056189889,-0.2028492146467414
1,8,0.11666271915656347,-0.2408240457764167,-0.3315058994038024,-0.22584163088997913
1,9,-0.05913051351203191,-0.21446418786967025,-0.22068378348878195,-0.20459872578101507
1,10,-0.08218822576747674,0.13493242667802466,0.253283674477047,0.11118988036041513
1,11,0.2769527912268601,0.11189601739389778,0.15544581932507237,0.19370665568583378
1,12,0.08671355526257905,0.0022479247104874836,0.10666604833082803,0.152607841377923
1,13,0.28271538707824195,0.1054452080185253,0.3028808238750572,0.2926153610873705
2,0,0.17865703653000256,0.011461235994553301,0.04840016902801564,0.0335618615150547
2,1,0.34076540706123143,-0.01169804305000956,0.09216694278978671,0.10312349441751556
2,2,0.1965314615484166,0.01773888301727421,0.09835643106293589,0.13262006542185292
2,3,0.24186098601124667,0.03474749875427714,0.0855616130307674,0.05215158514653443
2,4,0.37690698892283525,0.051506968310791365,0.186624536290695,0.16869969685169947
2,5,0.28509129707558867,0.0705970013756238,0.15850707904046893,0.0797591429065716
2,6,0.0532635949059128,-0.042393760480581036,0.12528259964002078,0.06478484103081648
2,7,0.24029291345277645,0.12109833250063586,0.22025271520083559,0.09635769738300963
2,8,0.07737979032823725,0.2018460218603541,0.10504400946423281,0.16452389765604725
2,9,0.2402772188748124,0.2216027221082467,0.15876666625506236,0.13741817890706784
2,10,0.37781023753677534,0.22193806010755998,0.2617186545907378,0.0786519740052852
2,11,0.029250518771520895,-0.09293573527658942,0.13342830688492283,0.13477242920096574
2,12,,,,
2,13,0.14287318363001353,0.09371980728356541,0.16541337074613666,0.16282584006084905
3,0,-0.002590176034964323,-0.021912565305728715,0.05774975205929285,-0.03957147387951961
3,1,0.005511365309133929,0.027391875733768025,0.053375777339636665,0.010383731873151185
3,2,0.009195715188836587,0.021361745826343353,0.08217235439237779,-0.11404117984929969
3,3,-0.01220431527229643,-0.003975837124161088,0.062163650067938975,-0.08108146743504581
3,4,0.13895792521816785,0.07300964463999994,-0.035482987584146246,-0.040964028506518764
3,5,0.04666809819301741,-0.03129560983277338,-0.009934313799908397,-0.011325958579689183
3,6,,,,
3,7,,,,
3,8,0.047432655389011584,-0.008713526451368967,0.08989064236190225,0.058257745814443165
3,9,0.19178945453650645,-0.011635195911056702,0.14907646406246491,0.030889876693876814
3,10,-0.16914485192194845,-0.007688895928584951,-0.13406745807736323,0.02751031112972139
