S,Channel,0,1,2,3
0,0,0.017668959661579275,0.029501919431951736,0.026425996632678812,-0.015423794645379914
0,1,-0.007058769560713637,0.029634307351894762,0.009614026842838538,-0.021509952653835155
0,2,0.010457218752635574,-0.009904629247676218,-0.017739016042914325,-0.021170226586408922
0,3,0.0005120009810043013,0.0006546849100800543,-0.03306052891120248,-0.03134128328586481
0,4,0.0039973951342267494,-0.019038706871745945,-0.015314729326287881,-0.05782173772038424
0,5,-0.0021361547068239717,0.0012362045898654246,0.0028917133695532367,-0.04837413386946444
0,6,-0.014112230316508186,0.03132872430316685,-0.008429585943069395,-0.020459489062908634
0,7,0.02250553213123021,-0.010273582497149162,-0.012906923514099862,-0.07247728962559433
0,8,-0.029506058569279486,-0.001957168786034204,0.004149733492158664,-0.025817143184176043
0,9,-0.08180061304468664,-0.04922449599842067,-0.007687439590637077,-0.05902618247191753
0,10,0.06928526851427266,0.004552585754006742,0.029402092346325712,0.004095932878916565
0,11,0.04603051885013118,-0.023366951375366356,0.02888821513880563,-0.012841270706102088
0,12,0.03767682439316696,0.01642211380105573,0.04463259179720556,0.008057045742365774
0,13,0.022655766099064337,0.015091236566270835,0.005602207575832024,-0.019277976678932083
1,0,-0.044294644585958366,-0.012669067965176502,0.013796297801988558,-0.007829902105074697
1,1,-0.03631661066700351,-0.027431020828890734,0.00015777002479939399,0.009787614146677162
1,2,-0.022029452896509392,-0.02342276070182713,-0.01795044049801987,-0.006413775472198403
1,3,-0.0005911211028489997,-0.004638598848785693,-0.032999791263177654,-0.019180035292147124
1,4,-0.03332176274611949,0.0006171860801844816,0.030247509864298337,0.03069636157287809
1,5,-0.05525017145172966,-0.005198331188771997,-0.02155819070493331,-0.03324550666090488
1,6,-0.05166211753021445,-0.03948223763244732,0.019860530046156656,-0.09410534777708926
1,7,-0.08851815483702535,0.02668542139864835,0.04021760690263488,-0.009605693720979632
1,8,-0.02612056220543943,0.015998137449141688,0.0036787416716560204,-0.041716903534491395
1,9,-0.0641994098013217,-0.013754429818470831,-0.009518763362061396,-0.03398877113462432
1,10,0.0034610342241262523,0.03644798715356441,0.005155541150507939,-0.001112627672009839
1,11,-0.05082836665482293,0.023788676021720728,0.030818633414871198,-0.01612281421555487
1,12,-0.02831701659152908,0.06527718012079065,0.05087311395075857,0.034235603519109585
1,13,-0.03831791023618404,-0.019457867150676152,-0.00944620017436297,-0.01556911583856492
2,0,-0.00872521482949742,0.0399346950049515,-0.015358113290841255,0.02876042317556082
2,1,-0.07913648076112427,-0.03834632250863723,-0.02993539383710959,-0.013596499187277145
2,2,-0.019237966099268363,-0.010378143058075606,-0.005642140362158681,-0.021522512145121124
2,3,-0.05147913948332011,-0.008575783543822274,0.005016757318521898,-0.013260295636726352
2,4,-0.10443420778939183,-0.08659092087492756,-0.042008419464042226,-0.09496828620959218
2,5,-0.06018884972174258,-0.011063449987254474,-0.015678895567889494,-0.05926270620359781
2,6,0.021574209677652383,0.12451284221579768,-0.07905020701325823,0.07921479158083226
2,7,0.018339980642022566,0.07047286104572845,-0.03845312331347545,0.07460553756168709
2,8,-0.04699044379667681,0.009692452241704572,-0.022560902225506777,-0.007529510432241305
2,9,-0.0051541180776533465,-0.014625624779254479,-0.015067028594145413,0.017120950848802257
2,10,0.03817123505832512,0.09428957668965939,-0.008811545414601413,0.12144483092348825
2,11,0.028194233657248307,0.104474281286878,-0.02831952971041938,0.094481976967627
2,12,,,,
2,13,0.002299224381911053,0.11978875895194721,-0.03242965849889373,0.08450398698362879
3,0,0.012146334752525509,0.014676131869849644,-0.017334120444775905,-0.0002993049609973223
3,1,0.003598732974230154,0.01932493200074637,-0.021823682826020856,0.008492085018742209
3,2,0.00046981601854388335,0.02491765320052073,-0.016900277650500655,-0.00419441479363463
3,3,0.015012398102766271,0.006471475265488207,-0.011749692867315814,0.031145137155934678
