S,Channel,0,1,2,3
0,0,0.012481441560341196,0.06383584475591633,-0.07890817428568431,-0.06995974034093563
0,1,0.006590850674701825,0.023305773703419283,-0.06632960090598351,-0.0621936771807926
0,2,0.012842828926651083,0.00885015990438049,-0.03796546820698561,-0.025365224824508033
0,3,0.002640772345252216,0.005338008808492792,-0.06407031327297312,-0.026928914207118185
0,4,0.029705698959223637,0.0036215837703814117,-0.09364220445523763,-0.0723087402920138
0,5,-0.0025202044793320084,0.0474621757208553,-0.032876213186645145,-0.05855009358674229
0,6,-0.029937362337954455,0.01876690176369542,-0.026990183501848126,-0.020594708826683156
0,7,-0.002820457437464015,-0.006024122625413697,-0.016643709495077392,-0.08973425577413224
0,8,-0.02878565711019694,0.023407617138138992,-0.05192151423903832,-0.04321307956936805
0,9,-0.013117833207520564,-0.0280469655566503,-0.04627403706869266,-0.08851646827798805
0,10,0.03290162948237698,0.011763748509109379,0.028732201110439,-0.022399586586964233
0,11,-0.025168034246843843,-0.008712085090178508,-0.011959892567754468,-0.027195746388500745
0,12,0.0894043284455348,-0.003142329995250968,-0.025746803070212782,-0.05350181422025277
0,13,0.005673449985284252,0.006593619906408695,0.00316841061835241,-0.042106109868628616
1,0,-0.053926037785608116,0.0033244995978664953,0.05026614824630075,-0.014974060275743216
1,1,-0.049247264676713205,0.00023761247689754663,0.060065226092662856,0.009194946159644547
1,2,-0.008945753744347772,-0.0025837855409503213,0.0185697760581453,0.001656643625278918
1,3,-0.00206260213560773,0.042374097494177046,0.033553124562970243,-0.036694862128981556
1,4,-0.1117280345512368,-4.985743470502769e-05,0.04295486166241197,-0.03060948689277004
1,5,-0.04185372623687729,-0.017195002157600767,-0.032590880691357405,-0.01649580661334921
1,6,-0.04997057844164244,0.0030323596002856785,-0.006756534828583467,-0.03447543259652674
1,7,-0.12875309926572728,0.017521523042225304,0.014866304770317442,-0.026432108891333333
1,8,0.013750679968584104,-0.00021138958916596843,-0.005358673429117881,-0.04282160371237814
1,9,-0.013831494092876359,-0.020691446040001824,0.0026585989972688104,-0.017997501336303227
1,10,-0.025663273713321534,0.000902071310797721,0.011588118180218274,0.01422248101998501
1,11,-0.08542103461614972,0.027421673515880984,0.03190885238215915,-0.01712118169270667
1,12,-0.02423391034744077,0.02794114339023324,0.0542088655323497,0.029349893139719252
1,13,-0.013648729390645709,0.004248395534888579,0.008245565150247424,-0.013238205077802913
2,0,-0.003963838436770817,0.0034562835453300924,0.00521175161965644,0.06830874328270488
