S,Channel,0,1,2,3
0,0,-0.05256069532669664,0.03437276472325672,-0.0691562014876258,-0.03674627490127062
0,1,-0.04417314460159603,0.014012432220784132,-0.09437226813979496,-0.024155858202181416
0,2,-0.02410797681741445,0.012340491458627664,-0.033864283664732805,0.02040236522324018
0,3,-0.010129388303666545,0.032006957308882304,-0.035655510402657,-0.018799783896352295
0,4,-0.03356312362407621,-0.006523476527526665,-0.07370159003417413,-0.025055461234521313
0,5,-0.05209185868358558,0.03314442473970384,-0.045263309504500526,-0.040448823246311334
0,6,-0.04869012434648844,-0.027811872845567128,-0.018440856293307425,0.007186267607886225
0,7,-0.08179381879107521,-0.019829686733217954,-0.024972778604257583,-0.015822854031889527
0,8,-0.04633644551430167,-0.006190042848180849,-0.041966311506832374,-0.03803170465601837
0,9,-0.06219148695765578,-0.027422781822003753,-0.04233793593029586,-0.06525011252990166
0,10,-0.07252882393773914,0.013069094397568232,0.013581168094487128,0.01295807506055182
0,11,-0.11329472690973576,-0.020618720158840313,0.009953034070786725,0.03228964646424376
0,12,0.004036960289626421,0.012450021513446935,-0.04658829972258916,-0.011399837759125226
0,13,-0.03725933537123294,-0.014615781227402667,-0.0064991503568466,-0.029726510064223832
1,0,-0.06421416175872756,-0.010199956675497028,0.014439604764404432,-0.030171352570063842
1,1,-0.09793396536881493,0.04709025196799779,0.04901736081346603,0.030130525502125673
1,2,-0.013990208362231908,0.026066425953313124,0.021174912487816697,0.03707246741040953
1,3,-0.019642196522793944,0.07092787555978175,0.044520002962061295,0.022556431959925623
1,4,-0.08819546007078966,0.05794799275073322,0.0396551466894606,0.02318587125472579
1,5,-0.02103697227771755,0.008701829647726825,0.0005907073992165049,-0.008636769186498854
1,6,-0.040455463699221095,0.0274253420973472,-0.06160605428001841,-0.0002974776173657549
1,7,-0.07236546458394306,0.013723619087378937,-0.026707044904291318,-0.028962563367128814
1,8,0.0005506344153383204,-0.024725882165230636,-0.058787640667504346,-0.051806665507933836
1,9,-0.04223731732190915,-0.0033021512438609615,-0.040109904038507754,-0.013555899269160288
1,10,-0.0512244718467866,0.002434446789641859,-0.021756831055401438,0.013455257335487674
1,11,-0.04779887922487876,0.006650336633245822,-0.039216465056959714,-0.011050039709594332
1,12,-0.026084437338396715,0.009725306967546421,0.010168422298382739,-0.003103417918209662
1,13,-0.015099538528737726,-0.003742857069824455,-0.02687938512786301,-0.006586693209176873
2,0,-0.038784715935464655,-0.07547651715721748,-0.0184547150489227,-0.05190066176619443
2,1,-0.06021856566290649,0.031070723774235448,0.026784186355834686,-0.031481617983586535
2,2,-0.04408743652669522,-0.01774934420128259,0.00911302280157936,-0.01737288836298438
2,3,-0.03265759675175583,0.036667872318813834,0.024202998546933332,0.017303787178182848
2,4,-0.08757175414861497,-0.003939398826868608,-0.01924897145762255,-0.04276830829809599
2,5,-0.059161630966507846,-0.002351838332225947,0.015437130306846607,-0.020953114206157086
2,6,-0.0022339872816339312,-0.08881689001132177,0.0864272780283465,-0.019503973724470214
2,7,-0.03691079993862367,-0.005781060245350765,0.08435498155554363,0.04105707134529371
2,8,-0.09808545030464662,-0.02337411852969781,-0.0020226535008182295,0.004263937509735121
2,9,-0.05025883201031473,0.01851582991687458,0.014035135805842267,-0.0038979960803610437
2,10,0.05032620360920518,-0.11237410311906672,0.05050335147418556,-0.07720767614535617
2,11,0.028928364198091264,-0.01994865375930225,0.032881787661963584,-0.050235354039165216
2,12,,,,
2,13,-0.008542409286667267,-0.06733068306006267,-0.03782194042437018,-0.052343696359778716
3,0,0.005780902208760294,0.01604883434719439,-0.00458509876033251,0.0013720651601808204
3,1,0.006131022266495117,0.008336158874790724,-0.0004866454685286237,-0.019227948774153934
3,2,0.016448843848395046,0.014154961488828196,-0.003666344849541947,-0.023140056890101526
3,3,0.01054175758835961,0.014668432270923923,0.007345900552973004,0.015299090309672908
3,4,-0.04207274014559999,-0.02459834292168448,0.004593751140742923,-0.010124386046878712
3,5,-0.029322692091020244,-0.00948314208528711,0.009577042251530074,-0.016030892320152368
3,6,,,,
3,7,,,,
3,8,0.002356988230021234,-0.009030025932236892,0.01251705621906767,-0.00019655787796196253
3,9,0.03144646106929157,-0.00515361320385067,0.028001831331506088,-4.102091870818063e-05
3,10,-0.004465902848155637,-0.001467122376785527,-0.00793554447057968,-0.010894763000931791
3,11,0.04906699883414219,-0.011077584575367833,0.004779087559232551,-0.04293748962674925
3,12,,,,
3,13,,,,
4,0,-0.05679034484663359,-0.05739652438574331,0.004558255521681267,0.05239749628862107
4,1,0.027729919743260584,-0.025757871101288,0.005634799841672704,0.024143687001488563
4,2,-0.001311942271879109,-0.0541872402758692,-0.026129057115744213,-0.028121445106133024
4,3,0.010605748658095986,-0.021282139668389533,-0.0016980171571045642,-0.05367481554247231
4,4,-0.04284478455483837,0.003141196800683603,-0.01153747173749673,0.05204711473273577
4,5,-0.04060901076408455,-0.011399704788558918,-0.007539738383229168,0.028532477817582565
4,6,-0.009332786268681233,-0.008229673913328503,0.00047096582126651644,0.029196525239108994
4,7,0.001953146163070514,-0.018755307787952254,0.01017139859482197,0.02408265882755145
4,8,0.0029310966868925778,0.0070758195517098815,0.02537436051683054,0.05475938850247469
4,9,-0.008359123852280534,0.006760947231300113,-0.015039278783613294,0.010274689719739317
4,10,0.017679479129888077,-0.03443278950835695,0.03236134697235482,0.030060273136004706
4,11,0.049377647714078335,-0.05877772249081281,0.07979664772334757,0.0692872602844431
4,12,,,,
4,13,,,,
5,0,0.05698221706833035,0.02813422375826654,0.0037939382510526402,-0.0244882184137781
5,1,-0.03132655928960536,-0.017612227730506046,-0.048374894413033956,-0.031062633331564553
5,2,-0.02202439509337568,0.002906252594070134,-0.021487154175575365,-0.015966699684109284
5,3,-0.023206363787286396,-0.03896890825170737,-0.044713888696135975,-0.0314842867315559
5,4,-0.05890704202674923,-0.049085085736987034,-0.09003621772838899,-0.0435191011362198
5,5,-0.009507292352295228,-0.00998127470875041,-0.040241319628233456,0.0026339008432963553
5,6,,,,
5,7,-0.14855942084731402,0.2847298468662867,-0.07118261945423807,0.026359082229133107
5,8,-0.02540651208982207,0.005177988084845236,-0.036520373098894464,-0.02369981213109341
5,9,-0.044666691163476026,0.03023625416641791,-0.036930110109414674,-0.018622459644342833
5,10,0.06345721305973134,-0.0137122905942402,-0.035364667167367254,-0.023739325629035007
5,11,0.007778520791835682,-0.024692353609819633,-0.04034671152721498,-0.031070553828568225
5,12,-0.050539278927854495,0.012089054982958003,-0.05036890156906488,-0.02255608049293311
5,13,-0.036483237222954976,-0.029474249969673166,-0.07299633232392298,-0.007160596473581416
6,0,-0.01259399936417329,-0.01361936938837195,0.002884786592938481,0.015574876093079407
6,1,-0.013347755210351643,-0.03788255961044577,0.010879902547046008,-0.008006620011510472
6,2,0.0021586860215537925,-0.0026285693150030734,0.00039754038836558805,0.007289022122448345
6,3,-0.0061614449496271515,-0.026072543600601187,-0.0015005091067990506,0.0017104021693815853
6,4,-0.040997158897183625,-0.12215519875615907,-0.05389690069298871,-0.0741293566712539
6,5,-0.03673719790573104,-0.0605610670477901,-0.0812993734578568,-0.03221719027850407
6,6,-0.0708483222576372,-0.08935845090726807,-0.10126086137875039,-0.04140455516625627
6,7,-0.007878667626134638,-0.047824166326027984,-0.03247536796587765,-0.0037069362202792546
6,8,-0.004018014663848831,-0.03763151453902495,0.004488087450710681,-0.029660531483085978
6,9,0.03179630043423248,-0.015608012629954824,0.022241346546950282,-0.006139024596087933
6,10,-0.007067417531312613,-0.03052955580129922,-0.02191410322392798,-0.007514824437939247
6,11,0.015930002747420745,-0.002800753326036686,-0.007113385798540754,0.014873337286300936
6,12,,,,
6,13,,,,
7,0,-0.028658269411077,-0.044827488265231835,-0.017346118180304536,-0.012482177792523568
7,1,0.02918552982514091,0.024066453910550352,8.676957493321663e-05,0.022048745643796403
7,2,0.0020278919738825583,0.02000093278441971,0.011689593803601434,0.03287638123430157
7,3,0.02018161933531874,0.02287460033978444,0.005083932860063364,0.00935983048254987
7,4,-0.01758013888080179,-0.0110293839779096,-0.01436397118573414,-0.005850790372312761
7,5,-0.02702443711331841,-0.015505929563335399,-0.016954657327824647,0.020067761674102767
7,6,-0.025440307644587663,-0.03615286136698276,0.0008095417704523378,-0.00015684524909881283
7,7,-0.0024845868709722913,-0.002955233705773029,0.001863477575628283,0.023886544210095367
7,8,0.016399528333610837,0.021713762734799802,0.0314480180127704,0.04339579472950384
7,9,0.031305547046779424,0.027228880712082997,0.02067231730441675,0.05012497696791161
7,10,0.007048873352484541,0.04070570537241028,0.005781412548727065,0.0026699190382406027
7,11,-0.02867799790394051,-0.020106110972814187,0.0039743975487126085,-0.029030289995523446
7,12,0.010838550424700529,-0.001102907248080711,0.002024580888067658,0.04518036682196088
7,13,-0.02020599159195785,-0.005036469772875438,-0.006214484156884621,-0.015315132433412202
8,0,-0.005970589313982432,0.012119113639893434,0.01740670073341174,0.0038380248548189285
8,1,0.000913116551637805,0.0230490818816609,0.03056491589566029,-0.010838754914397345
8,2,-0.027701491137696405,0.0011200724556012245,0.0006705157647672425,-0.023480568179224816
8,3,-0.060254748661082394,-0.03314954880089953,-0.006191369274796221,-0.01936576264673884
8,4,-0.04843457449405838,-0.05871187548403445,-0.020069932791567546,-0.0018990238518626502
8,5,-0.00557768396078172,-0.03396909608833476,0.0004207708095688609,-0.033929658292771905
8,6,-0.011749009983579911,-0.062235542729252406,-0.023239069060830505,-0.02396564700471211
8,7,-0.013922821152854677,-0.04707566737994206,-0.02833852226164131,-0.013385256336147849
8,8,-0.025324930046247657,-0.02045394696957416,-0.020971326930158584,-0.0016160026825933307
8,9,0.0010786745790971255,-0.014027272333701808,0.005652297815883171,-0.008773399828160581
8,10,6.915780154125306e-05,-0.024218757887655498,0.027944031342632132,-0.016983770507770404
8,11,0.003249459339627438,0.00242586233862967,-0.013987816559465394,-0.012166931266948048
8,12,0.00011196934594543663,0.00924936350854941,0.024692875084699004,0.0002922964029394186
8,13,-0.010204437361532396,-0.0019213975317735226,-0.006903763752111921,-0.017084405920841577
9,0,0.0005150789504010702,0.03349127047321976,0.05540585324893525,0.033868592449681816
9,1,0.024242762953784185,0.06511244928345443,0.021074943122013055,0.061649321680572064
9,2,-0.02049537360694244,0.0035918243880294263,-0.0061893623569743254,0.017150210053716933
9,3,0.01242613719335039,0.017739549404177702,-0.01876157956338263,-0.025212166840604573
9,4,0.014203515965286947,0.07253925465886563,0.01995119234343278,0.005904775015855903
9,5,0.09224032952554213,0.01611818675493653,-0.048439412211991516,0.029985760655340893
