S,Channel,0,1,2,3
0,0,0.000991905949294665,0.11307895900607759,-0.11336536368296081,-0.038559190226027475
0,1,0.01649573205108635,0.05150336578992052,-0.1131486934740788,-0.030695974169595998
0,2,-0.018182982398244348,0.03065975007293281,-0.050104508759494785,0.003393975248054806
0,3,-0.013202824922788885,0.07346267627419738,-0.09089257566174608,0.0015108340326603833
0,4,0.017226514661613696,0.015946578913811276,-0.12871111106534538,-0.04443124080673572
0,5,-0.012884732000191678,0.1063331367693409,-0.04234697408000712,-0.036355960301337156
0,6,-0.022367191790715783,-0.008798558683229473,0.02317900695097777,0.03362079136394434
0,7,-0.03168138214666017,-0.004220164539602951,-0.008642325420224861,-0.013460376574193982
0,8,-0.040058855096916646,0.03143842823741682,-0.06639928637415533,-0.03238798274654505
0,9,-0.00809318976191909,0.00942515831797634,-0.0632047039693861,-0.07722800402936125
0,10,-0.024629622204652143,0.01952039954752094,0.03494439636915893,0.01898788427745362
0,11,-0.05963357020508009,-0.006139186703997265,0.0037633314750132258,0.05216480952545643
0,12,0.07097082248710355,0.00011762636771462856,-0.06037240507802688,-0.05932573657130047
0,13,-0.028154282922754396,0.0017106382293385,-0.001131854335932979,-0.03486368790885983
1,0,-0.09019283281212868,0.010802778869288506,0.05804000126846188,-0.014147034760946673
1,1,-0.18163289232318322,0.06624704740359587,0.08653696996444572,0.022654449202871917
1,2,-0.041484659195181114,0.02826802871170601,0.043518717688783584,0.026300543192480128
1,3,-0.03526942948300666,0.08357038688015417,0.08069823169929159,0.0005185180739795645
1,4,-0.18451837571154406,0.06445653328366999,0.08663792689889557,0.02387135936568564
1,5,-0.026687352587525318,-0.010985881301259616,0.0007695931387731018,0.03908532004160846
1,6,-0.05651128077999812,0.029868122890788586,-0.025615958123508344,0.06351650706753725
1,7,-0.11223045693140428,-0.0036919765381629027,0.007469982174879676,0.002171410038555039
1,8,0.019934872422718,-0.02596804019304369,-0.030267665266253713,-0.04762204567334488
1,9,0.0012604533660403841,-0.012119091283470454,0.01703392388604125,0.0035329533778495886
1,10,-0.041362920838597446,-0.03033096294617026,-0.004969299789180492,0.05964692252814042
1,11,-0.08042462321061077,0.013775846055380936,0.0074962143224128145,0.011854316526406401
1,12,-0.022647329161164104,0.01774018190081028,0.030888949295422578,0.018549495432615908
1,13,-0.0032871927348774497,0.023213316474525986,-0.0031668247320015357,0.0024192081845386517
2,0,-0.05784535845860791,-0.04606278200513854,0.02361070636604812,0.041077011830994346
2,1,-0.093363326386765,0.018040725985913563,-0.019947386499369505,-0.019419696137239068
2,2,-0.04466694633836079,-0.013716961018151256,0.01845133682275903,0.0037001926034063324
2,3,-0.03318249453429666,0.014569061763269381,0.0011306132741116558,0.02137338685719015
2,4,-0.11986713311070586,-0.04090780631584876,-0.04087654431296334,-0.05737675999742037
2,5,-0.07868038784108186,-0.01310241400215978,0.01880248573653839,-0.023507384497202518
2,6,-0.08424003343525026,0.017202627557162127,0.12670652383838002,0.05535044888608355
2,7,-0.15680263512245846,0.11888325685341913,0.12044503759174875,0.1866666322390096
2,8,-0.1715728134624384,0.047454590704647165,0.02563398220799319,0.058953510555747095
2,9,-0.13064651460163296,0.07566035925494675,-0.010431418313833873,0.03216430075556534
2,10,-0.010318612601566085,-0.03806004206220534,0.056551053621860754,0.05870734709531753
2,11,0.0006925865939710435,0.004453093932922438,0.11442882510068905,0.048477211214421737
2,12,,,,
2,13,-0.049741504151770304,-0.031504451153064425,0.058636201805825836,-0.06892925438226434
3,0,0.007927203939840533,0.002521479359524839,-0.021913547838724363,0.007083971201513617
3,1,0.009620106880685078,0.0001128973097683514,-0.02451113191773497,-0.011939961214810182
3,2,0.010355086050171752,0.0001513509091842438,-0.017772602918763116,-0.014846872385169465
3,3,0.004440982457946273,0.011681531740858514,0.0002570994627996669,0.014649788542146953
3,4,-0.04020022459838448,-0.05024375005756696,-0.026615498862155723,-0.02153563428461061
3,5,-0.022003016041442572,-0.0232962637689978,-0.00773997930932407,-0.021434936498551715
3,6,,,,
3,7,,,,
3,8,-0.007235803910506248,-0.005233735108040531,0.015408337630434468,0.017784154020474983
3,9,0.030765247963611464,0.0057337522805156185,0.03849987471377936,0.028382176012007616
3,10,0.0774753257985019,0.04067656715977761,-0.0540496922883495,-0.03840210763203461
3,11,0.1059922160629124,0.021938247083426017,-0.04046537628114846,-0.09458694871862779
3,12,,,,
3,13,,,,
4,0,-0.039804068130186804,0.03941482996512523,0.028439221228906703,0.07247065072373275
4,1,0.006376919180576763,-0.027037815763328442,-0.03217987543563771,0.02306633380246471
4,2,0.03564691120041824,-0.024982872160285368,0.007478117644677818,-0.030767369240577117
4,3,-9.911418018018684e-05,-0.025169300717064868,0.021234343614216732,-0.06957474698796294
4,4,-0.047554676472328854,0.013391537812432082,-0.01203071490242603,0.03445866170360559
4,5,-0.03594642885753226,-0.0100507825139557,0.00240506738503902,0.03859420159276598
4,6,-0.00832672268214668,0.03552898543508066,0.022491573411242517,0.0395895201129674
4,7,-0.00372781852205603,0.008990385225847372,0.015300647637196041,0.015779870258456286
4,8,0.00816694684618864,0.008000357270455288,0.03284206850591892,0.0600687603075068
4,9,-0.00533086555566459,0.0069445941351645064,-0.037352655876926856,-0.003991308222482093
4,10,0.000985781632717463,0.042497322148635296,0.007320518505138439,0.06544684752924376
4,11,0.00731949991626639,0.051679910430772545,0.11328471642783411,0.07544300912245723
4,12,,,,
4,13,,,,
5,0,0.06585610793656099,0.03527106342818348,-0.01624429600231902,0.035743135297829645
5,1,-0.023898728327414884,-0.039793588702769646,-0.07658646070697424,-0.03911943221086537
5,2,-0.03878076387242634,0.005598063521122543,-0.05668824232929581,-0.005571724646965355
5,3,-0.05338791754755782,-0.0719530423698387,-0.10615092591522078,-0.05573370659534229
5,4,-0.058577537954001606,-0.07411593256138213,-0.1505920028477218,-0.06806479836251733
5,5,-0.013166712014760502,-0.007602978864435024,-0.07046998934528603,-0.0005817777310683584
5,6,,,,
5,7,-0.17673617328233068,-0.10761521161251653,0.05214838094784577,0.11676061509667768
5,8,-0.041424797418953094,0.016435978149821617,-0.0294414322120807,0.002090062303923819
5,9,-0.056417131467393106,0.004190792383247882,-0.03640391878539929,-0.013259850560247862
5,10,0.03186681445795666,0.03513544638583995,-0.08089670895196654,0.01733292203701788
5,11,-0.006096079504661716,-0.00470347871681498,-0.060832161387510936,-0.0018349798738978881
5,12,-0.05066997717278698,0.011076466113568861,-0.07992230068892267,-0.028413561769013093
5,13,-0.07178334564510654,-0.05988200185179446,-0.10784477117182616,-0.016598085335952025
