S,Channel,0,1,2,3
0,0,0.10974923755846343,0.01373673070717565,0.3120410473503422,0.2337522336024674
0,1,-0.05367470815276818,-0.052209495609203016,0.25669950803486835,0.17758769057601792
0,2,0.18723609465049929,0.04678613982620453,0.24321514227357693,0.19903517265732745
0,3,0.041218368617220766,-0.04279765181279404,0.25409646689345866,0.1411322109583139
0,4,0.12588237770064226,0.1679416075541783,0.37836500073824003,0.32073219274727327
0,5,0.3039387377055064,0.10815040628298146,0.335346857963759,0.32153182960267374
0,6,0.01706711600585517,0.13123597730161668,0.04928123177113561,0.060856360402962335
0,7,0.15012438988973018,0.27889513953088335,0.14170751383089317,0.26319507662872477
0,8,0.06075845024867122,0.04575559325493393,0.0734319864940767,0.15010001868766965
0,9,0.17412782760474294,0.23504612734106844,0.26242214768518085,0.38658357412107874
0,10,0.09695160075397104,0.1900284454536567,0.06183265216627421,0.27035605035954297
0,11,-0.05788116514739916,0.19631643097987536,0.028117854802899044,0.11302166347280385
0,12,0.017440007142842166,0.18793288082093237,0.31222235763809475,0.31198539727123253
0,13,0.09054017445531456,0.12904602431271464,0.2350926713325045,0.11335146357089058
1,0,0.11963113715415628,0.08614481226120109,0.04864027475163653,0.044877768490971026
1,1,0.04600780843860273,-0.10175708451520663,-0.10843215241054636,-0.015243669484004182
1,2,-0.017660423270364538,0.016889901421827003,-0.001463162962565581,-0.04639445481450049
1,3,-0.04157434119938055,-0.03053111845014686,-0.10983266052636084,0.03494031233135117
1,4,0.18710444910511323,0.010812885522998068,0.025777117953244066,0.05635156470887172
1,5,-0.16860746986681646,0.08556117257528434,0.0939795506969214,-0.07144162909985448
1,6,0.09069108385671983,0.060192816312783434,-0.25388848599927505,-0.14492113449867594
1,7,-0.03683354438893332,0.052982271089753945,-0.03936969219568165,-0.08605183877602252
1,8,0.1768653257604807,0.05013466242251643,-0.03591361952113374,0.05983523666570527
1,9,0.054655008358608904,-0.013982662458994934,-0.008970739177098572,-0.011083140139574954
1,10,-0.14873550581127706,-0.0028987371503585444,0.22389218115959555,-0.18858332914151124
1,11,0.14993818438227882,-0.04246202152931023,-0.1106924983329066,-0.1553503564761446
1,12,0.06608149686927868,-0.0680556045714035,0.06812865245759868,-0.030768537210105144
1,13,0.20758540717142177,-0.07572443001058222,0.06741006657192321,0.09118068438967128
2,0,0.01590526127353333,0.13168889636745568,0.00022229522059969981,0.10102187506143724
2,1,0.36025926013571297,0.093588725808565,0.06197476981710018,0.18370964837546294
2,2,0.15469173391652205,0.07887614422078086,0.05090333833973913,0.047618285122796804
2,3,0.27338667267668026,-0.0019389800560641844,0.04651773679220927,0.09506141655788324
2,4,0.4088798876901125,0.04784129898562739,0.14660415390915266,0.24896382637079806
2,5,0.3349252525320688,0.05305449784094771,0.16306930078275736,0.1301614739340991
2,6,-0.17080070681291254,0.2088885782061974,0.24029186589283877,0.03135115553772789
2,7,0.04625291061480707,0.3306618111578675,0.3356536577777801,0.013604555232277504
2,8,0.0385106815560344,0.1771708698528785,0.18895170303390776,-0.05490710943776292
2,9,0.12421822779116203,0.13819456882187575,0.2659453466715276,0.06712725829159834
2,10,-0.011897271125966623,0.2898181678457629,0.17868972894848648,0.11606915099853263
2,11,-0.15186042548463027,-0.001793433037153826,0.0436714676008689,-0.021365827769489296
2,12,,,,
2,13,,,,
3,0,0.038217672323410626,0.01550513705899963,0.05853632534248583,-0.028168040922844993
3,1,0.06229642952661466,0.05945955978825501,0.05792823933327026,-0.07876819309228177
3,2,0.08591544856922814,0.07946454829659767,0.03465028666992836,-0.12107600621043045
3,3,0.03834603121059725,0.025119475621157406,0.06634673147747955,-0.04472123981593441
3,4,0.1523982632321778,0.09059971703358986,0.024026011803104208,0.07504708949052871
3,5,0.10951428770668634,0.04220585244490027,0.013991503675672803,0.046060622774446634
3,6,,,,
3,7,,,,
3,8,0.08088536309803038,0.05553123928573065,0.07844173394673007,0.17355654733907566
3,9,0.23841171127663313,0.12971118129074063,0.16126687312467453,0.23906418534784
3,10,-0.0052045826862841555,0.04469750763466492,-0.09344049146839727,0.013590851868033604
3,11,0.010153940722687424,0.0073064825393900764,-0.11520890342882953,-0.1335840794020301
3,12,,,,
3,13,,,,
4,0,0.01629575896982499,-0.10305424521047815,0.007120829131594186,-0.11282624524367312
4,1,0.11594339427931805,-0.06403455471549917,0.024541273970971368,-0.06315351386380055
4,2,-0.006514498609353693,-0.04749456537904593,0.05873448987974585,-0.03935055541126187
4,3,0.0019053719282579116,-0.033245044170425224,0.10037947299579293,-0.03792002035547064
4,4,0.07738242950181158,-0.06062012130687487,-0.0018988819253226495,0.11449868189546347
4,5,0.07066989046532893,0.048481635772063374,0.0050841550158434315,0.090321768032999
4,6,-0.055769995043461695,0.07994849502608344,0.10455243159436911,-0.12067165282343921
4,7,-0.0211889795968141,0.05107042533130234,0.05462148876447945,-0.007928277398607221
4,8,-0.022022659581296046,0.004572383981926212,0.026906187170092535,-0.0671786688287851
4,9,-0.0357189449414458,-0.04295889946856056,0.08768852460909454,0.041451281341216055
4,10,-0.15322623732677426,0.05267802321857054,0.02313234622444063,-0.06145278432912025
4,11,-0.09790870844650722,0.025542062110290115,0.19782710539007486,0.09088920315094123
4,12,,,,
4,13,,,,
5,0,0.07831838473708236,0.06667629184365335,0.09715235957411154,0.1585372386560259
5,1,0.1492366653188895,0.134754510404174,0.2097628490266027,0.23345482403352552
5,2,0.09935206483140599,0.012627866531629936,0.10932613734148232,0.16004340613474485
5,3,0.22413391837546656,0.09570411909896882,0.134503547060523,0.3037499981763397
5,4,0.19693908555058953,0.01608422191586041,0.21405888730478684,0.24120223713639272
5,5,0.16081957641253677,0.17522161324105395,0.17600319201981499,0.16089119899409157
5,6,,,,
5,7,,,,
5,8,0.08930138070982281,-0.04997241645697644,0.03098940265844039,0.17165674821681542
5,9,0.10981258550487692,0.026272394961573665,0.0497834328189411,0.2671250060274017
5,10,,,,
5,11,,,,
5,12,,,,
5,13,,,,
6,0,0.01585894729922475,-0.003294240683188538,-0.02347212649747414,-0.02198853918968821
6,1,0.055133369141901575,0.013936529452133938,-0.026639803150581193,0.03562795184158115
6,2,0.1138641398093505,0.09028753130816987,0.028506487113909917,0.06886283558395763
6,3,0.06467304183003132,0.05794170861883382,0.004342413676574937,0.043588647778040925
6,4,0.10089106257759325,0.06051474098445213,0.01951795800439298,0.1448964736894344
6,5,0.012882690570838323,0.04209109235566457,-0.020274940470821002,0.06153871761959954
6,6,0.06121904447982179,0.13496167763438838,0.017094410869286203,0.05185179419901938
6,7,0.013108276674463971,0.06086090996905333,0.006573939426748346,-0.011233087942576705
6,8,0.04159943164208132,0.10221584228755162,0.012117584384339424,0.07431889743478728
6,9,0.010934546535539956,0.06429600821085658,0.020990618172111144,-0.0007065944861656536
6,10,0.04672402317606538,0.11651709688341502,-0.004937792012162643,0.06949356082958985
6,11,0.04767261423608303,0.12666694685987143,-0.013941972524634551,0.11983896886063843
6,12,,,,
6,13,,,,
7,0,0.07842545825969874,0.04567898870492138,0.03390471659544049,-0.03168343412469818
7,1,0.005998639611848001,0.07443567009333812,0.0019563339945649627,0.007809969176505234
7,2,0.14547280160478243,-0.016105593545640597,-0.03106266071072556,0.03744607966595346
7,3,0.14875836917780258,0.08946355409779594,-0.046806382390073245,0.06804514651141318
7,4,0.10046849407894769,0.06949732916529704,0.009276156647437491,-0.0580013124253493
7,5,0.02591501276268463,0.03619589573096075,0.0025806878193447924,-0.016314122269772018
7,6,-0.2219616699988489,-0.0527125577091081,0.027919464503752073,-0.07347886354449934
7,7,0.018355882035486572,0.0022742372104449207,0.0570918840767826,-0.023103027203529553
7,8,0.06270971338212633,0.02724982710386497,0.11895830245156068,-0.05153288745032737
7,9,0.19590249318825625,0.11763571433505704,0.2153752920171589,-0.06845448103065252
7,10,0.2189719771423162,0.1650703963250204,0.17086724212864002,0.09476382394244172
7,11,0.31012645878118816,-0.0014956127682727318,0.12472390308838435,0.04589194523471632
7,12,0.11603501703088967,0.22749649446505416,-0.05873891603824602,0.14002837759385467
7,13,0.06273077226620914,0.06279262490075663,-0.03211591269935882,0.06322519936839394
