S,Channel,0,1,2,3
0,0,0.005799893926768367,0.050469549973850926,0.08536302098856573,0.05768519189693825
0,1,-0.011869302654809488,0.05823480326776052,0.045649243952824686,0.037386104402126086
0,2,-0.0023046016467464445,-0.007909424725442947,-0.00743842122440542,0.008931167327449925
0,3,-0.007974470649245169,0.05675725304195226,-0.011419177737189529,-0.018783634750381785
0,4,-0.021820213486890748,-0.018554153382840815,0.016157964647821314,-0.020177633177289125
0,5,-0.015558430978110684,0.04027786187804905,0.019411555722269682,-0.026278230852589426
0,6,-0.016363628964503465,0.043853516568882686,0.06777475503236056,0.019853418137672933
0,7,0.01893241694912489,0.01935172909108402,-0.009801104519862235,-0.016450123952852953
0,8,-0.04177187878610182,-0.020269067707854402,0.03541822694386993,-0.005655445204650624
0,9,-0.12812501901858211,-0.037685533291049324,0.0012244845272703548,-0.02861186647177214
0,10,0.033814750608157584,0.025381375861792684,0.023634944710024582,0.03294277238820112
0,11,0.056637511851309164,0.018757191880019345,0.053489134925163904,0.013639118345326324
0,12,-0.009893974138883915,0.04144316789864855,0.08056908447277938,0.07526316774946762
0,13,0.017160776388434607,0.021325294417894474,0.013769965413102771,0.0071623160406345384
1,0,-0.03873190238020443,-0.03504229633456029,0.004977296535929158,-0.003574066660311844
1,1,-0.058086898173129405,-0.021315314703855098,-0.009159305018006363,0.012944088172422536
1,2,-0.019425550287578176,-0.024808341016747882,-0.025174306896781358,0.005097561124496497
1,3,-0.00033668132443571443,-0.0238660074764615,-0.033281535938989346,0.014171880296344504
1,4,-0.02768475931476208,0.03300425151787229,0.01394365396674563,0.044947372365493475
1,5,-0.025009362268556684,0.015986527012155295,-0.0049915943960035436,-0.013338616849911488
1,6,-0.027805692596277038,-0.026097682796792355,0.013616100037542088,-0.07880147791622744
1,7,-0.003654042072606438,0.029653325840292705,0.020121193006442536,0.023135853576675434
1,8,-0.013471106275242853,0.0021028909480425495,-0.021986490294347467,-0.040989241263924454
1,9,-0.030644322248513895,-0.012154685992620987,-0.03382450968130748,-0.009816688934499742
1,10,0.04552572923771772,0.04619437740030153,-0.05439393784618289,0.017633497623787835
1,11,-0.003582055935214264,0.002713551933128949,-0.007685313259084855,0.008197124924488559
1,12,-0.013696049304637886,0.08213188085587947,0.020154289807175974,0.029783942548981705
1,13,-0.029932122556052966,-0.04042217849217451,-0.033944000952226494,-0.013262105639867412
2,0,-0.039493701301214386,0.012937037264108529,-0.02031946405904712,-0.005217870650247451
2,1,-0.09092344779264173,-0.05951707711255784,-0.0673113872972986,0.03636455266301279
2,2,-0.022327716729489452,-0.004966070326781635,-0.008142832527350355,-0.01416659440328272
2,3,-0.044805322889389154,-0.012813372148037065,-0.009033195524996129,-0.007280032647384322
2,4,-0.10322990869047266,-0.13673703223910438,-0.10606063704975537,-0.08124246260742993
2,5,-0.06941752348423313,-0.01952764279809356,-0.03943863225963629,-0.029767651253406194
2,6,-0.07630830136127288,0.2052649460795768,-0.1048535365901408,-0.022831911943909055
