,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S2_D1 hbo,S2_D1 hbr,S3_D3 hbo,S3_D3 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr
14,-5.333333333333333,noise,0,0.09978803947530258,0.035309590619917376,-0.11177146713755222,0.011318461106278203,2.384992471106877,-1.022019586192015,-0.09905008244509428,0.01714134726245072,-0.14287331418996513,0.04229725376405805,-0.11906010363872739,0.02082546658067011,0.03730506837947541,0.007711853753612684,-0.05025870427212212,0.11963707843038429
15,-5.0,noise,0,0.15127050214812654,0.024797304143881885,-0.001905543250468199,-0.03948157402533134,1.5727096232320779,-0.5017507943177055,-0.06838968315412945,0.02372811865309893,-0.15211181974214794,0.03752692711971482,-0.052449337779352054,0.007159098885563579,0.1256241418829196,-0.01890076818960104,0.00020722262697048653,0.16957056989521577
16,-4.666666666666667,noise,0,0.17118422531549626,0.01505403944648669,0.09929353905553663,-0.06701865298782576,0.6244203045299993,-0.10085921808144374,-0.026688937524212166,0.02284540810131892,-0.13431992447553057,0.03633290044341666,0.02751381237126433,-0.0007718706746422145,0.1937915176160993,-0.0315812700413671,0.08132554637390958,0.16475063710680551
17,-4.333333333333333,noise,0,0.15310842216030154,0.008168095588953097,0.16433740920506354,-0.05597319676120579,-0.1801236194375209,0.08419729523085587,0.019352571125104787,0.013695206252890658,-0.09266243841967106,0.03791182682386006,0.11538819388678503,-0.0014391876032245129,0.23314368428626125,-0.026444891592723927,0.1811924909154037,0.11782105700687065
18,-4.0,noise,0,0.10495219179007734,0.0036644309109998665,0.1838363134676203,-0.0068236296850436,-0.6842472378958262,0.0671963263194898,0.06329278837777443,-0.0014179927854604058,-0.03620793658138259,0.04204839098689217,0.20323860388308598,0.004148746377016586,0.24139752675135173,-0.006226935497310483,0.2756688744140613,0.05650669832431177
19,-3.6666666666666665,noise,0,0.047155237456753714,-0.000740233872616403,0.16539052432086387,0.06489810957151047,-0.9684057431199015,-0.009148024457533507,0.10073070725720724,-0.01762224311470853,0.023110155889505726,0.04815409494390174,0.280835602317813,0.012890458201374366,0.2201554963067857,0.02618418511581585,0.33571194771995616,0.015684851247951492
20,-3.3333333333333335,noise,0,0.001663901897739879,-0.006721696107645401,0.12451940072294389,0.13590644881695696,-1.2382610426640366,0.03125509976315412,0.12933588810722746,-0.02943448935539349,0.07355524620225057,0.054326241056856496,0.33700881161911306,0.021029963930810826,0.1738361080793693,0.06978376190338687,0.3394805091513082,0.02277018102999016
21,-3.0,noise,0,-0.01788031793336449,-0.01395735266940551,0.07616429712407088,0.18338673678638584,-1.6291021800288805,0.2854973430922053,0.14745003078094926,-0.032965931444441834,0.10555214157628788,0.057522552576111545,0.3622759917961194,0.025713814417482304,0.11018267733245193,0.1220032325793559,0.2826916460756153,0.08342405919172294
22,-2.6666666666666665,noise,0,-0.009096207867298053,-0.02080627628321958,0.029852832850585424,0.19210294060369562,-2.093692598932588,0.7139097733275797,0.1530323736255192,-0.027017951227346772,0.11296116293754295,0.054841031224565295,0.35162309659522106,0.025668620661886368,0.03994190973105539,0.1747985520386263,0.17903375516345515,0.17952063634020077
23,-2.3333333333333335,noise,0,0.02058408588908203,-0.025447776851714485,-0.013309237692731513,0.15987495729198833,-2.418804492374509,1.1406554498565824,0.1441936093598179,-0.01281979913638336,0.09404407875886156,0.0453284300501852,0.30592898835857585,0.02095675996295923,-0.025641296336037598,0.21505454244143446,0.05099894994758168,0.28096790639709157
24,-2.0,noise,0,0.057746422687152237,-0.026255598092481642,-0.06055817307772131,0.09796763362824149,-2.3515970606381043,1.3181389985507739,0.12077713563810219,0.006943685704777623,0.051567660635730345,0.03136740931682719,0.23127816737187024,0.01251926408729311,-0.07860191368770053,0.22996893980337288,-0.07973040697853104,0.35976786529426213
25,-1.6666666666666667,noise,0,0.08916886811335362,-0.021972329974791517,-0.12206427255446069,0.024588616468658505,-1.781067538089489,1.0589979075344156,0.08562213333775784,0.029250807770976803,-0.008422454239366032,0.01875100009353208,0.1368004745591179,0.0018603118590937912,-0.11730878485559584,0.21425481328899149,-0.19655580737418826,0.3977903627900361
26,-1.3333333333333333,noise,0,0.10813484242758693,-0.01222456560180283,-0.20431292656538327,-0.043049685945372125,-0.85924985775339,0.3665098671614687,0.04464986006162595,0.05168021725887307,-0.07835631200287929,0.0148193921398816,0.0324765449643811,-0.009383574271679032,-0.14687902497964953,0.1745506183801945,-0.28907667754694283,0.3901229577170682
27,-1.0,noise,0,0.11680794382709231,0.002101287743510204,-0.3076975554274408,-0.09180247832306324,0.058838843553830004,-0.5572746476000308,0.005649419880271352,0.07280436621798893,-0.15035143904375134,0.024970417745287736,-0.07217911986084286,-0.019953926396876206,-0.1760258934967152,0.12757276271689247,-0.3532540845655092,0.3456318603893229
28,-0.6666666666666666,noise,0,0.1231187705896758,0.019139779651324573,-0.427041535613829,-0.11250537089543414,0.6574168506650901,-1.4614033299622382,-0.023858576629726354,0.09190652792479413,-0.21700851626093226,0.04949676828960396,-0.16867216596888077,-0.02903571478746872,-0.21166657463730218,0.09225452343462139,-0.3896491504597507,0.2821243728470605
29,-0.3333333333333333,noise,0,0.13510703786548078,0.03684504030308331,-0.5518779697069454,-0.10180987908359133,0.9002353824094131,-2.2287714421062526,-0.03886943873043442,0.10845682792609951,-0.27234955404413275,0.08294176912381562,-0.2499047856824803,-0.03588802811182563,-0.25478280904165007,0.08090004037473608,-0.4003239659400212,0.21721226267035865
30,0.0,noise,0,0.15688834158542714,0.05379951116038264,-0.6681233341292955,-0.06490050349868699,1.0257521907776568,-2.9135334882132273,-0.03832902463941359,0.12193702440533363,-0.31283302611768354,0.11638791548180341,-0.31085883415694965,-0.039713318357527796,-0.300016317230478,0.09492132510877876,-0.38721071187214223,0.16114556022578688
31,0.3333333333333333,noise,0,0.18784042450069915,0.06960257871045462,-0.7631077653584969,-0.01439937803826984,1.2777128328115779,-3.599888588494292,-0.025261604577252898,0.13204094230713576,-0.33811372519951427,0.14120053705276434,-0.3496553673825361,-0.039943906975680066,-0.338247962349555,0.126008080219646,-0.35330041533688544,0.11591429676286259
32,0.6666666666666666,noise,0,0.22399805450809307,0.0847282669708036,-0.8308616899682523,0.03513016787354216,1.6520116008759145,-4.245991496450223,-0.005643657898674026,0.13880723403172102,-0.3510821189976929,0.1520486652090891,-0.36833207135408536,-0.03650165452778281,-0.3601801194650521,0.16025461627507487,-0.3051994907569766,0.07920000571621345
33,1.0,noise,0,0.2601060316130849,0.10004133655265264,-0.8736452457887981,0.07383419835195781,1.9162922602665426,-4.684615387087221,0.013592130896721595,0.14248725780130958,-0.3565906580727871,0.14775848057506208,-0.3722857159338109,-0.029941371605290854,-0.3597351915344022,0.18335434343016768,-0.25423654048727284,0.04891811337356819
34,1.3333333333333333,noise,0,0.29144151236872845,0.11627123274348448,-0.899661302756389,0.10091075671123913,1.8530462545992168,-4.766990415323364,0.026822688863849285,0.1433677409227134,-0.35900883045805726,0.13018484458135637,-0.3681282518665551,-0.021594074129269183,-0.3364932535154565,0.18587018306999661,-0.2144443082169129,0.0256981613267928
35,1.6666666666666667,noise,0,0.3151233205631779,0.13366104437068366,-0.9192240319459615,0.12398244415040224,1.483249321863486,-4.4921397310669136,0.03149556877160689,0.14175026486595338,-0.3600673384345218,0.10265537178984317,-0.3610979488407533,-0.013312575038228146,-0.2961848212122073,0.16689091071883314,-0.19803314970835964,0.012811986381389315
36,2.0,noise,0,0.3308051972301907,0.15182585056585776,-0.9413520751063942,0.1532893195070092,1.0873090586172538,-4.002290476093029,0.028624835613354334,0.13806173702209681,-0.3587604896408666,0.06959813332447325,-0.35354928670126523,-0.0065928105346657355,-0.24843601113292055,0.13380404654617048,-0.21024014320044263,0.013399092344152017
37,2.3333333333333335,noise,0,0.3406145293593213,0.16976497398060447,-0.9712780818067416,0.19436803659700738,1.0245750170156747,-3.468852177325149,0.021821925983179877,0.13295295198268325,-0.3532449667797701,0.037183394169181774,-0.34498827707594026,-0.001816133943376315,-0.2026982171838734,0.09827647130359653,-0.24626027253939378,0.02666549143341248
38,2.6666666666666665,noise,0,0.34824579490747726,0.18603639057071436,-1.0082032079451424,0.244291221869584,1.5080299745368353,-2.988936618914025,0.01553149890652186,0.1272128993350352,-0.3425748019834805,0.012894812882558379,-0.3330874295313946,0.0016245216816365947,-0.16491110445017282,0.07133156333432358,-0.2930054096771732,0.0471334127829816
39,3.0,noise,0,0.35739903836051656,0.19911553728886355,-1.044185582989138,0.2934704886243328,2.502743238398627,-2.5785833725202747,0.013430834343758517,0.12144439542986069,-0.3267691613233484,0.0029069856622946305,-0.31512798902337175,0.004668421096624441,-0.13576308835833287,0.058772177447343824,-0.33506308722641065,0.0678968376268347
40,3.3333333333333335,noise,0,0.37013224496042624,0.20783525323311286,-1.0666684183773594,0.33063071313961084,3.78019164467009,-2.238477150241454,0.01749950664250244,0.11574618194522421,-0.30590826853234987,0.008843843281915478,-0.28947303604008023,0.008180058567626408,-0.10983468765589037,0.05704287210442394,-0.36019785707697244,0.08363006219345002
41,3.6666666666666665,noise,0,0.3858134256711499,0.2117245548248066,-1.0647347124833262,0.3478126632745684,5.019227323343661,-2.003707422496685,0.027767162857179204,0.10976851913417256,-0.2793307327675999,0.025938018529551164,-0.25642075814532606,0.012804714510800357,-0.07740007414803228,0.05383213564551445,-0.361404771828659,0.09115578537297735
42,4.0,noise,0,0.4011601369787764,0.21116485909980456,-1.0350129148700504,0.34400545376986585,5.87009089936516,-1.926810263928257,0.04270352321896135,0.10318123309910417,-0.24531356980164562,0.043662519267788594,-0.21784244163969793,0.018733570149745606,-0.030540935759747603,0.03691407004863777,-0.3371580346081821,0.09048502737850703
43,4.333333333333333,noise,0,0.41149467366317655,0.20738707755164612,-0.9822523605111199,0.3256268242060515,6.032135561226227,-2.0200131067697846,0.06015423382045029,0.09614130803092832,-0.2020026038756712,0.04976215825879953,-0.1758376322477733,0.025597349513424305,0.031104110595329894,0.0038609908197944067,-0.2912359173115853,0.08640141751925474
44,4.666666666666667,noise,0,0.4128582344773105,0.20228837980424305,-0.91352566071742,0.3018684223405675,5.378823425957582,-2.2113004475534503,0.07823785843632917,0.08929665261246096,-0.14981797548396353,0.03653425440468329,-0.13144680947376663,0.03278919482919138,0.10107620250360703,-0.038064263835237186,-0.23117042663198034,0.0863563508829322
45,5.0,noise,0,0.4042094658033702,0.1980405281100054,-0.8308015395348368,0.27730589383252585,4.018357130804233,-2.345328999585242,0.0956142169487207,0.08327643101126349,-0.09327418143370717,0.004906910041989716,-0.08409865944156317,0.039824565543975926,0.1712315333882962,-0.07950868693117831,-0.16606102793228078,0.09548288738745124
46,5.333333333333333,noise,0,0.38881984483619886,0.19652895129187323,-0.7292404665690015,0.248869911435074,2.219137736616242,-2.23777148300762,0.1112502273785253,0.07806398807619687,-0.04022516864633575,-0.03665996927691321,-0.031696284316830046,0.04632787507672693,0.2342918278606971,-0.11292955877153767,-0.10551222088194465,0.11396038868173053
47,5.666666666666667,noise,0,0.3742497114708558,0.19865396137335595,-0.603805546544051,0.21097838440152258,0.3135726684706082,-1.7743538649129202,0.12413817579737177,0.07274437624213896,0.0006350898813108724,-0.07644673876145536,0.028736769334871893,0.051949923950431104,0.2826477398020115,-0.13037334871103376,-0.05868915487186076,0.13742553933216228
48,6.0,noise,0,0.37066929701282686,0.20365864412734697,-0.4574119916024719,0.1631531429992128,-1.325036984340829,-1.0041260182414171,0.1332024841168741,0.06584642161897426,0.022200507573769224,-0.1034585539866073,0.09984915424546782,0.05654210076943997,0.3084184934378154,-0.12268013840604167,-0.03197342444689884,0.15827263381719245
49,6.333333333333333,noise,0,0.38726048254824214,0.20901579633382575,-0.3014347693404367,0.1114176802376231,-2.314273058798554,-0.1480409631926095,0.13761330413221298,0.05610462371346287,0.021184824461051292,-0.1102006634772483,0.1825718345038631,0.06028558171347695,0.30731722517005267,-0.08373569407653014,-0.026404182087293563,0.16874410360648487
50,6.666666666666667,noise,0,0.4267739347336738,0.2114243865116126,-0.14851179514225987,0.06255105704886635,-2.388799690916601,0.5093854463909177,0.1377616389169823,0.04323979773769517,0.0007978630145226819,-0.09486734339964355,0.275021748405838,0.0635102104201244,0.28332037153273,-0.01532111769275149,-0.036992880997633426,0.166851889322732
51,7.0,noise,0,0.4812997581132546,0.20855341662765453,-0.006500027420305164,0.018085140952626744,-1.537815545820643,0.775052918633341,0.136325667972492,0.028355719311529075,-0.0276302417760097,-0.06236961388300831,0.3718562811322056,0.06652544927319996,0.2498373419896897,0.07162224163399562,-0.05496125884308041,0.16143778549225848
52,7.333333333333333,noise,0,0.5354898608078122,0.20003955138838986,0.12012204763651943,-0.025525760221285918,-0.017053364277060386,0.6277425382321,0.13789254798531833,0.013670589322341414,-0.04740225902819077,-0.02277604535364414,0.46439298500078074,0.06969412200793504,0.22491764678164536,0.15996565477067806,-0.07279354183610116,0.17066735124624247
53,7.666666666666667,noise,0,0.5775962009477444,0.1868433829590571,0.22488997415619802,-0.07056687678574056,1.760816867644917,0.1775667298074944,0.14661484294314853,0.0015938140752245538,-0.043984863975219564,0.012522773048849604,0.5422297342934151,0.07344156376281583,0.22174775712532063,0.23321168036217838,-0.08934410222880423,0.2129035182200849
54,8.0,noise,0,0.607198770908517,0.17014392406655213,0.2978868434823648,-0.11206726277911508,3.3552016330894863,-0.4334922811235279,0.163706460188736,-0.006377428654858174,-0.01234905162271353,0.03482630552063367,0.5962609572626308,0.07803115068262789,0.24083459006922434,0.2831327560704356,-0.11013366664525795,0.2956325666132107
55,8.333333333333334,noise,0,0.6313343223902845,0.1511489202066589,0.3304034776594405,-0.13870690247752238,4.395076338921931,-1.1019362024861152,0.1868707018038745,-0.010246760835657415,0.041296723191678,0.0408391328245204,0.6213954505382917,0.08338724735988519,0.27003783173074214,0.31302694105409545,-0.14195357686073432,0.41033968559817596
56,8.666666666666666,noise,0,0.6559510947474412,0.1312574644176737,0.3206072540914597,-0.13976114808184983,4.639456577657725,-1.7541625104928498,0.21152973672769573,-0.011292642756012937,0.10335926906249586,0.03360189585389974,0.6172736009547084,0.08909930461644693,0.29116282877049143,0.3349294999320167,-0.18756479086191888,0.5367772987572554
57,9.0,noise,0,0.6825612611144557,0.11159327526374513,0.2749011553156902,-0.11163535500307356,3.999858721653348,-2.284823819700374,0.2323137668056986,-0.011327824947981107,0.1583029072128267,0.02105400070760304,0.5870743955169068,0.09438908393668662,0.2875451115430023,0.363088522810241,-0.24577355391909791,0.6530992934710257
58,9.333333333333334,noise,0,0.7099384634620904,0.09234639282583239,0.20468680943936068,-0.05999478362131207,2.5453784140557567,-2.535646428193666,0.24412302647403206,-0.011929009467998481,0.19279975814175365,0.012500073715352956,0.5358115814566765,0.09801237386050508,0.2496379408990613,0.4066337063744621,-0.3150738129298112,0.744889821085596
59,9.666666666666666,noise,0,0.7361115894450346,0.07279771405532158,0.12187672432794659,0.001891426885464457,0.4984342816605521,-2.361923538959064,0.2430175362319944,-0.013946603636852694,0.1980294003948864,0.014975973844001036,0.46897143745704784,0.09849501604540252,0.17738624184746732,0.4654504505013996,-0.395182075435863,0.8075621666394168
60,10.0,noise,0,0.7589917697335083,0.05202158948037828,0.036623360502978416,0.056715096330472385,-1.795863608306344,-1.7300259825250253,0.22693072829735245,-0.01737690858045255,0.1705854968696647,0.03116832668890919,0.39135095699144495,0.0948624956978238,0.07836300004381298,0.5322918411567027,-0.484354865920962,0.841707270081578
61,10.333333333333334,noise,0,0.7765093240980175,0.02963104819132031,-0.042008193355646505,0.08769267998755792,-3.9258709634179767,-0.7676727730419092,0.19591522997091323,-0.021507362102990934,0.11277191070856857,0.058623899054436136,0.30614957029793455,0.08723820125791618,-0.03627995362705312,0.5978454397141847,-0.5763136922330103,0.8473652738467925
62,10.666666666666666,noise,0,0.7869649087249971,0.006101957847718925,-0.10572770017014353,0.08417546766946882,-5.488085152781846,0.2674126437226453,0.15202794536190375,-0.025200848014898296,0.03228052399935725,0.09018718454574044,0.21495523347934709,0.07668855271673725,-0.15422945412076175,0.6527117953628678,-0.6612929374961247,0.8236327594205975
63,11.0,noise,0,0.7894682046385784,-0.0173372383513236,-0.15043283892379192,0.046892579229885434,-6.1768465081631465,1.0797761058145288,0.0991610406026382,-0.027225459493217377,-0.059857216062811774,0.11692063701431801,0.11877018858230634,0.06464306244179158,-0.26280661355495516,0.6866941287681051,-0.7303483151393286,0.7723033924865165
64,11.333333333333334,noise,0,0.7841814562262283,-0.0390298765434849,-0.18031974621442773,-0.011203833595912826,-5.8553878199680955,1.425211628286609,0.042728058370974924,-0.026547580492888027,-0.1526262924358979,0.1325154030303577,0.019334826528948926,0.052549488261912615,-0.35092653014503195,0.6905394307439828,-0.7787865730246781,0.7001100216898942
65,11.666666666666666,noise,0,0.7723204681519509,-0.057199691174843005,-0.206121346205699,-0.07056469158526778,-4.567505443846683,1.154774959793208,-0.011065262929460659,-0.022551593223554437,-0.23697125126311377,0.13516908697495242,-0.07986801327743429,0.04170165089315297,-0.412129363051653,0.660726661601832,-0.8073300499250443,0.6189068251545293
66,12.0,noise,0,0.755917633664411,-0.07015059735230268,-0.23778103166930212,-0.11362182309902914,-2.5023252941633625,0.2402087544864142,-0.05634613258087666,-0.015213281504580775,-0.3055216474873878,0.125869923286562,-0.17313812088084918,0.03287610793926582,-0.4457371927711654,0.6023190282675229,-0.8217282625257926,0.5451065174431519
67,12.333333333333334,noise,0,0.7374386668096385,-0.07646823849892907,-0.27887786111109064,-0.1308022185164455,0.039013907915882974,-1.1878245318984777,-0.08875219575178374,-0.00516082543984027,-0.35268367012836255,0.10699253291204544,-0.2530480813490746,0.026066241003037425,-0.4545282791694928,0.5260373363422188,-0.8302293939139211,0.4960772890314215
68,12.666666666666666,noise,0,0.7194815796557681,-0.07534920559257832,-0.3268784690716335,-0.12164655859933371,2.6618437261968912,-2.825010492514645,-0.10629697042805876,0.006525184918400191,-0.3765675023066814,0.08342454652979249,-0.3122623444049442,0.020797343004412338,-0.44138077946276644,0.44244102257914397,-0.8390841154497852,0.4827324469916417
69,13.0,noise,0,0.7045898855390803,-0.06695788423524612,-0.3770402980606305,-0.09229529971509556,4.91133933811058,-4.261752512632665,-0.10980105469494093,0.018724658122810673,-0.3807837191494951,0.063296482610052,-0.3460744587083512,0.016720167001470547,-0.40926426880009553,0.36030359865106415,-0.8490203994538312,0.5033300776819283
70,13.333333333333334,noise,0,0.6950271267443776,-0.05255231237646842,-0.42648889584967975,-0.05164777586856682,6.349615549890996,-5.128285827287304,-0.10271486593500988,0.03062172812450348,-0.3736706438381514,0.055420912049850786,-0.3542243735042566,0.013839406800681252,-0.36409755846648073,0.28959846647385246,-0.855349502844803,0.5439311662353791
71,13.666666666666666,noise,0,0.692494612670336,-0.034256440559793,-0.47629521386244966,-0.008165245917688342,6.696153669378214,-5.248561666512571,-0.09006971558028558,0.04177056714789272,-0.3648893878892396,0.0647644219717897,-0.34106306593176283,0.012373936392190133,-0.3150186518599656,0.2412545274074882,-0.8514181629263228,0.5857060950954031
72,14.0,noise,0,0.697905817889781,-0.014611556050518584,-0.5305661082848558,0.03139815544961579,5.995627742538077,-4.726386573342185,-0.07676324526847961,0.0519711343480343,-0.36123457385563074,0.08936240074594,-0.3142504098314263,0.012662070287854578,-0.2704948483859811,0.22115375660319517,-0.8330762156114618,0.6145173621514877
73,14.333333333333334,noise,0,0.7113312587643883,0.0038888124945640045,-0.5925695934281118,0.061318200059255625,4.667368346702492,-3.903134385399873,-0.06583265416295304,0.06120359110182831,-0.36375818894828243,0.1208731046747982,-0.2825046560048679,0.015205370309178913,-0.23453506125670145,0.22546880218958598,-0.8017306162360662,0.6274510057051551
74,14.666666666666666,noise,0,0.7321111153083205,0.019146451426566163,-0.6601538735726546,0.07599667657894878,3.3253971247272482,-3.189937653582236,-0.05751365249713629,0.06969054533169677,-0.3677555718504261,0.14852309582735285,-0.253085598448892,0.02062784266244246,-0.20599252529894388,0.24215547225133816,-0.764173003201046,0.6325801771864862
75,15.0,noise,0,0.7590534999002362,0.029609571737984963,-0.7251432394840812,0.07138143169258411,2.4712575756730297,-2.8701220638938483,-0.049704638719481394,0.07789016422277822,-0.3657488437288366,0.16405165442145977,-0.23004464933266264,0.02943939481254501,-0.18040690198859693,0.25637923409317237,-0.7285049920658014,0.6412729710464735
76,15.333333333333334,noise,0,0.7906941736590735,0.03425681636185203,-0.7787361582087653,0.048903578182906686,2.272874866890348,-2.9863483504727917,-0.03954755623350256,0.08625228633656958,-0.35167993265777764,0.16495364810322224,-0.21376905683002134,0.04173295122033617,-0.15392415230179288,0.2578231868721642,-0.6986116204364231,0.6583717589997394
77,15.666666666666666,noise,0,0.8255071061221804,0.03254948770489436,-0.8181830373023026,0.018188088197912455,2.5452925764077663,-3.362901648858367,-0.025049831758714065,0.09486546399322258,-0.3238268985420882,0.1547161234944924,-0.20154851288982908,0.05697522867425044,-0.12834210054260306,0.2484891435718194,-0.672212728239823,0.6790555039440385
78,16.0,noise,0,0.8618973815614088,0.024426686032678963,-0.8475438642716451,-0.0053419969316023394,2.9072536512857674,-3.736676898757627,-0.005950542336325421,0.10329883751896919,-0.2849619932336697,0.1402292199912546,-0.18875431721829652,0.07391760797923315,-0.11270231560509889,0.24473293934734397,-0.6442319770894958,0.6944052754968397
79,16.333333333333332,noise,0,0.8980479481806147,0.010298928814081336,-0.8715256925855346,-0.007462188691343141,3.0147277356282447,-3.91696276353113,0.016251880685956576,0.11075211352991418,-0.24028354428641252,0.12788597886493477,-0.1703590644069754,0.09067053806369739,-0.11755340378628257,0.26781028322160133,-0.610979721130735,0.6977417781524086
80,16.666666666666668,noise,0,0.9318536705827065,-0.009004436625708412,-0.8896185971642084,0.017503906173232716,2.750186294697627,-3.8799584652905734,0.03887818807367914,0.11635606425617646,-0.19503309547093967,0.1206859556634319,-0.1425286305478453,0.10512621908017696,-0.14570284859785385,0.32836442873411,-0.5705038802693543,0.6849896563346064
81,17.0,noise,0,0.9610844271089207,-0.032306674298933816,-0.896531747643514,0.06327260599223486,2.2403085328049865,-3.735574574384792,0.05912543714572198,0.11947754818892088,-0.15298178998583553,0.11772511985187699,-0.10370862831917702,0.11571624440328944,-0.18777160069036183,0.41776650528839954,-0.520497668202225,0.6522733978234425
82,17.333333333333332,noise,0,0.9837398481789672,-0.05816067515780714,-0.8865929307274628,0.1140638503839756,1.673320137565778,-3.5954128511121275,0.07539351023701477,0.11998774762071039,-0.11583582288756704,0.11587724583194875,-0.05455629144092199,0.122042900613786,-0.22576249662989206,0.5121797692775949,-0.4585918725561949,0.5977657171662741
