,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S2_D1 hbo,S2_D1 hbr,S4_D3 hbo,S4_D3 hbr,S5_D4 hbo,S5_D4 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr
16,0.3333333333333333,Inhale,0,-0.2051816030360643,0.022954104785154063,-0.08282146236562701,0.03564548716442344,-0.13593644187902457,0.05619563326539919,-0.013809997623540635,-0.01087923650107043,-0.010995557645858528,0.026195376113427152,-0.12431570437376158,-0.022304579744179837,-0.19352974191668773,-0.013838047164784728,-0.1258049650905932,-0.02074828203559609,-0.10563406045961606,0.014585155971854079
17,0.6666666666666666,Inhale,0,-0.19991992601857844,0.022447428736006938,-0.07177845365595399,0.039819083218577835,-0.1190315201691187,0.047408883126038484,-0.016028815116141036,-0.012246263270250206,0.003959024033176054,0.018385508257952692,-0.1250355063858005,-0.025811776015072594,-0.1774405258580354,-0.019048314627582233,-0.11030080310613054,-0.02403003274652695,-0.0833169753742673,0.0071125606642183665
18,1.0,Inhale,0,-0.1902183476102683,0.023088036754861593,-0.05769851465657495,0.042359600669794384,-0.09930132075874926,0.03638198356260543,-0.02727277281329163,-0.014639629217079266,0.011897025937355327,0.008835024518566957,-0.1328529924530851,-0.027411701686114735,-0.16509388899781838,-0.024863460256368264,-0.08960519212757626,-0.025772852027118858,-0.05203034133429636,-0.0002527687056550233
19,1.3333333333333333,Inhale,0,-0.17906262192929837,0.025182164057462438,-0.04204252757323212,0.0426546548882436,-0.07972199333676237,0.02390891904140095,-0.04508413396913255,-0.01856743730593799,0.012394319230550607,-0.001132484180055053,-0.14886755252797992,-0.026509396399273712,-0.1585568324888007,-0.030880749850542132,-0.06775535664188893,-0.026716186125969824,-0.015338490294929149,-0.007717067634497869
20,1.6666666666666667,Inhale,0,-0.1697726461109578,0.028756948327707612,-0.02685545098920248,0.040594432887827395,-0.061439096738081525,0.011175404256535107,-0.06506722447268264,-0.02339534994727274,0.007082952356551368,-0.010177545940099432,-0.17078295588206155,-0.023049204602717352,-0.15732532701264376,-0.0364655110220593,-0.049506451165978266,-0.02695357029556189,0.022220384423767208,-0.014617646345023034
21,2.0,Inhale,0,-0.1650441638662738,0.033606036778204264,-0.014434919860684717,0.03685196526571138,-0.043419133563424986,-0.0003243569090024181,-0.08223761153524625,-0.027441348602400585,-0.0007699975219146652,-0.017276822147394896,-0.193549470158877,-0.01758382507095716,-0.15853314702176538,-0.0409080282350404,-0.03861611089526701,-0.025816655054533812,0.05651301795067453,-0.01953693553157755
22,2.3333333333333335,Inhale,0,-0.16599848524036587,0.039416183896162346,-0.006348960352710038,0.032736446698051126,-0.02358476475220188,-0.009222497657761577,-0.09258927848954977,-0.028862626794586406,-0.0072997835723681405,-0.021964721341881006,-0.21102830624785524,-0.011577225863588624,-0.15799106748341335,-0.04366580566246953,-0.03621246434582494,-0.02244446726772604,0.08516375253665441,-0.02114587460279652
23,2.6666666666666665,Inhale,0,-0.17160394197211698,0.045829014119530984,-0.0024657018980442005,0.029698112792552092,-0.0009549470625039944,-0.014908553162816847,-0.09419309706238423,-0.026547686977699506,-0.009140418800821736,-0.024380075145764065,-0.21800867281023248,-0.007294110776064716,-0.15161995946648502,-0.04455569857061603,-0.04000463776221374,-0.016593171629108925,0.10846406077287174,-0.01918407152962788
24,3.0,Inhale,0,-0.1787071778615348,0.05234953743462454,-0.0007841568297254427,0.028773654492994637,0.022725645355053472,-0.01796317987339236,-0.08713667001745636,-0.02048941683728167,-0.0039462199151534825,-0.025087731971014722,-0.21176005306092674,-0.006896666670724519,-0.13663508850513562,-0.04378773678877886,-0.04461137405645674,-0.009153664186087582,0.12949546068139992,-0.014964269495622545
25,3.3333333333333335,Inhale,0,-0.18269758506434114,0.05823482906687705,0.0017955601482145037,0.030249149339399477,0.04372750023524467,-0.019923248601866703,-0.07242286612134824,-0.011649647712171841,0.009660410188617588,-0.024802267315735267,-0.19236351403918148,-0.011356535853405542,-0.11202164956695025,-0.0418384680610431,-0.04321039791296942,-0.001935604144829033,0.1532170492729491,-0.01089495507773089
26,3.6666666666666665,Inhale,0,-0.1787966615870995,0.06260443603129799,0.008184778938734804,0.033705141209855606,0.05977357234199106,-0.022270961987507845,-0.05083628169834246,-0.0016061562558809222,0.03215244897099139,-0.02418513347990664,-0.16181100010206426,-0.020067374131400032,-0.07833616885109444,-0.03925866770994629,-0.030369574253976492,0.0033739876575775976,0.18456777167069247,-0.00898430668152813
27,4.0,Inhale,0,-0.16351328184695582,0.0647758903661145,0.019898788992018,0.0383726688388557,0.07322653699834826,-0.025421374960934776,-0.022579437071868765,0.007771767649701101,0.0629355139255712,-0.02378256832145395,-0.12279061820883748,-0.031217188409367876,-0.03716274224976608,-0.036524087853080846,-0.004501446484443393,0.006326599941528183,0.22645930704141845,-0.009437149118661923
28,4.333333333333333,Inhale,0,-0.13557276342232089,0.06452538066283357,0.036362585813368306,0.043488477825523696,0.08998606469675995,-0.028788172604373944,0.012150588526563937,0.014787171471537816,0.10017091508903773,-0.024053668789403116,-0.07806751220942991,-0.04232502951412295,0.009341161983253453,-0.03397655532139091,0.031962164776382765,0.007814284243331355,0.2788092872187769,-0.010786101100929929
29,4.666666666666667,Inhale,0,-0.0961170544672934,0.062060829218257604,0.05492943488876718,0.0483931435073195,0.11470260004707714,-0.03178926672031309,0.05205864937572354,0.018727440124180362,0.14082264145146728,-0.025382283629045543,-0.030406441217727197,-0.05072403589297777,0.0585393126080816,-0.031839701428926837,0.07447303494792704,0.009134825667251247,0.33888730036588255,-0.01132662215211993
30,5.0,Inhale,0,-0.048382987054141444,0.057837062384539506,0.0717091062982197,0.05245008597538919,0.1476213765920374,-0.03446610368608083,0.09417586671369972,0.020378324306073625,0.18107477477995956,-0.02800701452190191,0.01752655592249381,-0.05422022145790727,0.10724891487608632,-0.03026231551477137,0.1182723319863469,0.011071868234814267,0.40223182900954085,-0.010191167323056896
31,5.333333333333333,Inhale,0,0.002984152931625404,0.05240651123110654,0.08306203667746419,0.05503136929803384,0.18568183859515094,-0.03711948353559305,0.13461103571773153,0.021347301193621736,0.21711141481091045,-0.03191738429003911,0.06335608505385876,-0.05184601229209553,0.15191764176652253,-0.029334356137259238,0.15912247409900027,0.013635964845806422,0.4634192008263114,-0.007336019132804466
32,5.666666666666667,Inhale,0,0.052940246594983566,0.046299598032699354,0.08713396193453106,0.05563394884299873,0.22472308931178853,-0.03983830154019194,0.17007226499006314,0.022622888398174616,0.24600122957821202,-0.03683819661919799,0.10500762708217933,-0.04420626984574953,0.1891868090735637,-0.029058563219317816,0.19361119111371733,0.016170366034703596,0.5167986018506877,-0.0032936345109434943
33,6.0,Inhale,0,0.09701101411839257,0.03993690787311598,0.08448456860097892,0.05403450555503827,0.2596026581819504,-0.04271132318598725,0.19875774287506962,0.023757496600225452,0.2662202404616745,-0.04236095055231063,0.1405432389973219,-0.0331441744352221,0.21658122320657264,-0.02932416845518113,0.21974165069322912,0.017471625930427895,0.5575329428980175,0.0006149438508910244
34,6.333333333333333,Inhale,0,0.13165590417660353,0.03371065019093272,0.07735527935329185,0.05038283652205226,0.28395690398061496,-0.04614785994730161,0.22000788022276987,0.023268133804396015,0.27753884459150824,-0.04813165081319265,0.16803994416280843,-0.021005296799554814,0.23297301569334175,-0.029931842947436477,0.23721187748438724,0.016139822087165898,0.5827529952275871,0.0022420340971714267
35,6.666666666666667,Inhale,0,0.1542457769983643,0.02818281694121708,0.06826184683617383,0.04511381746892046,0.2925367061157619,-0.05046295841539114,0.23350716573285016,0.019664075888616576,0.28056989445491565,-0.05395821814083796,0.18567690136528156,-0.009935752503307617,0.23878154129383455,-0.030659880355060218,0.24685599044557993,0.011322988035429004,0.5923850051630288,-0.0004808862648312694
36,7.0,Inhale,0,0.16334368343202946,0.024085851619350746,0.05894916940601631,0.03872565680734605,0.2842539644823567,-0.05517058371830891,0.23897201328049503,0.012303139495444591,0.2763606361153683,-0.05980512724330771,0.19208401152754626,-0.0014621954091113179,0.2359569570852935,-0.03132922593521608,0.2497933908667111,0.003286110066043446,0.5891391903233546,-0.008358215109170385
37,7.333333333333333,Inhale,0,0.15925561611198394,0.022035238056441746,0.050036954426338924,0.031655549965769435,0.2622719815730401,-0.05891668097415016,0.2364082858966735,0.0016833781091563458,0.2660869000861079,-0.0657123765935125,0.18678793704615462,0.0036194015180376475,0.22756002302061845,-0.03184649870490856,0.24689646110260338,-0.0067325775986578455,0.5773374971524241,-0.020595731432446845
38,7.666666666666667,Inhale,0,0.14437163135669806,0.022236493810297613,0.04121709057906669,0.024259893014635756,0.2319565044494013,-0.05996478245565462,0.2265967387644779,-0.010866599092763173,0.25092199610522237,-0.07166535416497927,0.17052524819829676,0.005183698982952458,0.21686988582522748,-0.03223452688821732,0.2384969085151171,-0.017002998915733928,0.5611450314714574,-0.035182866786488534
39,8.0,Inhale,0,0.12269679079487018,0.024400792040437512,0.031647809669506505,0.01679782892195197,0.19935169228994626,-0.05667624841178381,0.21120508239476177,-0.02378469172035049,0.2319398550316677,-0.07748376236476863,0.1452653023641464,0.003634652884186328,0.20614672446294083,-0.032651505944139486,0.22398927845786187,-0.025631769634033203,0.5430166075428166,-0.049319327278011235
40,8.333333333333334,Inhale,0,0.09820406312070806,0.02782924180758732,0.020145120312207408,0.009527281046452273,0.16973685183712958,-0.04806251666330195,0.19204615903909625,-0.035636423680409014,0.2098097188871988,-0.08282590494008356,0.11375208848296453,-0.0003131001216660023,0.19542578047298992,-0.03335430525308707,0.20178308353553595,-0.031014507277675837,0.5228222168191299,-0.06012334045055014
41,8.666666666666666,Inhale,0,0.07334282036480218,0.03157964907177283,0.0055534761750281915,0.0028558200117145497,0.14514544352727263,-0.03466899486574511,0.17022206200958764,-0.04505371914187942,0.1848972617054392,-0.08730229231456287,0.07866107668311233,-0.005833546984274895,0.18239782685237554,-0.034569863525500205,0.17076847309201154,-0.032732145262437076,0.49838218006615814,-0.0660933361478399
42,9.0,Inhale,0,0.04937502740941676,0.034651968760847314,-0.012239517014770142,-0.0027091569496769503,0.12278290335564461,-0.01918154014713146,0.14613637575472488,-0.05056411188883831,0.1582290203814005,-0.09060312791748576,0.041939414775361186,-0.012130515702408562,0.1640411355503365,-0.03633691964239589,0.13253756303108657,-0.03225139217375009,0.4673311493762315,-0.06841336323839346
43,9.333333333333334,Inhale,0,0.02761961393076593,0.036130477886313184,-0.03146256469422159,-0.006746530457359232,0.09739709256167456,-0.005624311166657281,0.11993662040339083,-0.05070312277247242,0.13220287836130504,-0.09258137537860714,0.004779479809403862,-0.018685441382560813,0.13896077726301456,-0.038427827256208684,0.09153481464829592,-0.03237793065644925,0.42863015725191106,-0.07036283843863424
44,9.666666666666666,Inhale,0,0.009888917304176658,0.03529430871028593,-0.0486779022707257,-0.009064463441012952,0.06678797274049071,0.002722320444093788,0.09167813643118397,-0.04455597150032135,0.10997385033548367,-0.09328799534232883,-0.0318353141859408,-0.02556347849395735,0.10888675599462055,-0.04038394710189034,0.05277998773211388,-0.035599687766978895,0.38288779960225394,-0.07492578764772662
45,10.0,Inhale,0,-0.0018882439435984667,0.03175649234645098,-0.05982536407661232,-0.009846099731150658,0.03496843395141841,0.004884713629607396,0.06136868884736436,-0.03247287476782294,0.09388893555873237,-0.0929627573804515,-0.06646854744730435,-0.03331549883626837,0.07863958370365237,-0.04162642108008842,0.01996766831937639,-0.04282374890929831,0.33226864597195616,-0.08298677103816766
46,10.333333333333334,Inhale,0,-0.006453023981264603,0.025627052840230737,-0.06170285955494774,-0.009769161599324784,0.009388726673032413,0.001970979017934733,0.029100733465144305,-0.016356369945278167,0.08393794490836451,-0.0919764010181259,-0.09697059781014794,-0.04229812746680236,0.05451641068158754,-0.041608428224022664,-0.004584267064262191,-0.05349461617716976,0.28034130132010066,-0.09368163654191165
47,10.666666666666666,Inhale,0,-0.00395461338070061,0.01760743912762831,-0.05336843051073088,-0.00994596860231548,-0.004461920099067562,-0.004138920851758755,-0.004691413934764929,0.0009151625330367656,0.07736117872442164,-0.09072257133976491,-0.12076080688784954,-0.05195648368473759,0.0418505510504027,-0.03998914068664512,-0.019159924817306547,-0.06645171239117506,0.23168286654332293,-0.10586496761766115
48,11.0,Inhale,0,0.004234723311865738,0.008890049277407308,-0.03647700764348713,-0.011644879975802111,-0.005710405973026971,-0.011820919808107297,-0.038869821730089876,0.016662547178645508,0.07009952837645797,-0.08949096768348806,-0.1355025279586807,-0.060666285845158034,0.043141188842039074,-0.03678562968188981,-0.022391523529681646,-0.08043140150190477,0.19121502684799604,-0.11892073410902108
49,11.333333333333334,Inhale,0,0.01648973104850713,0.0007992596765333802,-0.014251289440087644,-0.015865441147494375,0.003136342632120061,-0.019920318793284725,-0.07142495838086538,0.029364667076227754,0.05921179532522697,-0.0883890417851492,-0.13993594340747956,-0.0662399105642786,0.057620394546020054,-0.03242186637632765,-0.013947567491165267,-0.09399244166999819,0.1631878298048397,-0.1324152334107386
50,11.666666666666666,Inhale,0,0.03180324427632978,-0.005711059228947109,0.01012936574096515,-0.022924714680954143,0.019062998099030153,-0.02746433526077238,-0.09963741062660214,0.03884720413409885,0.04461310117593359,-0.08735789697324643,-0.1343333253880635,-0.06685892956574828,0.0822055895290802,-0.027622218712321744,0.004623664421086152,-0.10538121221930664,0.15005961087077546,-0.1453321164908139
51,12.0,Inhale,0,0.05002416891971231,-0.010409607292401804,0.03464649929174029,-0.03220110294374069,0.040339193041617045,-0.03347504407343379,-0.1206335440931384,0.04587989926482378,0.029052575609378222,-0.08625899193509275,-0.12016724727841296,-0.06191717282354935,0.11302566553564831,-0.023195916321380274,0.029838093001209428,-0.11281750061911766,0.15170903403321773,-0.15590119860322288
52,12.333333333333334,Inhale,0,0.0711312360870341,-0.013751051680331068,0.05841145443115987,-0.04212850711619659,0.06583579991367366,-0.037216690360120576,-0.13252081523921933,0.051642038025184335,0.016320696067173988,-0.08497050696202318,-0.09932086742227106,-0.05224018803103439,0.14637283735060688,-0.019813997544600902,0.05714951844484334,-0.11519141105936079,0.16520074193495649,-0.16239959828409567
53,12.666666666666666,Inhale,0,0.09412441690305139,-0.016515150967661894,0.08093012166259914,-0.05060888375073119,0.09326780381937019,-0.038611242697226184,-0.1354581503862911,0.057302324856943546,0.009067444691724725,-0.08345317163663366,-0.0734661768613394,-0.039641991167154715,0.1787959549505185,-0.017849690354122694,0.08249391539391945,-0.11270426347102695,0.18549389124476093,-0.1643228230614858
54,13.0,Inhale,0,0.11684971413119062,-0.0193904472020219,0.10173937856804169,-0.055844182215865124,0.11882553499368748,-0.03833461789097198,-0.13150630161984783,0.06381149718346232,0.007924693376590384,-0.08175250991571832,-0.043969044802204725,-0.02610402780356274,0.2071265729859462,-0.017310241810660924,0.10372182942489665,-0.10694308926019519,0.20707749869467368,-0.1629149977549772
55,13.333333333333334,Inhale,0,0.13702036445440208,-0.02270795387452253,0.12073559353662079,-0.057163420030266414,0.13859007464166284,-0.03746950232632198,-0.12325987631285891,0.07187294749657008,0.012197302591948152,-0.07990879589974002,-0.012182477105212086,-0.012924600191318832,0.2290802982379666,-0.01787008874218316,0.12081571620511836,-0.100187246810658,0.22569749584958282,-0.1604803278444831
56,13.666666666666666,Inhale,0,0.1535522954415093,-0.026392588049458317,0.13857148039231665,-0.055325627090077954,0.15072209381107798,-0.03688714655569281,-0.11244301543297429,0.08185220169062926,0.021058344523605544,-0.07783739251865461,0.02051152708529521,-0.0003924051238995669,0.24419371076189816,-0.01899543842661562,0.13476846126425832,-0.09416239123977045,0.23949316472648982,-0.15870808811431356
57,14.0,Inhale,0,0.16726600883345447,-0.030104037238472027,0.1564329332470997,-0.05207396311073422,0.1571884857531482,-0.036669712276097235,-0.09949822439320916,0.09351268559750955,0.034150282892900695,-0.07530183544647497,0.05320070543916963,0.011793844124812795,0.2542875651043295,-0.020119728063347986,0.14620836337436466,-0.0890482734408586,0.2492308374523159,-0.15723585381758348
58,14.333333333333334,Inhale,0,0.1804662309253081,-0.0334692983815336,0.17517449221054857,-0.04917545033419864,0.16309229692675528,-0.03609855306366206,-0.08426056418583924,0.10582168760002708,0.051270749088132186,-0.07199014661439108,0.08584171173663967,0.02394647570727323,0.2628342881776366,-0.020813092704534217,0.1549262450814107,-0.083728473063015,0.25736678789906475,-0.15399196130132867
59,14.666666666666666,Inhale,0,0.19562012247919625,-0.03627128617326883,0.19450274876322582,-0.04758001875734513,0.17311487420029312,-0.03438906802139402,-0.06702553548532686,0.11710543342638408,0.07159272768325727,-0.06760008405261334,0.11889984127358312,0.03619434381134658,0.2733704978083337,-0.020886821606359646,0.16036621214214503,-0.07715610717310696,0.26624340768079385,-0.14723479377785803
60,15.0,Inhale,0,0.21390185202032638,-0.03848652512904538,0.21288686499603007,-0.047206550000506144,0.18802728181474088,-0.03150934852211849,-0.049206356587322156,0.12561960971012032,0.09314859424290847,-0.06191322940743235,0.15254378851202455,0.04848570361240578,0.28779938295445495,-0.02038976780048537,0.16219617973023445,-0.06947989778627496,0.276539262159193,-0.13727164234354033
61,15.333333333333334,Inhale,0,0.23441491922752203,-0.04020289191796424,0.22823010250986692,-0.047344015043768777,0.2043855350840371,-0.028346160584121635,-0.03322341195508131,0.13040703035684048,0.1130613022076869,-0.05493798159638271,0.1862221826210344,0.060464505852860624,0.30553383886887836,-0.019519049632603053,0.16049897179160336,-0.062025758815191484,0.28700851483149326,-0.12638660726610745
62,15.666666666666666,Inhale,0,0.2545047975675127,-0.04155084802476691,0.23881204747116114,-0.047388161773937156,0.2170645690316184,-0.02623506860493928,-0.021810734945588564,0.13192682229803906,0.12840642980866368,-0.047133648998546225,0.21871845285091698,0.07134110964208995,0.3238518616477416,-0.018529451174884526,0.15590783220294746,-0.05653339587109599,0.2955224811014654,-0.1175332673973432
63,16.0,Inhale,0,0.2709971158532129,-0.04269216739462262,0.24399671536836823,-0.047528020935185274,0.22207363378699638,-0.026326290345377496,-0.017108299888238768,0.13169800636078885,0.13717220441540548,-0.03954718831804466,0.24810967237743878,0.07999103129210944,0.33915631375223426,-0.017689333468449517,0.14982439473031592,-0.05444452970997948,0.3005436178729092,-0.1130766712321714
64,16.333333333333332,Inhale,0,0.28172738436528794,-0.04381712093501074,0.24447361761310746,-0.04884360755099041,0.21788376959241793,-0.029101140254989825,-0.019827378054950235,0.13098673581956818,0.1388814392861604,-0.03363169882782157,0.27164528648859176,0.08527108620840712,0.34857512960105913,-0.017238845670578134,0.14426035447155014,-0.05655941942282695,0.30201051030263065,-0.1141566305398751
65,16.666666666666668,Inhale,0,0.2863933042103105,-0.04512088601231801,0.24195017704345753,-0.052608055353198936,0.20530756637081793,-0.03405900285682492,-0.02895110904837527,0.1297970761070227,0.13454964316651008,-0.030722400340938476,0.2861223070742825,0.08655051907289892,0.3512099040716308,-0.01729057468765505,0.1408926800735994,-0.06290421598444468,0.30101475018761825,-0.12051707884295097
66,17.0,Inhale,0,0.28620878105451897,-0.046725111904440515,0.23842005454526868,-0.059376618066840234,0.18699679703173874,-0.03955428734855307,-0.04233705579907988,0.12728630202291458,0.12590287727507257,-0.03146283196076546,0.28885336769220077,0.08439434600745212,0.34839792255272617,-0.017699769265095373,0.1398368809997432,-0.07258459855057667,0.29862678425600686,-0.13051556842104298
67,17.333333333333332,Inhale,0,0.2829391777004419,-0.04854884369825834,0.23543592778108166,-0.06863202308226346,0.1669562629065108,-0.043014711814229084,-0.05780420227993782,0.12313179077100177,0.11438150272486106,-0.0355549464021471,0.2787506773967393,0.08087579722464547,0.3428566343770515,-0.018011779420727257,0.13924532643595441,-0.08376687507097107,0.29490062183577326,-0.14139477557468474
68,17.666666666666668,Inhale,0,0.27775244106201535,-0.0502228934854646,0.23354038736076305,-0.07905449818287265,0.14884803113126172,-0.04189844165056194,-0.0740612392537961,0.11842961064779295,0.10044702401252932,-0.041962263744376616,0.25684243088163167,0.07901342709104317,0.3369724447102506,-0.01756651858350823,0.13609705143776343,-0.09424859325874191,0.28841620937832396,-0.15027052363088197
69,18.0,Inhale,0,0.26999100347455884,-0.05112063531049815,0.23185664758397032,-0.08899491566724821,0.1328290321555465,-0.03522094017239201,-0.0911407290696931,0.11540214407456517,0.08345620874766516,-0.04939368354405658,0.22579420211313111,0.08153146946809299,0.33099883218474635,-0.015735012784898098,0.12770089284090805,-0.10258086993983008,0.2763297218668797,-0.15575724451103343
70,18.333333333333332,Inhale,0,0.2571725466296805,-0.05055849218033967,0.2285010218877003,-0.09693278901641363,0.11439171933412827,-0.024541294805033476,-0.10992302019412065,0.1162103795016054,0.06254359634924961,-0.056780938987912186,0.18886568312888014,0.08955669666480642,0.3225820890890507,-0.012193371071698223,0.11303642986564562,-0.1087480021326901,0.2553946772122187,-0.15885402296202525
71,18.666666666666668,Inhale,0,0.23698339874566487,-0.04817880601914781,0.2220562681600495,-0.10181895855552017,0.08829038693029825,-0.013261116094731192,-0.13091175311433018,0.121615083549594,0.03818234779646551,-0.06353535827702053,0.14912365213325535,0.10181217584827232,0.30819993063736456,-0.007143691617538653,0.09269717975381812,-0.11357650430857343,0.2236568736500564,-0.16179118132552786
