OriginalVariableNames,Var1,Var2,Var3,Var4
Var1,1.37649168184463,3.70548461968488,2.78782435372258,2.33334122334835
Var2,1.30455687476241,2.73571849522208,2.21556678506359,2.68179494557465
Var3,2.75326624664031,3.93751529765896,0.36849870944201,2.83605834808629
Var4,3.03354787500357,1.37575197775706,1.52895784704848,1.62666473800019
Var5,1.53753878393565,2.5320322247787,2.46326351401854,3.86303537135124
Var6,3.00240989757232,2.32731823985489,0.992698893986649,0.610384334618751
Var7,2.30643389686515,3.94637173858784,1.14094650467221,2.53258367218662
Var8,1.28069168768671,2.34689670006123,0.78571952628521,3.80707074650717
Var9,0.669510620037743,1.85433174569458,3.09023230616781,2.153946033767
Var10,3.26585142789153,2.76263803054465,0.874921477789407,2.5805235586633
Var11,2.07170664153478,3.60363367420851,0.832390045248526,2.89149873598149
Var12,2.4579649688191,0.878667307826797,0.775632873034867,1.53245032521984
Var13,3.21509134974597,4.25749967657293,1.06610635248408,4.1268273928118
Var14,1.6858785098906,2.42175766621962,2.34182741375819,2.12666125773201
Var15,3.0151653797046,1.62872844510418,-0.611824666521651,2.94257055337195
Var16,2.61661923515166,5.14538657564482,1.93108265227168,1.93454156407951
Var17,1.76662667978074,3.20338798084613,1.65595415701873,3.19175074064263
Var18,3.84675391372812,3.21864198937257,1.11463436436118,4.13405568449999
Var19,1.60220880024462,2.09834368034687,1.46430012873375,3.36268860297626
Var20,3.0282518243776,1.35192645675741,2.76916384234869,1.92108911393426
Var21,1.76618595614876,2.73036134408272,-0.573602382288307,1.49553284933797
Var22,0.667588868059468,2.56912032995402,1.9596632855002,1.90441126229598
Var23,3.89327692720059,3.71883908819503,2.33229235202046,3.85147153424759
Var24,3.7606829381475,2.61935475417352,0.527432431472943,3.61625712007823
Var25,2.09988358673332,2.57922305303945,0.63536616030675,2.94313347411075
Var26,2.83681787877843,3.356971507451,-0.221467342627468,3.87623576251028
Var27,2.02777493992835,3.67113479200441,5.32684552280204,3.67628643030181
Var28,3.09023230616781,3.80666149679053,3.78930673886639,3.02890404718645
Var29,2.60876103936678,3.99475370600512,1.39036210920087,3.43226950738344
Var30,3.9960897264326,3.17012600271296,2.69243638214598,4.12597913291535
