,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
0,Exhale,89.0,1.054332300071612,0.5579761065124103,1.548656864341774,0.5880677656875312,0.9107151820301251,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
1,Hold,89.0,1.054332300071612,0.7663950920146135,5.7251098344668385,0.29800346189641413,1.7061025504083245,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
2,Inhale,89.0,1.054332300071612,0.0014115497915455032,1.6177418953330247,3.2955667278746703,5.331376364548424,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
6,control,89.0,1.054332300071612,0.22859218850865815,1.4148234281923537,1.2123361726847113,1.7152416199593805,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
85,ild_0__itd_50,89.0,1.054332300071612,0.1381100771749493,1.416601173586961,1.4963126879173636,2.1196783097567975,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
86,ild_0__itd_500,89.0,1.054332300071612,0.0876010047249278,1.4230744689900263,1.7271987263509052,2.4579324103420643,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
87,ild_10__itd_0,89.0,1.054332300071612,0.47380344988147316,1.426325693961013,0.719360611257695,1.0260425230603503,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
88,ild_70n__itd_0,89.0,1.054332300071612,0.07049577351772318,1.4157505604920078,1.8306748549956522,2.5917789520387196,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
178,Exhale,89.0,0.32666892091018346,0.7075401676734197,0.8620259802102652,0.37636653027791744,0.32443772718115826,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
179,Hold,89.0,0.32666892091018346,0.8960933461736635,3.1867572026456052,0.1309716335466107,0.4173747965469224,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
180,Inhale,89.0,0.32666892091018346,5.7668771620831005e-09,0.900480652080655,6.445815589763925,5.804332225462271,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
184,control,89.0,0.32666892091018346,0.09524590917523827,0.7875305244137053,1.6862730432297548,1.3279914940394235,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
263,ild_0__itd_50,89.0,0.32666892091018346,0.015779183745295335,0.7885200675149796,2.4611347863530164,1.9406541678985454,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
264,ild_0__itd_500,89.0,0.32666892091018346,0.0032735698031500166,0.7921232858543693,3.0225420161923187,2.3942259134991497,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
265,ild_10__itd_0,89.0,0.32666892091018346,0.2089774348812406,0.7939330091423554,1.265549726242818,1.0047617023752444,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
266,ild_70n__itd_0,89.0,0.32666892091018346,0.009245251578618361,0.7880465923353965,2.6608795791339594,2.096897084951361,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
356,Exhale,89.0,2.54193474132004,0.8357451876906755,2.40463212298927,0.20794735846135923,0.5000368980469491,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
357,Hold,89.0,2.54193474132004,0.9533877028755299,8.88949859235089,0.05861810744488394,0.521085583617569,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
358,Inhale,89.0,2.54193474132004,0.03576432232789701,2.5119019053176355,2.1319703166511235,5.355300300476599,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
362,control,89.0,2.54193474132004,0.8810737727688291,2.1968261285789383,0.15003846331620901,0.32960841650488054,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
441,ild_0__itd_50,89.0,2.54193474132004,0.5446491636827471,2.1995864712867372,0.6081313695597962,1.3376375332488029,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
442,ild_0__itd_500,89.0,2.54193474132004,0.335246730455097,2.2096376933658295,0.9688477278669806,2.14080245862672,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
443,ild_10__itd_0,89.0,2.54193474132004,0.6472144014592872,2.214685938838607,0.4591940564926835,1.0169706201126072,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
444,ild_70n__itd_0,89.0,2.54193474132004,0.33704638630272477,2.198265706423031,0.965227404218719,2.121826301593731,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
534,Exhale,89.0,0.6022211535868581,0.6680641704403754,1.1704273167573889,0.4302357519127551,0.5035596766843435,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
535,Hold,89.0,0.6022211535868581,0.8709825384155891,4.326862261088684,0.1628795476811734,0.7047573679648641,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
536,Inhale,89.0,0.6022211535868581,6.770880359966326e-05,1.2226396623795794,4.181245446097738,5.112156520543092,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
540,control,89.0,0.6022211535868581,0.7395462214543557,1.069280114190108,0.3334934994853745,0.35659796721138,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
619,ild_0__itd_50,89.0,0.6022211535868581,0.372378783736271,1.0706236795853854,0.8965481036909223,0.9598656296988749,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
620,ild_0__itd_500,89.0,0.6022211535868581,0.08687188421597351,1.075515997531109,1.7312529086616275,1.8619901990378442,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
621,ild_10__itd_0,89.0,0.6022211535868581,0.5342642222166556,1.0779731735567253,0.6239381181498381,0.672588553324992,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
622,ild_70n__itd_0,89.0,0.6022211535868581,0.05853453228708433,1.0699808123206938,1.9163137404114403,2.05041893262674,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
712,Exhale,89.0,1.1501412653249816,0.7659620653197692,1.2459383495355487,0.2985727376573879,0.37200322397315627,3,3,hbo,False,S3_D3 hbo,NDARVX753BR6
713,Hold,89.0,1.1501412653249816,0.9358885453418037,4.608094448809421,0.08066618901807208,0.3717174178207895,3,3,hbo,False,S3_D3 hbo,NDARVX753BR6
714,Inhale,89.0,1.1501412653249816,7.370120112550842e-07,1.3050428530258744,5.329431241677065,6.9551361526434645,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
718,control,89.0,1.1501412653249816,0.011145931027252807,1.1383700114414612,2.5922093665463826,2.9508934062540684,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
797,ild_0__itd_50,89.0,1.1501412653249816,0.05889684349230125,1.139874806193137,1.9135120657720914,2.181164195120192,3,3,hbo,False,S3_D3 hbo,NDARVX753BR6
798,ild_0__itd_500,89.0,1.1501412653249816,0.006152065062596928,1.1453654802700874,2.8064987458604667,3.2144667839298715,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
799,ild_10__itd_0,89.0,1.1501412653249816,0.04578339702652179,1.1481262981925437,2.025767955236751,2.3258374634430496,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
800,ild_70n__itd_0,89.0,1.1501412653249816,0.008902760033934006,1.1391502003956022,2.6745990138654148,3.0467700026226674,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
890,Exhale,89.0,1.0046302502705295,0.28934651244135934,1.164458689852928,1.0659120289040678,1.2412105246761072,4,3,hbo,False,S4_D3 hbo,NDARVX753BR6
891,Hold,89.0,1.0046302502705295,0.5310016087726297,4.306742485757375,0.6289364777069901,2.7086674493832903,4,3,hbo,False,S4_D3 hbo,NDARVX753BR6
892,Inhale,89.0,1.0046302502705295,1.5435267060462568e-05,1.2196979821697658,4.573436466151532,5.578211229346648,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
896,control,89.0,1.0046302502705295,0.004721829974848557,1.0639249145715182,2.8984168762867566,3.083697927496034,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
975,ild_0__itd_50,89.0,1.0046302502705295,0.0026019765072522825,1.0653313014330246,3.098637354976882,3.301075366046507,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
976,ild_0__itd_500,89.0,1.0046302502705295,0.005073271907827197,1.070462906174494,2.8736731096212043,3.076160468320609,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
977,ild_10__itd_0,89.0,1.0046302502705295,0.02716876871367594,1.0730431770378994,2.2461605181174225,2.410227218497813,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
978,ild_70n__itd_0,89.0,1.0046302502705295,0.0016262762041581189,1.0646540821163775,3.2506702270870256,3.4608393268823736,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
1068,Exhale,89.0,1.7583086235649725,0.3960239199673651,1.540524159980898,0.852864386070759,1.3138581919292802,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1069,Hold,89.0,1.7583086235649725,0.821802863561318,5.6976180502920055,-0.225892645254756,-1.2870500130317064,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1070,Inhale,89.0,1.7583086235649725,0.027090147896783986,1.6136031495027021,2.2473434929051,3.6263205381660732,5,4,hbo,True,S5_D4 hbo,NDARVX753BR6
1074,control,89.0,1.7583086235649725,0.8494159055743873,1.4075226966703676,0.19041717678984513,0.2680164981676009,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1153,ild_0__itd_50,89.0,1.7583086235649725,0.9522814295559051,1.4093832804397273,-0.06001099113973313,-0.08457848755495649,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1154,ild_0__itd_500,89.0,1.7583086235649725,0.8474988292968317,1.4161721525161637,-0.19287178727741322,-0.2731396541482939,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1155,ild_10__itd_0,89.0,1.7583086235649725,0.8535530926488797,1.4195857296906988,-0.185123881612957,-0.2627992205627041,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1156,ild_70n__itd_0,89.0,1.7583086235649725,0.890205854826659,1.4084873510881826,0.13843947784958383,0.19499025344239143,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1246,Exhale,89.0,0.5639272909473334,0.2536961462546341,0.8724338687024562,1.1488498325815972,1.002295503997332,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1247,Hold,89.0,0.5639272909473334,0.40960751206367496,3.2266906856344506,0.828493255192059,2.6732914696391825,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1248,Inhale,89.0,0.5639272909473334,0.00011969701734618948,0.9138201625403692,4.024401067441296,3.677578837576841,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1252,control,89.0,0.5639272909473334,0.5441038306014064,0.7971121151114364,0.6089575822717209,0.485407466417758,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1331,ild_0__itd_50,89.0,0.5639272909473334,0.9873187821910402,0.7981658060162047,0.01593893861737159,0.012721915788577207,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1332,ild_0__itd_500,89.0,0.5639272909473334,0.8963617711693417,0.8020104986757763,-0.13063133557623546,-0.10476770258817927,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1333,ild_10__itd_0,89.0,0.5639272909473334,0.6072113437427038,0.8039436850663948,0.5158888079238196,0.4147455493267851,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1334,ild_70n__itd_0,89.0,0.5639272909473334,0.20564917094990273,0.7976584208478591,1.274938989425905,1.0169658209828325,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1424,Exhale,89.0,1.1979477915268122,0.6467578712600647,1.2715689260185086,0.45983240932267355,0.5847086028709353,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1425,Hold,89.0,1.1979477915268122,0.7240995372788095,4.7028889603155,-0.3541026106742665,-1.6653052585589054,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1426,Inhale,89.0,1.1979477915268122,0.0012373344597612305,1.331889286214554,3.336976566370301,4.444483337097633,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1430,control,89.0,1.1979477915268122,0.3344891833234257,1.1617877669468075,0.9703754726676852,1.1273703534905428,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1509,ild_0__itd_50,89.0,1.1979477915268122,0.15843623328005654,1.1633235172886924,1.4222940778927482,1.6545881493130692,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1510,ild_0__itd_500,89.0,1.1979477915268122,0.12661347694616062,1.1689271416909335,1.542034456270291,1.802525929356964,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1511,ild_10__itd_0,89.0,1.1979477915268122,0.3172902829354657,1.1717447532380052,1.0056918945415043,1.178414200802997,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1512,ild_70n__itd_0,89.0,1.1979477915268122,0.07152581808894373,1.1625840054050576,1.8238842927453947,2.1204187064553115,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1602,Exhale,89.0,0.8980933405565504,0.5967681444155835,1.4293124745522503,0.5309613006345912,0.758909610501509,6,5,hbo,False,S6_D5 hbo,NDARVX753BR6
1603,Hold,89.0,0.8980933405565504,0.9265956725332365,5.283914786419283,-0.09239020326306986,-0.48818196114201795,6,5,hbo,False,S6_D5 hbo,NDARVX753BR6
1604,Inhale,89.0,0.8980933405565504,1.1189822641251979e-05,1.4930735948328187,4.656290888910732,6.952184976093248,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1608,control,89.0,0.8980933405565504,0.07696744158747626,1.3057926657391712,1.7893049076579681,2.3364612251908796,6,5,hbo,False,S6_D5 hbo,NDARVX753BR6
1687,ild_0__itd_50,89.0,0.8980933405565504,0.09259413134662013,1.307433412458213,1.7001544519901308,2.2228387368714797,6,5,hbo,False,S6_D5 hbo,NDARVX753BR6
1688,ild_0__itd_500,89.0,0.8980933405565504,0.007972475283111532,1.3134078552699817,2.714440759036855,3.5651678155840165,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1689,ild_10__itd_0,89.0,0.8980933405565504,0.15957488991325627,1.3164085305748898,1.418370258254228,1.867154707479575,6,5,hbo,False,S6_D5 hbo,NDARVX753BR6
1690,ild_70n__itd_0,89.0,0.8980933405565504,0.018148323393949672,1.3066483502952326,2.407038942011185,3.1451534626752973,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1780,Exhale,89.0,0.4408535956519042,0.45762512365545327,1.0014139563581839,0.7460136149783276,0.747068445672518,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1781,Hold,89.0,0.4408535956519042,0.878397185029738,3.702049835523358,-0.15344189383767812,-0.5680495378441689,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1782,Inhale,89.0,0.4408535956519042,0.00013637649548701994,1.046086676185943,3.987977472187185,4.1717700985847115,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1786,control,89.0,0.4408535956519042,0.8324278930448216,0.9148727257774737,0.21221072710220398,0.19414580634321296,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1865,ild_0__itd_50,89.0,0.4408535956519042,0.5396848719990153,0.9160222761330122,0.6156681070943728,0.5639657008030906,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1866,ild_0__itd_500,89.0,0.4408535956519042,0.6289514489851915,0.9202081280860942,0.4848818808974215,0.4461922479634807,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1867,ild_10__itd_0,89.0,0.4408535956519042,0.9966588584133433,0.9223104802185598,0.0041992913940104735,0.003873050462187465,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1868,ild_70n__itd_0,89.0,0.4408535956519042,0.2479549662020317,0.9154722409093544,1.1629587200367824,1.0646564255171478,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1958,Exhale,89.0,1.3992473381287134,0.8357291529439032,1.374257783462044,-0.20796795698001475,-0.2858015835904848,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
1959,Hold,89.0,1.3992473381287134,0.40586542600102027,5.0826829959646425,-0.8351574227208528,-4.244840431416933,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
1960,Inhale,89.0,1.3992473381287134,0.0341938400688499,1.4394494713088126,2.1509015043947572,3.0961140333383628,7,7,hbo,True,S7_D7 hbo,NDARVX753BR6
1964,control,89.0,1.3992473381287134,0.8157741998270963,1.2556109612216162,-0.23367467391837962,-0.29340448193180435,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2043,ild_0__itd_50,89.0,1.3992473381287134,0.4001909045284724,1.2572707350786245,0.8453346472993457,1.0628145133974782,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2044,ild_0__itd_500,89.0,1.3992473381287134,0.5760043215964066,1.2633268947509833,-0.561299019883643,-0.709104147816373,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2045,ild_10__itd_0,89.0,1.3992473381287134,0.795723400111217,1.2663720498504083,0.2596630679569297,0.328830051639063,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2046,ild_70n__itd_0,89.0,1.3992473381287134,0.9790141163409892,1.2564715019885002,-0.026378982079602202,-0.03314443923448551,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2136,Exhale,89.0,0.8009909232129901,0.16718098543355528,1.0397639553856088,1.392696757207971,1.4480758889272707,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2137,Hold,89.0,0.8009909232129901,0.8978069298833162,3.84555986471612,0.1287994856557504,0.4953061326338334,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2138,Inhale,89.0,0.8009909232129901,7.604923186124655e-11,1.0890880109081893,7.3901343221466345,8.048506689251019,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2142,control,89.0,0.8009909232129901,0.39490365159711893,0.9499957250934298,0.8548969926483534,0.8121484884111649,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2221,ild_0__itd_50,89.0,0.8009909232129901,0.0847345063937086,0.9512515106173516,1.7433007424529456,1.658317464718715,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2222,ild_0__itd_500,89.0,0.8009909232129901,0.012414695360925196,0.9558336033012402,2.5520480999984954,2.4393333312196455,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2223,ild_10__itd_0,89.0,0.8009909232129901,0.21016009680941317,0.9581375687937729,1.2622399047363346,1.2093994735585551,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2224,ild_70n__itd_0,89.0,0.8009909232129901,0.00183575619853019,0.950646810561028,3.211929756438434,3.0534107787042566,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2314,Exhale,89.0,0.7383581425486393,0.43238483111007087,0.9982848837667112,0.7886972992587999,0.7873445917176901,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2315,Hold,89.0,0.7383581425486393,0.9094918153960136,3.692149802540843,-0.11400348560213823,-0.4209179468549025,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2316,Inhale,89.0,0.7383581425486393,6.527914022464137e-08,1.0456412657409266,5.897642386114329,6.166818249503926,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2320,control,89.0,0.7383581425486393,0.3240237787228245,0.9120977574684765,0.9917178897333221,0.9045436632671329,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2399,ild_0__itd_50,89.0,0.7383581425486393,0.02804111105705086,0.9133034462205158,2.2332324163087334,2.039618862026136,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2400,ild_0__itd_500,89.0,0.7383581425486393,0.08492063059377498,0.9177027465027109,1.7422417418485623,1.5988600315660926,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2401,ild_10__itd_0,89.0,0.7383581425486393,0.13368233682696787,0.919914800413603,1.513553540581665,1.3923403031994843,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2402,ild_70n__itd_0,89.0,0.7383581425486393,0.002882980579148543,0.9127228693286992,3.0648052082285027,2.7973178035878603,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2492,Exhale,72.0,0.005239389493104944,4.4217494033923345e-16,0.2443261722788162,10.451323466182737,2.553531857740198,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2493,Hold,72.0,0.005239389493104944,6.878046207291033e-12,0.38849762344765193,-8.186482190771608,-3.180428875511297,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2494,Inhale,72.0,0.005239389493104944,0.03254806510583985,0.2517126662785889,-2.179738363695892,-0.5486677553156215,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2498,control,72.0,0.005239389493104944,0.49005652426508683,0.21245937176862875,-0.6937735551634111,-0.14739869367970643,1,1,hbo,False,S1_D1 hbo,NDARZD647HJ1
2560,ild_0__itd_50,72.0,0.005239389493104944,0.17219073287122025,0.21227319295864094,1.3789119839274389,0.29270604963721164,1,1,hbo,False,S1_D1 hbo,NDARZD647HJ1
2561,ild_0__itd_500,72.0,0.005239389493104944,0.9308229280610666,0.2123904654735961,-0.08711373901028396,-0.01850212757753958,1,1,hbo,False,S1_D1 hbo,NDARZD647HJ1
2562,ild_10__itd_0,72.0,0.005239389493104944,0.44448322531744633,0.21941305768889752,0.7688735369532281,0.1687008937189853,1,1,hbo,False,S1_D1 hbo,NDARZD647HJ1
2563,ild_70n__itd_0,72.0,0.005239389493104944,0.009932854586262401,0.2120690271588568,-2.6483567140320576,-0.5616344319144052,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2636,Exhale,72.0,0.009414582577526467,1.3192218041674763e-11,0.32751423689333764,8.034993415726934,2.631574736994799,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2637,Hold,72.0,0.009414582577526467,1.754211663196865e-05,0.5207731185389872,-4.601945971858017,-2.39656975511243,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2638,Inhale,72.0,0.009414582577526467,0.11958140642631679,0.33741568102881114,-1.5752563078860093,-0.5315161799202884,1,2,hbo,False,S1_D2 hbo,NDARZD647HJ1
2642,control,72.0,0.009414582577526467,0.03276860392785762,0.284797442560653,-2.1768889534001183,-0.6199724066668902,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2704,ild_0__itd_50,72.0,0.009414582577526467,0.5514221811144144,0.28454787367366,0.598443378005727,0.17028579072561198,1,2,hbo,False,S1_D2 hbo,NDARZD647HJ1
2705,ild_0__itd_500,72.0,0.009414582577526467,0.026202285828890767,0.2847050750814579,-2.270000585017191,-0.6462806869922728,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2706,ild_10__itd_0,72.0,0.009414582577526467,0.7371999340661755,0.29411871631749736,-0.33686325801975137,-0.09907778902329917,1,2,hbo,False,S1_D2 hbo,NDARZD647HJ1
2707,ild_70n__itd_0,72.0,0.009414582577526467,0.00013985097028491064,0.2842741935947215,-4.023667792676469,-1.1438249170561563,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2780,Exhale,72.0,0.002978560626811447,1.600301436629146e-25,0.18421834271502432,16.073414292855105,2.961017742801752,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2781,Hold,72.0,0.002978560626811447,1.3010110641245102e-16,0.29292149781882865,-10.744343612607185,-3.147249224085061,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2782,Inhale,72.0,0.002978560626811447,8.666898783774866e-12,0.18978765062183256,-8.132716598116767,-1.5434891763297636,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2786,control,72.0,0.002978560626811447,1.0748346374189169e-11,0.1601912435186358,-8.082652473707478,-1.2947701506921787,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2848,ild_0__itd_50,72.0,0.002978560626811447,0.019236891891817116,0.16005086743241992,-2.394729172376448,-0.3832784813045716,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2849,ild_0__itd_500,72.0,0.002978560626811447,0.016320719523843626,0.16013928918498768,-2.459386873611255,-0.3938444657709956,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2850,ild_10__itd_0,72.0,0.002978560626811447,6.510891760992573e-05,0.16543422049504786,-4.241261842171417,-0.701649846775019,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2851,ild_70n__itd_0,72.0,0.002978560626811447,6.240078636160624e-14,0.15989692942027606,-9.28234068020577,-1.4842177725978192,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2924,Exhale,72.0,0.005331894069507942,1.8378344490755154e-14,0.24647359807328698,9.568989780749867,2.358503341187933,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2925,Hold,72.0,0.005331894069507942,9.229149126098747e-14,0.3919121975389206,-9.190782886484097,-3.601979918145086,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2926,Inhale,72.0,0.005331894069507942,9.625560380857606e-05,0.25392501327080885,-4.1307448581108,-1.0488994429141103,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2930,control,72.0,0.005331894069507942,0.0001460328301886214,0.21432671463639308,-4.011171639387279,-0.8597012393125503,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2992,ild_0__itd_50,72.0,0.005331894069507942,3.0638026673361126e-09,0.21413889946802736,-6.759163275151148,-1.4473997850655744,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2993,ild_0__itd_500,72.0,0.005331894069507942,0.0001416317529489378,0.21425720271178758,-4.020014480732404,-0.861317057502604,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2994,ild_10__itd_0,72.0,0.005331894069507942,1.9873028915990585e-05,0.2213415177279111,-4.568236035913434,-1.0111402975284156,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2995,ild_70n__itd_0,72.0,0.005331894069507942,1.8149345971984003e-09,0.2139329392190415,-6.88303786354869,-1.4725085209049233,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
3068,Exhale,72.0,0.003013800405925939,5.306319469992543e-14,0.18530489522744972,9.320289856585289,1.7270953353639993,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3069,Hold,72.0,0.003013800405925939,8.398882877499249e-07,0.29464920085158697,-5.392933877361584,-1.589023657210041,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3070,Inhale,72.0,0.003013800405925939,0.0035899068150042515,0.19090705190170112,-3.010960474822521,-0.5748135876409137,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3074,control,72.0,0.003013800405925939,0.10860130032668681,0.16113607993149498,-1.6246774674150426,-0.26179415825228913,3,3,hbo,False,S3_D3 hbo,NDARZD647HJ1
3136,ild_0__itd_50,72.0,0.003013800405925939,0.0012410530049117596,0.16099487588218422,3.3621746188843904,0.5412928854615225,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3137,ild_0__itd_500,72.0,0.003013800405925939,0.005194582146453353,0.16108381916195708,-2.882693121223878,-0.46435521743864483,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3138,ild_10__itd_0,72.0,0.003013800405925939,0.0803597024802983,0.16640998091754877,-1.773589106604267,-0.29514292938558845,3,3,hbo,False,S3_D3 hbo,NDARZD647HJ1
3139,ild_70n__itd_0,72.0,0.003013800405925939,6.384245060810307e-08,0.16084002991629706,-6.030775009188531,-0.9699900328963401,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3212,Exhale,72.0,0.003910415037439814,2.351791197781928e-13,0.21107707918635168,8.97231677750492,1.8938504189304377,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3213,Hold,72.0,0.003910415037439814,0.15186098254441394,0.33562897852216445,1.4483471654498166,0.48610727968539424,4,3,hbo,False,S4_D3 hbo,NDARZD647HJ1
3214,Inhale,72.0,0.003910415037439814,5.0719863493225106e-06,0.21745838317993416,-4.931349637253687,-1.0723633190121415,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3218,control,72.0,0.003910415037439814,0.09225552562589859,0.1835468677809659,1.706336947969122,0.31319280217866535,4,3,hbo,False,S4_D3 hbo,NDARZD647HJ1
