,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
2398,ild_0__itd_50,89.0,0.4300571888335533,0.06035214753329887,0.7044726996662224,1.902403041739366,1.3401910066673643,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2399,ild_0__itd_500,89.0,0.4300571888335533,0.051049478854507044,0.6097016623939354,1.9777599598323288,1.2058435353259338,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2400,ild_10__itd_0,89.0,0.4300571888335533,0.007676497621154454,0.6182402819685949,2.7280070726077263,1.6865638617813221,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2401,ild_70n__itd_0,89.0,0.4300571888335533,8.805197817479484e-07,0.8651753730651137,5.286700870715766,4.573923398105174,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2492,Exhale,73.0,0.01861013745375506,1.3010688126860809e-17,0.053868765316899214,11.254721244148595,0.6062779374081606,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2493,Hold,73.0,0.01861013745375506,1.1237508076689871e-12,0.07167005420107064,-8.584138921074873,-0.6152257017429562,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2494,Inhale,73.0,0.01861013745375506,6.723296533674489e-20,0.04906454668546123,-12.547053094197407,-0.6156154723052094,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2498,control,73.0,0.01861013745375506,1.6834712589881042e-17,0.034537406286771814,11.192619511238679,0.38656404747289963,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2560,ild_0__itd_50,73.0,0.01861013745375506,1.7324734142541718e-06,0.048447995870516736,5.202756622369577,0.25206313135586483,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2561,ild_0__itd_500,73.0,0.01861013745375506,0.5087013083308705,0.04851023654936788,0.6641270103104895,0.032216958368986325,1,1,hbo,False,S1_D1 hbo,NDARZD647HJ1
2562,ild_10__itd_0,73.0,0.01861013745375506,0.00024381186195800402,0.04887771175425326,3.8586754080295953,0.18860322434689616,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2563,ild_70n__itd_0,73.0,0.01861013745375506,2.0432602091476318e-07,0.04831991316330364,5.737474916446564,0.27723428973933073,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2638,Exhale,73.0,0.01926032518078843,1.3983077745365167e-13,0.05480170098870573,9.066385646348454,0.4968533552394815,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2639,Hold,73.0,0.01926032518078843,1.053675469263201e-27,0.07291128462042665,-17.41266919396615,-1.2695800796026009,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2640,Inhale,73.0,0.01926032518078843,3.344546451646204e-23,0.049914279653250695,-14.508750702691026,-0.7241938399934174,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2644,control,73.0,0.01926032518078843,0.009704922053778207,0.035135548422516955,-2.6559816782602748,-0.09331937286583174,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2706,ild_0__itd_50,73.0,0.01926032518078843,0.016849653482358253,0.04928705099474771,-2.446131928016853,-0.12056262907604716,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2707,ild_0__itd_500,73.0,0.01926032518078843,1.3186281073198129e-08,0.04935036959972536,-6.400495503501135,-0.3158668187191613,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2708,ild_10__itd_0,73.0,0.01926032518078843,2.8312012335203943e-05,0.04972420898847731,-4.467819691563077,-0.22215880006611666,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2709,ild_70n__itd_0,73.0,0.01926032518078843,0.029991034385932494,0.04915675006467768,-2.2134599528171135,-0.1088064976788041,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2784,Exhale,73.0,0.03616715349064447,1.5685344153987546e-11,0.05675851655676919,7.975073631624939,0.45265334876203744,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2785,Hold,73.0,0.03616715349064447,3.260903528598101e-15,0.07475600852764434,-9.942164955787995,-0.743236568218134,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2786,Inhale,73.0,0.03616715349064447,2.7043454148646223e-20,0.05056938562674675,-12.775569015646091,-0.6460526761533246,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2790,control,73.0,0.03616715349064447,7.096631545922658e-18,0.03574020502829498,11.401196688593927,0.40748110721826475,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2852,ild_0__itd_50,73.0,0.03616715349064447,0.0015986604996723215,0.05011562808834755,-3.278799158813785,-0.16431907921949843,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2853,ild_0__itd_500,73.0,0.03616715349064447,0.6965113088550756,0.050164974250347945,-0.3915772645173294,-0.019643463391533514,2,1,hbo,False,S2_D1 hbo,NDARZD647HJ1
2854,ild_10__itd_0,73.0,0.03616715349064447,0.22959101955397979,0.05059524840232946,1.2115524204772121,0.06129879566648806,2,1,hbo,False,S2_D1 hbo,NDARZD647HJ1
2855,ild_70n__itd_0,73.0,0.03616715349064447,0.01008010575042432,0.04995300294396695,2.6419033990706686,0.1319710082714534,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
