,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S2_D1 hbo,S2_D1 hbr,S3_D3 hbo,S3_D3 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr
15,0.0,noise,0,0.06876869983838446,0.051584282441948584,-0.5735298196748211,-0.08211053299630468,1.611075826763043,-2.744384557969358,-0.0894509531940037,0.09556391295830755,-0.2507184651847274,0.06934247376828744,-0.40650283692412725,-0.03944840699379255,-0.30171322021305086,-0.0012720143827965403,-0.3641175954753408,-0.041655179678841636
16,0.3333333333333333,noise,0,0.09972078275365648,0.06738734999202058,-0.6685142509040224,-0.031609407535887514,1.863036468796964,-3.430739658250423,-0.07638353313184301,0.10566783086010964,-0.2759991642665582,0.09415509533924837,-0.4452993701497137,-0.039678995611944816,-0.33994486533212787,0.02981474072807068,-0.33020729894008394,-0.08688644314176591
17,0.6666666666666666,noise,0,0.1358784127610504,0.08251303825236955,-0.7362681755137778,0.017920138375924488,2.2373352368613006,-4.076842566206354,-0.05676558645326414,0.11243412258469491,-0.28896755806473684,0.10500322349557313,-0.46397607412126296,-0.03623674316404756,-0.3618770224476249,0.06406127678349954,-0.28210637436017516,-0.12360073418841505
18,1.0,noise,0,0.17198638986604226,0.09782610783421859,-0.7790517313343236,0.056624168854340136,2.501615896251929,-4.515466456843352,-0.03752979765786852,0.11611414635428347,-0.29447609713983103,0.1007130388615461,-0.46792971870098843,-0.029676460241555607,-0.361432094516975,0.08716100393859237,-0.2311434240904713,-0.15388262653106033
19,1.3333333333333333,noise,0,0.20332187062168583,0.11405600402505044,-0.8050677883019146,0.08370072721362146,2.4383698905846027,-4.597841485079495,-0.02429923969074083,0.1169946294756873,-0.2968942695251011,0.08313940286784038,-0.4637722546337327,-0.021329162765533937,-0.33819015649802936,0.0896768435784213,-0.1913511918201114,-0.1771025785778357
20,1.6666666666666667,noise,0,0.2270036788161352,0.1314458156522496,-0.824630517491487,0.10677241465278457,2.068572957848872,-4.322990800823044,-0.019626359782983226,0.11537715341892726,-0.2979527775015657,0.0556099300763272,-0.4567419516079309,-0.013047663674492898,-0.2978817241947801,0.07069757122725782,-0.17494003331155814,-0.18998875352323918
21,2.0,noise,0,0.24268555548314805,0.14961062184742369,-0.8467585606519198,0.1360792900093915,1.67263269460264,-3.83314154584916,-0.02249709294123578,0.11168862557507073,-0.2966459287079105,0.022552691610957267,-0.44919328946844284,-0.006327899170930487,-0.2501329141154934,0.03761070705459517,-0.18714702680364112,-0.1894016475604765
22,2.3333333333333335,noise,0,0.2524948876122786,0.16754974526217042,-0.8766845673522673,0.1771580070993897,1.6098986530010606,-3.2997032470812795,-0.029300002571410237,0.10657984053565715,-0.291130405846814,-0.009862047544334203,-0.44063227984311787,-0.0015512225796410668,-0.20439512016644626,0.0020831318120212157,-0.22316715614259228,-0.17613524847121603
23,2.6666666666666665,noise,0,0.26012615316043464,0.1838211618522803,-0.9136096934906681,0.2270811923719663,2.0933536105222212,-2.819787688670156,-0.03559042964806825,0.10083978788800912,-0.28046024105052436,-0.0341506288309576,-0.4287314322985722,0.0018894330453718428,-0.16660800743274565,-0.024861776157251728,-0.26991229328037175,-0.1556673271216469
24,3.0,noise,0,0.2692793966134739,0.1969003085704295,-0.9495920685346636,0.2762604591267151,3.088066874384013,-2.4094344422764054,-0.0376910942108316,0.09507128398283457,-0.2646546003903923,-0.044138456051221346,-0.41077199179054935,0.004933332460359689,-0.13745999134090567,-0.03742116204423149,-0.31196997082960914,-0.1349039022777938
25,3.3333333333333335,noise,0,0.28201260321338356,0.2056200245146788,-0.9720749039228849,0.31342068364199316,4.365515280655476,-2.0693282199975847,-0.03362242191208767,0.0893730704981981,-0.24379370759939376,-0.0382015984316005,-0.38511703880725784,0.008444969931361656,-0.1115315906384632,-0.03915046738715137,-0.33710474068017093,-0.1191706777111785
26,3.6666666666666665,noise,0,0.2976937839241073,0.20950932610637255,-0.9701411980288518,0.3306026337769507,5.604550959329047,-1.8345584922528158,-0.02335476569741091,0.08339540768714644,-0.21721617183464378,-0.02110742318396481,-0.3520647609125036,0.013069625874535605,-0.0790969771306051,-0.04236120384606086,-0.3383116554318575,-0.11164495453165117
27,4.0,noise,0,0.3130404952317338,0.20894963038137052,-0.9404194004155761,0.32679542427224817,6.455414535350546,-1.7576613336843878,-0.008418405335628761,0.07680812165207805,-0.1831990088686895,-0.0033829224457273812,-0.3134864444068755,0.018998481513480856,-0.032237838742320425,-0.05927926944293754,-0.31406491821138055,-0.11231571252612149
28,4.333333333333333,noise,0,0.32337503191613387,0.20517184883321207,-0.8876588460566454,0.3084167947084338,6.617459197211613,-1.8508641765259148,0.009032305265860182,0.06976819658390222,-0.13988804294271506,0.002716716545283557,-0.2714816350149509,0.025862260877159555,0.029407207612757072,-0.0923323486717809,-0.26814280091478376,-0.11639932238537377
29,4.666666666666667,noise,0,0.3247385927302679,0.200073151085809,-0.8189321462629455,0.28465839284294975,5.964147061942968,-2.042151517309581,0.02711592988173906,0.06292354116543486,-0.0877034145510074,-0.010511187308832687,-0.2270908122409442,0.03305410619292663,0.09937929952103422,-0.1342576033268125,-0.20807731023517884,-0.11644438902169632
30,5.0,noise,0,0.3160898240563276,0.19582529939157134,-0.7362080250803624,0.2600958643349081,4.603680766789619,-2.1761800693413726,0.04449228839413058,0.05690331956423737,-0.031159620500751023,-0.042138531671526265,-0.17974266220874074,0.040089476907711176,0.1695346304057234,-0.17570202642275362,-0.14296791153547925,-0.10731785251717728
31,5.333333333333333,noise,0,0.3007002030891562,0.19431372257343918,-0.6346469521145272,0.23165988193745632,2.804461372601628,-2.0686225527637507,0.06012829882393518,0.051690876629170754,0.021889392286620395,-0.08370541099042918,-0.12734028708400763,0.04659278644046218,0.23259492487812425,-0.20912289826311298,-0.08241910448514314,-0.08884035122289799
32,5.666666666666667,noise,0,0.2861300697238131,0.1964387326549219,-0.5092120320895765,0.19376835490390493,0.8988963044559943,-1.605204934669051,0.07301624724278168,0.046371264795112846,0.06274965081426702,-0.12349218047497133,-0.06690723343230569,0.052214835314166354,0.28095083681943867,-0.22656668820260906,-0.03559603847505925,-0.06537520057246624
33,6.0,noise,0,0.2825496552657842,0.20144341540891292,-0.3628184771479975,0.1459431135015951,-0.739713348355443,-0.8349770879975478,0.08208055556228398,0.03947331017194815,0.08431506850672538,-0.15050399570012327,0.004205151478290239,0.05680701213317522,0.30672159045524255,-0.21887347789761696,-0.00888030805009733,-0.04452810608743606
34,6.333333333333333,noise,0,0.29914084080119946,0.2068005676153917,-0.20684125488596233,0.09420765074000544,-1.7289494228131679,0.02110796705125978,0.08649137557762286,0.029731512266436767,0.08329938539400744,-0.15724610519076426,0.08692783173668554,0.0605504930772122,0.30562032218747986,-0.17992903356810547,-0.0033110656904920535,-0.034056636298143636
35,6.666666666666667,noise,0,0.33865429298663113,0.20920915779317856,-0.05391828068778543,0.04534102755124867,-1.8034760549312148,0.678534376634787,0.0866397103623922,0.016866686290669064,0.06291242394747883,-0.14191278511315952,0.17937774563866038,0.06377512178385966,0.2816234685501572,-0.1115144571843268,-0.01389976460083192,-0.03594885058189651
36,7.0,noise,0,0.3931801163662119,0.20633818790922048,0.08809348703416926,0.0008751114550090711,-0.9524919098352568,0.9442018488772104,0.08520373941790185,0.0019826078645029644,0.03448431915694644,-0.10941505559652429,0.27621227836502804,0.0667903606369352,0.24814043900711694,-0.024571097857579695,-0.0318681424462789,-0.04136295441237004
37,7.333333333333333,noise,0,0.4473702190607695,0.1978243226699558,0.21471556209099388,-0.04273578971890359,0.5682702717083258,0.7968914684759694,0.08677061943072821,-0.012702522124684697,0.014712301904765376,-0.06982148706716011,0.36874898223360314,0.06995903337167028,0.22322074379907256,0.06377231527910275,-0.04970042543929966,-0.032133388658386046
38,7.666666666666667,noise,0,0.4894765592007018,0.18462815424062307,0.3194834886106725,-0.08777690628335823,2.346140503630303,0.3467156600513637,0.09549291438855843,-0.024779297371801557,0.018129696957736578,-0.03452266866466637,0.44658573152623754,0.07370647512655108,0.2200508541427478,0.13701834087060308,-0.06625098583200272,0.010102778315456388
39,8.0,noise,0,0.5190791291614744,0.16792869534811808,0.3924803579368393,-0.12927729227673276,3.9405252690748727,-0.2643433508796586,0.11258453163414588,-0.03275054010188429,0.049765509310242616,-0.012219136192882304,0.5006169544954533,0.07829606204636315,0.23913768708665156,0.18693941657886023,-0.08704055024845644,0.09283182670858216
40,8.333333333333334,noise,0,0.5432146806432419,0.14893369148822486,0.42499699211391495,-0.15591693197514006,4.980399974907317,-0.9327872722422459,0.13574877324928436,-0.03661987228268353,0.10341128412463414,-0.00620630888899558,0.525751447771114,0.08365215872362043,0.2683409287481693,0.21683360156252013,-0.11886046046393281,0.20753894569354744
41,8.666666666666666,noise,0,0.5678314530003985,0.12904223569923962,0.4152007685459342,-0.15697117757946752,5.224780213643111,-1.5850135802489804,0.16040780817310563,-0.03766575420303905,0.165473829995452,-0.013443545859616235,0.5216295981875307,0.08936421598018218,0.28946592578791863,0.23873616044044138,-0.16447167446511735,0.33397655885262695
42,9.0,noise,0,0.594441619367413,0.10937804654531107,0.36949466977016465,-0.12884538450069125,4.585182357638734,-2.1156748894565047,0.18119183825110846,-0.03770093639500722,0.22041746814578284,-0.025991441005912937,0.49143039274972916,0.09465399530042186,0.2858482085604294,0.2668951833186657,-0.22268043752229644,0.45029855356639714
43,9.333333333333334,noise,0,0.6218188217150478,0.09013116410739834,0.29928032389383513,-0.07720481311892974,3.130702050041143,-2.366497497949797,0.19300109791944192,-0.03830212091502459,0.2549143190747098,-0.03454536799816302,0.440167578689499,0.09827728522424033,0.24794103791648847,0.31044036688288684,-0.2919806965330097,0.5420890811809674
44,9.666666666666666,noise,0,0.647991947697992,0.07058248533688753,0.21647023878242103,-0.015318602612153218,1.0837579176459382,-2.1927746087151947,0.1918956076774043,-0.040319715083878806,0.2601439613278425,-0.032069467869514943,0.37332743468987023,0.09875992740913776,0.1756893388648945,0.3692571110098243,-0.3720889590390614,0.6047614267347883
45,10.0,noise,0,0.6708721279864657,0.049806360761944224,0.13121687495745285,0.039505066832854714,-1.210539972320958,-1.560877052281156,0.17580879974276234,-0.04375002002747866,0.23270005780262085,-0.015877115024606783,0.2957069542242674,0.09512740706155906,0.07666609706124018,0.4360985016651273,-0.46126174952416055,0.6389065301769495
46,10.333333333333334,noise,0,0.6883896823509749,0.027415819472886255,0.052585321098827936,0.07048265048994025,-3.3405473274325908,-0.5985238427980398,0.14479330141632313,-0.047880473550017046,0.1748864716415247,0.01157845734092016,0.21050556753075694,0.08750311262165142,-0.03797685660962595,0.5016521002226094,-0.5532205758362088,0.644564533942164
47,10.666666666666666,noise,0,0.6988452669779545,0.003886729129284872,-0.011134185715669096,0.06696543817185115,-4.90276151679646,0.43656157396651457,0.10090601680731362,-0.05157395946192441,0.0943950849323134,0.043141742832224474,0.11931123071216952,0.07695346408047249,-0.1559263571033346,0.5565184558712927,-0.6381998210993233,0.620832019515969
48,11.0,noise,0,0.7013485628915357,-0.01955246706975765,-0.05583932446931748,0.02968254973226776,-5.591522872177761,1.248925036058398,0.04803911204804808,-0.053598570940243485,0.002257344870144369,0.06987519530080205,0.023126185815128764,0.06490797380552682,-0.26450351653752796,0.5905007892765297,-0.7072551987425272,0.569502652581888
49,11.333333333333334,noise,0,0.6960618144791856,-0.04124510526191895,-0.08572623175995331,-0.0284138630935305,-5.27006418398271,1.5943605585304783,-0.00839387018361519,-0.05292069193991414,-0.09051173150294176,0.08546996131684172,-0.07630917623822865,0.05281439962564786,-0.3526234331276048,0.5943460912524074,-0.7556934566278767,0.4973092817852658
50,11.666666666666666,noise,0,0.6842008264049082,-0.05941491989327706,-0.11152783175122456,-0.08777472108288545,-3.9821818078612963,1.3239238900370773,-0.062187191484050774,-0.04892470467058055,-0.17485669033015763,0.08812364526143644,-0.17551201604461186,0.04196656225688822,-0.4138262660342258,0.5645333221102568,-0.7842369335282429,0.4161060852499007
51,12.0,noise,0,0.6677979919173683,-0.07236582607073673,-0.14318751721482767,-0.1308318525966468,-1.9170016581779763,0.4093576847302835,-0.10746806113546678,-0.04158639295160688,-0.24340708655443166,0.07882448157304602,-0.2687821236480268,0.03314101930300107,-0.44743409575373827,0.5061256887759475,-0.7986351461289911,0.3423057775385233
52,12.333333333333334,noise,0,0.6493190250625959,-0.07868346721736312,-0.1842843466566162,-0.14801224801406318,0.6243375439012692,-1.0186756016546084,-0.13987412430637386,-0.031533936886866384,-0.2905691091954064,0.05994709119852947,-0.3486920841162522,0.02633115236677267,-0.45622518215206564,0.42984399685064345,-0.8071362775171196,0.293276549126793
53,12.666666666666666,noise,0,0.6313619379087254,-0.07756443431101237,-0.23228495461715906,-0.1388565880969514,3.247167362182277,-2.6558615622707755,-0.15741889898264888,-0.01984792652862592,-0.31445294137372526,0.03637910481627652,-0.4079063471721218,0.021062254368147584,-0.4430776824453393,0.3462476830875687,-0.8159909990529838,0.27993170708701326
54,13.0,noise,0,0.6164702437920376,-0.06917311295368019,-0.282446783606156,-0.10950532921271325,5.496662974095966,-4.092603582388795,-0.16092298324953105,-0.007648453324215439,-0.318669158216539,0.01625104089653602,-0.4417184614755288,0.016985078365205793,-0.4109611717826684,0.26411025915948877,-0.8259272830570299,0.30052933777729973
55,13.333333333333334,noise,0,0.6069074849973349,-0.05476754109490248,-0.33189538139520525,-0.0688578053661845,6.934939185876382,-4.959136897043435,-0.1538367944896,0.0042486166774773695,-0.3115560829051953,0.008375470336334808,-0.44986837627143417,0.0141043181644165,-0.36579446144905353,0.1934051269822772,-0.8322563864480015,0.3411304263307506
56,13.666666666666666,noise,0,0.6043749709232933,-0.03647166927822706,-0.3817016994079752,-0.025375275415306018,7.2814773053636,-5.079412736268702,-0.1411916441348757,0.01539745570086661,-0.30277482695628344,0.017718980258273738,-0.4367070686989404,0.012638847755925381,-0.31671555484253844,0.14506118791591288,-0.8283250465295213,0.38290535519077457
57,14.0,noise,0,0.6097861761427384,-0.016826784768952635,-0.43597259383038145,0.014188125951998115,6.580951378523463,-4.557237643098316,-0.12788517382306971,0.025598022901008186,-0.2991200129226746,0.04231695903242403,-0.4098944125986039,0.012926981651589826,-0.27219175136855395,0.12496041711161987,-0.8099830992146603,0.4117166222468591
58,14.333333333333334,noise,0,0.6232116170173456,0.0016735837761299517,-0.4979760789736373,0.04410817056163795,5.252691982687878,-3.7339854551560037,-0.11695458271754315,0.0348304796548022,-0.30164362801532635,0.07382766296128222,-0.37814865877204545,0.01547028167291416,-0.23623196423927428,0.12927546269801066,-0.7786374998392648,0.42465026580052656
59,14.666666666666666,noise,0,0.6439914735612778,0.01693122270813211,-0.5655603591181801,0.0587866470813311,3.9107207607126346,-3.0207887233383666,-0.10863558105172641,0.04331743388467066,-0.30564101091747004,0.10147765411383686,-0.3487296012160696,0.020892754026177705,-0.2076894282815167,0.14596213275976286,-0.7410798868042445,0.42977943728185763
60,15.0,noise,0,0.6709338581531935,0.02739434301955091,-0.6305497250296067,0.05417140219496643,3.0565812116584157,-2.700973133649979,-0.10082656727407151,0.05151705277575211,-0.30363428279588045,0.1170062127079438,-0.3256886520998402,0.02970430617628026,-0.18210380497116976,0.16018589460159705,-0.705411875669,0.438472231141845
61,15.333333333333334,noise,0,0.7025745319120308,0.03204158764341798,-0.6841426437542908,0.03169354868528901,2.8581985028757337,-2.8171994202289223,-0.09066948478809267,0.05987917488954347,-0.2895653717248215,0.11790820638970628,-0.30941305959719895,0.04199786258407141,-0.1556210552843657,0.16162984738058891,-0.6755185040396215,0.4555710190951109
62,15.666666666666666,noise,0,0.7373874643751377,0.03033425898646031,-0.7235895228478282,0.0009780587002947818,3.1306162123931522,-3.1937527186144976,-0.07617176031330418,0.06849235254619647,-0.2617123376091321,0.10767068178097644,-0.29719251565700666,0.057240140037985686,-0.1300390035251759,0.15229580408024407,-0.6491196118430216,0.47625476403941
63,16.0,noise,0,0.7737777398143663,0.022211457314244912,-0.7529503498171706,-0.022552026429220013,3.4925772872711534,-3.5675279685137578,-0.057072470890915536,0.07692572607194308,-0.2228474323007136,0.09318377827773863,-0.2843983199854741,0.07418251934296839,-0.11439921858767171,0.14853959985576867,-0.6211388606926942,0.4916045355922112
64,16.333333333333332,noise,0,0.809928306433572,0.008083700095647283,-0.7769321781310601,-0.024672218188960815,3.6000513716136306,-3.747813833287261,-0.034870047868633534,0.08437900208288808,-0.1781689833534564,0.0808405371514188,-0.26600306717415295,0.09093544942743263,-0.1192503067688554,0.17161694373002603,-0.5878866047339335,0.49494103824778
65,16.666666666666668,noise,0,0.8437340288356638,-0.011219665344142465,-0.7950250827097339,0.00029387667561504106,3.335509930683013,-3.7108095350467045,-0.012243740480910974,0.08998295280915035,-0.13291853453798352,0.07364051394991594,-0.23817263331502286,0.10539113044391221,-0.14739975158042667,0.23217108924253468,-0.5474107638725528,0.4821889164299779
66,17.0,noise,0,0.872964785361878,-0.03452190301736787,-0.8019382331890396,0.04606257649461719,2.8256321687903725,-3.5664256441409226,0.008003508591131865,0.09310443674189478,-0.09086722905287939,0.07067967813836103,-0.1993526310863546,0.11598115576702468,-0.1894685036729347,0.3215731657968242,-0.4974045518054235,0.449472657918814
67,17.333333333333332,noise,0,0.8956202064319245,-0.060375903876241185,-0.7919994162729883,0.09685382088635792,2.258643773551164,-3.426263920868258,0.02427158168242465,0.09361463617368428,-0.0537212619546109,0.06883180411843277,-0.15020029420809958,0.12230781197752125,-0.2274593996124649,0.4159864297860195,-0.4354987561593934,0.39496497726164564
68,17.666666666666668,noise,0,0.9103264931695931,-0.0872088537789027,-0.7623817876389312,0.1343128932331432,1.6820783244140598,-3.300165218104763,0.03718738652837759,0.09203561298884398,-0.021429040604955547,0.06572291452495946,-0.09243578647300839,0.12521194721860343,-0.24246889009683728,0.4879208382875256,-0.36319965314402425,0.32534277440751824
69,18.0,noise,0,0.916657682444738,-0.11355617488224724,-0.7135601512175955,0.14469566203232287,0.9927271728726245,-3.112526795121729,0.04971882520794571,0.0894468412994926,0.007042127423461736,0.06222849676071511,-0.027451379546253714,0.12635434464984077,-0.2219291878784994,0.5180401401855351,-0.28882507315561085,0.25915827872446
70,18.333333333333332,noise,0,0.9152714791956459,-0.13829116103287928,-0.6482746439870545,0.1227376515929576,0.0896210714271459,-2.789022321853111,0.06616973338692521,0.08713014560954913,0.03349795693485057,0.06213750168262512,0.044403425690637745,0.12761512521231866,-0.16395536485460002,0.5025579766110132,-0.22507790829699287,0.22112589764885135
71,18.666666666666668,noise,0,0.9077392479308751,-0.1607390867274823,-0.5710214913731531,0.07216467969102466,-1.0011950331657538,-2.3173935213336407,0.0904870753317989,0.08607873787530346,0.06104861328780076,0.06882901054713725,0.12354732679402944,0.1304571620642742,-0.07705648804142284,0.4529621433324194,-0.1833627332644864,0.23159557626859487
72,19.0,noise,0,0.8960687624476926,-0.18063539370250772,-0.4884401753569758,0.004257350801572671,-2.119153000367991,-1.7518232292332934,0.1247738615409403,0.08661000796115621,0.09423759582377367,0.08190805575767501,0.21030994338295958,0.1354474452659843,0.024522934974515256,0.3888662039293903,-0.16905787760803587,0.29877146204436583
73,19.333333333333332,noise,0,0.8820707117433275,-0.19796477996129172,-0.4078292285288231,-0.06619979986543167,-3.02800787429938,-1.184176188303619,0.1686455330532263,0.08831478896738033,0.13785035560120767,0.09665392721581349,0.3040897803266882,0.14220463668940617,0.12698547309181035,0.32868087775724003,-0.17807560082875143,0.414453200150608
74,19.666666666666668,noise,0,0.8668132572181689,-0.21278863390900332,-0.3323434759817357,-0.12796200466802107,-3.4940832790158867,-0.7144833064672796,0.21946103977252263,0.0903758402386186,0.19471086738754245,0.10657449819034492,0.40291088287170174,0.14969969950255543,0.22175467525309245,0.282411103024445,-0.19501505615679451,0.5526527939083982
75,20.0,noise,0,0.8504003015527554,-0.22518343243594605,-0.25742249210954987,-0.1789735039417167,-3.3817299696671266,-0.43381390084930893,0.27316062129060426,0.09202168036758078,0.26371179580874293,0.10724178858843651,0.5034141773676951,0.1566662797022005,0.3066285396561986,0.25003447620210617,-0.19651212685867392,0.6753797426567798
76,-5.0,Inhale,1,0.18357355170845735,-0.013431148711044286,-0.2072235656200238,0.28690332868029544,-0.31128251158924025,2.0662079009701046,0.26900265335568846,0.073581653925591,0.2209101026162109,0.18941630350224098,0.3140354265233545,0.08048149718718875,0.22202990559586538,0.11222354884980279,0.3454349505939916,0.18924814721346145
77,-4.666666666666667,Inhale,1,0.16048675247270283,-0.03330315684002677,-0.2756154450670136,0.2606188681975895,-0.5364224218300139,1.7196315439349208,0.21341775233057356,0.061222913582471,0.15367053793804203,0.1636530598118997,0.21714441868016812,0.06447690981530321,0.2025633597068205,0.02540659322159474,0.2358364427429871,0.19755472716060285
78,-4.333333333333333,Inhale,1,0.1287182273215958,-0.048127770071472356,-0.3187700096616785,0.20950325383091764,-0.6627102252563517,1.2316203714764289,0.15746007647429827,0.049443735294944474,0.08461474513135062,0.13765087239713542,0.1166693249441984,0.049085059925192236,0.15619610336153855,-0.03132451311387166,0.14146963499432627,0.1692457037161762
79,-4.0,Inhale,1,0.0897255177789785,-0.05549905406590835,-0.3314079023805215,0.1480846225970724,-0.7155298888809386,0.6964360120390878,0.10215692833627961,0.0390674041409426,0.01756742744828634,0.10910098788817228,0.016791855152896846,0.03488269684650155,0.07830796333398317,-0.04086754977663876,0.06690773069203071,0.10490713203952184
80,-3.6666666666666665,Inhale,1,0.04732043745241708,-0.054633580294419434,-0.3109065469517852,0.09209733519931913,-0.649788884311692,0.19208054973294714,0.047946251025372644,0.03041173130417221,-0.04485701961967909,0.07754912174013316,-0.07645676645219508,0.021658684813901638,-0.022053571610179578,-0.00667692825017677,0.005721713103566713,0.021645960098088713
81,-3.3333333333333335,Inhale,1,0.007050488433787764,-0.046864456253517414,-0.2602561631986719,0.05329260095332587,-0.4015331511182271,-0.2310706051764091,-0.004805862537544392,0.02319220553970137,-0.1003899612494588,0.04466909973283425,-0.1554374203565571,0.00880526731040372,-0.12362176098767745,0.04867797130410972,-0.05370728026764521,-0.053300758735979746
