,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
0,Exhale,9.0,1.3335479883705693e-15,1.0452390484129009e-05,2.2550517082252805e-08,8.779674636811318,0.1979862028740353,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
1,Hold,9.0,1.3335479883705693e-15,6.516157598788766e-08,3.1438977195489735e-08,-15.976348300926501,-0.5022800499000295,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
2,Inhale,9.0,1.3335479883705693e-15,0.1150911910674732,2.421762834200464e-08,-1.7441871909970241,-0.04224007715045099,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
6,control,9.0,1.3335479883705693e-15,0.00011010487475314809,1.5886184832978603e-08,6.510453159062631,0.1034262622313184,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
7,noise,9.0,1.3335479883705693e-15,1.448167170847099e-08,1.1367554240266742e-08,18.9677737200797,0.21561719658011205,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
8,speech,9.0,1.3335479883705693e-15,9.993208011999871e-06,1.1366116598434943e-08,8.828219410404746,0.10034257117522692,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
9,Exhale,9.0,1.137963961922915e-15,0.00015929261590722063,2.083130293958616e-08,6.197765486596591,0.12910753039980521,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
10,Hold,9.0,1.137963961922915e-15,1.1214353689716574e-08,2.9042121547864806e-08,-19.52660408800101,-0.5670940093407592,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
11,Inhale,9.0,1.137963961922915e-15,0.012289108353021222,2.2371316392901448e-08,-3.121488389952258,-0.0698318043883905,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
15,control,9.0,1.137963961922915e-15,0.7455677714081538,1.4675048363767995e-08,0.334634156957315,0.004910772437517329,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
16,noise,9.0,1.137963961922915e-15,5.194625060917392e-06,1.0500910697410811e-08,9.56057397058864,0.1003947334811416,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
17,speech,9.0,1.137963961922915e-15,0.0052599396954878756,1.049958265901561e-08,3.6570051300674913,0.03839702764758776,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
18,Exhale,9.0,2.251999546021825e-15,1.0051746163818515e-06,2.9304635893278335e-08,11.629709356891613,0.34080439824836084,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
