,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
18529,Hold,68.0,0.00194679455686133,0.0037342221257380317,0.08008432352023745,-3.0033757391913727,-0.2405233143502342,2,1,hbo,True,S2_D1 hbo,NDARXL287BE1
18530,Inhale,68.0,0.00194679455686133,6.805571626063091e-13,0.03442841260874424,-8.831431659553767,-0.304052173101044,2,1,hbo,True,S2_D1 hbo,NDARXL287BE1
18534,control,68.0,0.00194679455686133,0.013840301994994334,0.028011185943565955,-2.526856321540993,-0.07078024227535984,2,1,hbo,True,S2_D1 hbo,NDARXL287BE1
18594,noise,68.0,0.00194679455686133,1.5116362092773236e-05,0.020171380248166847,-4.661760687782813,-0.09403414745922294,2,1,hbo,True,S2_D1 hbo,NDARXL287BE1
18595,speech,68.0,0.00194679455686133,6.03578399257723e-08,0.019906423549443986,-6.085021353678655,-0.1211310123737383,2,1,hbo,True,S2_D1 hbo,NDARXL287BE1
18664,Exhale,68.0,0.04000204924523511,0.8026121940107486,0.1435516337996383,0.25094652932012546,0.036023784280252845,2,2,hbo,False,S2_D2 hbo,NDARXL287BE1
18665,Hold,68.0,0.04000204924523511,0.08677623846496227,0.36301834276194567,-1.737781758125626,-0.6308466539167051,2,2,hbo,False,S2_D2 hbo,NDARXL287BE1
18666,Inhale,68.0,0.04000204924523511,0.5430328178663111,0.1560623195623611,0.6113097388511276,0.09540241581616819,2,2,hbo,False,S2_D2 hbo,NDARXL287BE1
18670,control,68.0,0.04000204924523511,0.6040545214544057,0.1269733432593759,-0.5210069319218533,-0.06615399200742778,2,2,hbo,False,S2_D2 hbo,NDARXL287BE1
18730,noise,68.0,0.04000204924523511,0.009901404174453697,0.09143588541470471,-2.6537805055283514,-0.24265077021926748,2,2,hbo,True,S2_D2 hbo,NDARXL287BE1
18731,speech,68.0,0.04000204924523511,0.08857524188680556,0.09023484958838918,-1.7277342673893457,-0.15590184174658336,2,2,hbo,False,S2_D2 hbo,NDARXL287BE1
18800,Exhale,68.0,0.020146777211540807,0.4841847593934242,0.10187551367910958,0.7034375699032637,0.07166306377507954,3,3,hbo,False,S3_D3 hbo,NDARXL287BE1
18801,Hold,68.0,0.020146777211540807,0.009637630793207634,0.2576263269523684,-2.663844464516945,-0.6862764649658993,3,3,hbo,True,S3_D3 hbo,NDARXL287BE1
18802,Inhale,68.0,0.020146777211540807,8.471762514937036e-07,0.11075407886725805,5.420507329715677,0.6003432962958805,3,3,hbo,True,S3_D3 hbo,NDARXL287BE1
18806,control,68.0,0.020146777211540807,0.24613459696778361,0.09011025667710246,-1.169876885500719,-0.105417906433079,3,3,hbo,False,S3_D3 hbo,NDARXL287BE1
18866,noise,68.0,0.020146777211540807,0.20842104262739813,0.06489008553067903,-1.2699781403568442,-0.08240899014984832,3,3,hbo,False,S3_D3 hbo,NDARXL287BE1
18867,speech,68.0,0.020146777211540807,0.017186336842174608,0.06403773618073233,-2.442582562474847,-0.1564174577354214,3,3,hbo,True,S3_D3 hbo,NDARXL287BE1
18936,Exhale,68.0,0.005728243837407148,0.007774777705026126,0.05432225224891267,2.7430606744745716,0.1490092338928802,4,3,hbo,True,S4_D3 hbo,NDARXL287BE1
18937,Hold,68.0,0.005728243837407148,0.7441154461843352,0.13737199267282976,-0.32773966705768925,-0.045022251141644556,4,3,hbo,False,S4_D3 hbo,NDARXL287BE1
18938,Inhale,68.0,0.005728243837407148,5.783747205935895e-06,0.059056497410887414,4.91983588962129,0.2905482754774107,4,3,hbo,True,S4_D3 hbo,NDARXL287BE1
18942,control,68.0,0.005728243837407148,0.570231671994057,0.04804875987026886,-0.5704812515164277,-0.027410916664603286,4,3,hbo,False,S4_D3 hbo,NDARXL287BE1
19002,noise,68.0,0.005728243837407148,0.18681790789435676,0.03460081296624559,-1.3334990738017511,-0.04614015204327612,4,3,hbo,False,S4_D3 hbo,NDARXL287BE1
19003,speech,68.0,0.005728243837407148,0.10748281103415934,0.034146321649148104,-1.6311461756588446,-0.05569764197082474,4,3,hbo,False,S4_D3 hbo,NDARXL287BE1
19072,Exhale,68.0,0.006156560890627054,0.3635570905483384,0.056316558751269175,0.9147464973196365,0.051515374858819,5,4,hbo,False,S5_D4 hbo,NDARXL287BE1
19073,Hold,68.0,0.006156560890627054,0.0001368404386518435,0.14241526401905008,4.043326177974757,0.5758313651514118,5,4,hbo,True,S5_D4 hbo,NDARXL287BE1
19074,Inhale,68.0,0.006156560890627054,2.7469057898833624e-15,0.06122460995992648,10.168541895720509,0.6225650114266594,5,4,hbo,True,S5_D4 hbo,NDARXL287BE1
19078,control,68.0,0.006156560890627054,0.001024902700459019,0.04981275068936016,3.4316019069752604,0.17093753025729155,5,4,hbo,True,S5_D4 hbo,NDARXL287BE1
19138,noise,68.0,0.006156560890627054,0.09780376294174221,0.03587109583244958,1.678684117815354,0.06021623886256564,5,4,hbo,False,S5_D4 hbo,NDARXL287BE1
19139,speech,68.0,0.006156560890627054,4.897774294180138e-05,0.03539991899604043,-4.337032606627732,-0.1535306029578078,5,4,hbo,True,S5_D4 hbo,NDARXL287BE1
19208,Exhale,68.0,0.006280897774092007,1.3628964248196518e-05,0.05688239608628367,4.689875475218332,0.266771354376717,5,5,hbo,True,S5_D5 hbo,NDARXL287BE1
19209,Hold,68.0,0.006280897774092007,0.05286347788692489,0.14384617306684605,1.9704199822301014,0.2834373737782429,5,5,hbo,False,S5_D5 hbo,NDARXL287BE1
19210,Inhale,68.0,0.006280897774092007,0.04604775842183522,0.061839760652816524,2.0321440541641755,0.1256673019215568,5,5,hbo,True,S5_D5 hbo,NDARXL287BE1
19214,control,68.0,0.006280897774092007,0.9162533159258424,0.050313241392712545,0.10554598332307327,0.005310360536964999,5,5,hbo,False,S5_D5 hbo,NDARXL287BE1
19274,noise,68.0,0.006280897774092007,0.21454830515385537,0.036231508572857396,-1.2528590174445324,-0.04539297223112327,5,5,hbo,False,S5_D5 hbo,NDARXL287BE1
19275,speech,68.0,0.006280897774092007,8.686062413506092e-06,0.03575559761470242,-4.811311174442116,-0.17203130635247363,5,5,hbo,True,S5_D5 hbo,NDARXL287BE1
19344,Exhale,68.0,0.003101312453004979,1.8669545917040258e-06,0.039970518419309396,5.216727061602339,0.20851528510428605,6,4,hbo,True,S6_D4 hbo,NDARXL287BE1
19345,Hold,68.0,0.003101312453004979,0.11003475911185902,0.10107883116235267,-1.6191934984735987,-0.16366618625139204,6,4,hbo,False,S6_D4 hbo,NDARXL287BE1
19346,Inhale,68.0,0.003101312453004979,5.389511009762982e-10,0.04345399389416925,7.232958889620128,0.31430095142633024,6,4,hbo,True,S6_D4 hbo,NDARXL287BE1
19350,control,68.0,0.003101312453004979,0.15238414691672908,0.03535445902757092,-1.4473837903653426,-0.051171470913641805,6,4,hbo,False,S6_D4 hbo,NDARXL287BE1
19410,noise,68.0,0.003101312453004979,0.484234405931936,0.025459408892938188,-0.7033573710232757,-0.01790706290674361,6,4,hbo,False,S6_D4 hbo,NDARXL287BE1
19411,speech,68.0,0.003101312453004979,1.7243645129542283e-09,0.025124992464874405,-6.952890455425675,-0.17469132030166726,6,4,hbo,True,S6_D4 hbo,NDARXL287BE1
19480,Exhale,68.0,0.004478537020365843,8.784622718663522e-16,0.048032490315716846,10.449447464556773,0.5019129841459151,6,5,hbo,True,S6_D5 hbo,NDARXL287BE1
19481,Hold,68.0,0.004478537020365843,0.003919854068491314,0.12146622488099237,-2.9865955080976927,-0.362770481615156,6,5,hbo,True,S6_D5 hbo,NDARXL287BE1
19482,Inhale,68.0,0.004478537020365843,1.7507838188000487e-05,0.05221857567633134,-4.621766669902157,-0.24134207261063165,6,5,hbo,True,S6_D5 hbo,NDARXL287BE1
19486,control,68.0,0.004478537020365843,0.03700140014102446,0.04248538117631323,-2.1275734987922053,-0.09039077107680923,6,5,hbo,True,S6_D5 hbo,NDARXL287BE1
19546,noise,68.0,0.004478537020365843,0.05924965762186614,0.030594519647340054,-1.9184784133099961,-0.05869492550901045,6,5,hbo,False,S6_D5 hbo,NDARXL287BE1
19547,speech,68.0,0.004478537020365843,9.294206862354112e-10,0.030192652109023853,-7.101885056225971,-0.21442474482090607,6,5,hbo,True,S6_D5 hbo,NDARXL287BE1
19616,Exhale,68.0,0.005265965495397885,0.02246445999876225,0.052084203150157715,2.335687757108712,0.12165243563658637,7,6,hbo,True,S7_D6 hbo,NDARXL287BE1
19617,Hold,68.0,0.005265965495397885,0.37870479448394534,0.13171233660800316,0.8860660233520649,0.11670582632466195,7,6,hbo,False,S7_D6 hbo,NDARXL287BE1
19618,Inhale,68.0,0.005265965495397885,0.014299839261322621,0.05662339982501355,2.51425989451483,0.14236594327110957,7,6,hbo,True,S7_D6 hbo,NDARXL287BE1
19622,control,68.0,0.005265965495397885,0.0035918980546090612,0.046069175459239574,3.0167744826140974,0.13898031296050553,7,6,hbo,True,S7_D6 hbo,NDARXL287BE1
19682,noise,68.0,0.005265965495397885,0.003463604448854466,0.03317527711179573,3.02928226450573,0.10049727857482568,7,6,hbo,True,S7_D6 hbo,NDARXL287BE1
19683,speech,68.0,0.005265965495397885,0.61078351742949,0.03273951060525951,-0.5113197488052569,-0.016740358338688335,7,6,hbo,False,S7_D6 hbo,NDARXL287BE1
19752,Exhale,68.0,0.005067296887015385,1.3701702284684507e-21,0.05109226952507143,13.924252612508322,0.7114216674134552,7,7,hbo,True,S7_D7 hbo,NDARXL287BE1
19753,Hold,68.0,0.005067296887015385,0.0010373634661017376,0.1292039005061106,3.4277495042044652,0.44287860590110373,7,7,hbo,True,S7_D7 hbo,NDARXL287BE1
19754,Inhale,68.0,0.005067296887015385,1.3672451363269914e-09,0.05554501807284949,-7.00887934363911,-0.38930832981285585,7,7,hbo,True,S7_D7 hbo,NDARXL287BE1
19758,control,68.0,0.005067296887015385,0.09007446190909744,0.04519179687889969,1.7194887202953215,0.07770678498314533,7,7,hbo,False,S7_D7 hbo,NDARXL287BE1
19818,noise,68.0,0.005067296887015385,2.123113736557377e-07,0.032543460343977024,5.771426113959825,0.18782217686784497,7,7,hbo,True,S7_D7 hbo,NDARXL287BE1
19819,speech,68.0,0.005067296887015385,2.053316414952839e-08,0.03211599292669198,-6.350662893855157,-0.20395784457885746,7,7,hbo,True,S7_D7 hbo,NDARXL287BE1
19888,Exhale,68.0,0.007564405993179571,5.165920294793705e-13,0.062424408316616165,8.897663204166058,0.5554313609205933,8,6,hbo,True,S8_D6 hbo,NDARXL287BE1
19889,Hold,68.0,0.007564405993179571,2.4871956617838166e-05,0.1578610055154253,-4.525524885615783,-0.7144039089283877,8,6,hbo,True,S8_D6 hbo,NDARXL287BE1
19890,Inhale,68.0,0.007564405993179571,0.00033372293465211536,0.06786476545990805,-3.7792442976638827,-0.25647752787665434,8,6,hbo,True,S8_D6 hbo,NDARXL287BE1
19894,control,68.0,0.007564405993179571,6.094543824731641e-08,0.05521522545687052,-6.082622257203556,-0.335853359300473,8,6,hbo,True,S8_D6 hbo,NDARXL287BE1
19954,noise,68.0,0.007564405993179571,3.629045769717003e-06,0.03976151921674079,-5.043032275473579,-0.20051862473188672,8,6,hbo,True,S8_D6 hbo,NDARXL287BE1
19955,speech,68.0,0.007564405993179571,9.818874209508348e-08,0.039239240585419534,-5.964223888071354,-0.23403161604933814,8,6,hbo,True,S8_D6 hbo,NDARXL287BE1
20024,Exhale,68.0,0.005279078684395516,1.2822449890374029e-22,0.05214901228509083,14.583884094948111,0.7605351508317898,8,7,hbo,True,S8_D7 hbo,NDARXL287BE1
20025,Hold,68.0,0.005279078684395516,0.0029619999211894996,0.1318762281927697,-3.082725451073395,-0.4065382050414139,8,7,hbo,True,S8_D7 hbo,NDARXL287BE1
20026,Inhale,68.0,0.005279078684395516,1.8367304611060532e-06,0.05669385714868712,-5.220964891020323,-0.295996637709817,8,7,hbo,True,S8_D7 hbo,NDARXL287BE1
20030,control,68.0,0.005279078684395516,1.445533716844298e-05,0.04612650000733695,-4.673906505779619,-0.2155909484731358,8,7,hbo,True,S8_D7 hbo,NDARXL287BE1
20090,noise,68.0,0.005279078684395516,6.489495478739167e-05,0.03321655759379875,-4.257599410129035,-0.14142279601787466,8,7,hbo,True,S8_D7 hbo,NDARXL287BE1
20091,speech,68.0,0.005279078684395516,3.976946115031451e-07,0.03278024885663187,-5.613127170106317,-0.18399970550000688,8,7,hbo,True,S8_D7 hbo,NDARXL287BE1
20160,Exhale,65.0,0.04537016739550156,0.038179600658396574,0.19626119885715723,2.116004537839775,0.41528958738361915,1,1,hbo,True,S1_D1 hbo,NDARRF358KO3
20161,Hold,65.0,0.04537016739550156,0.11527302068087418,0.30741863468162905,-1.5962984641818372,-0.49073189440316173,1,1,hbo,False,S1_D1 hbo,NDARRF358KO3
20162,Inhale,65.0,0.04537016739550156,0.11628295955496373,0.20506808021522083,-1.5917943680694222,-0.32642621515739706,1,1,hbo,False,S1_D1 hbo,NDARRF358KO3
20166,control,65.0,0.04537016739550156,0.024808930342304514,0.13429179245710227,-2.297663607889629,-0.30855736436695086,1,1,hbo,True,S1_D1 hbo,NDARRF358KO3
