,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S1_D2 hbo,S1_D2 hbr,S2_D1 hbo,S2_D1 hbr,S2_D2 hbo,S2_D2 hbr,S5_D4 hbo,S5_D4 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D7 hbo,S7_D7 hbr
28,4.333333333333333,Inhale,0,-0.23184532121358684,-0.2584326174969323,0.33284761231670057,-0.21550224641761995,-0.040709656736598626,-0.024629440495581887,0.30260416014407693,0.012972767620252788,0.14864382431963571,0.06372837751375916,-0.3014148839141641,-0.26021727931571065,0.33910436814608413,-0.0009145660406325866,0.23330340658526844,-0.11565636653028388,-2.987825032239262,2.449107788204452
29,4.666666666666667,Inhale,0,-0.24511131066744105,-0.2572417807984109,0.3671260321942054,-0.22651903771630474,-0.03275114966153123,-0.020772145373096757,0.31109875634972967,0.016254990438811498,0.23778129750322083,0.04179705908853407,-0.2863574708537165,-0.2508780475425682,0.3974552420979282,-0.011782025583850617,0.30465941283094794,-0.13135995758477245,-3.4847041453667873,2.5636297530629513
30,5.0,Inhale,0,-0.26962553269382195,-0.2574466975243426,0.40038094492502435,-0.24147278583141335,-0.027012771262789188,-0.01785815097677337,0.2997379687168309,0.021664663438203717,0.3154614647987274,0.009240897233352462,-0.2653077455742794,-0.24323667715370345,0.44125890547515223,-0.023000667591210062,0.37493020708474434,-0.14611240991953928,-3.327241243130773,2.267502706065191
31,5.333333333333333,Inhale,0,-0.30317551300905726,-0.2579793215602419,0.4297597279137749,-0.2591392648942973,-0.022553884401370062,-0.016058010064010055,0.2728173701713957,0.027395525346141238,0.36295396054303125,-0.02589169002418961,-0.24692928987443277,-0.23976717400044326,0.4642560400801791,-0.03259301306066689,0.43382277893515014,-0.15842298641188646,-2.222996066022037,1.323747175619221
32,5.666666666666667,Inhale,0,-0.34143532065961074,-0.25767585338499255,0.452742948687124,-0.2777665217683158,-0.018407152414963913,-0.015118761692915128,0.23828801755173046,0.031222455408038842,0.36726226401283574,-0.05359621424226816,-0.23839483809203127,-0.2410261468825074,0.46387043189180976,-0.03923054261189797,0.4735475867847699,-0.16700904178680795,-0.21442197759074047,-0.22304772788739136
33,6.0,Inhale,0,-0.3807919722694272,-0.25572064848434495,0.46738006993760023,-0.2954034119221272,-0.014202328560569735,-0.014587504293769515,0.2043342865707778,0.03205540688683208,0.32558851626421986,-0.06741244618492431,-0.24392690764031,-0.24594417573470986,0.4408962047562913,-0.04273880711876894,0.4896398392977275,-0.17072516030601798,2.2413316308434874,-1.9899083191819635
34,6.333333333333333,Inhale,0,-0.4201951934465889,-0.25180933483475837,0.47252958617878293,-0.3103057149663909,-0.010364399935587493,-0.014086092599626279,0.17557619096070315,0.0324966738700488,0.24452511283214157,-0.06655243698242849,-0.26475298794544466,-0.25260154281784214,0.39854998164199834,-0.04409347954097179,0.4806553766335781,-0.1686193208439023,4.432886847109649,-3.426609230305924
35,6.666666666666667,Inhale,0,-0.46073563780857507,-0.2460297207725638,0.4680430381486431,-0.3212433611957214,-0.007792036540809446,-0.013502958894773657,0.1530019187307989,0.037778760836436893,0.13527251443850155,-0.054464515175948906,-0.29999957327920307,-0.2590055121479624,0.34129292346905044,-0.04492904731721356,0.44743594346568466,-0.1602761258871023,5.658497141683762,-4.047090062531241
36,7.0,Inhale,0,-0.5037288422345306,-0.2386621044809362,0.45477668897953655,-0.3275590145566925,-0.0073838822940260245,-0.013058901898504349,0.13702507621548524,0.05108435954479803,0.009462643093103962,-0.037019120474170955,-0.34762626228633386,-0.26347126235610624,0.273772850630961,-0.046887613639047185,0.3925969158259928,-0.14626285317582774,5.483836241231534,-3.603455752042539
37,7.333333333333333,Inhale,0,-0.5488990058396992,-0.23006717579334507,0.4344716367422703,-0.3290351708153379,-0.009791532150290216,-0.013192952138513061,0.12921458770315156,0.07086149338659524,-0.12227043123696217,-0.021617021394314456,-0.40482440035906203,-0.2645397787395391,0.20019496209559431,-0.0511473194345493,0.32037420875732847,-0.12822388881445354,3.930613335287188,-2.182177510049154
38,7.666666666666667,Inhale,0,-0.5937163946528478,-0.22067373856042155,0.409481202009794,-0.3257659853124094,-0.015412124119691267,-0.01428546732650908,0.1311376644892865,0.09253590665681058,-0.25046262969453653,-0.015708351937621903,-0.46801199846846625,-0.26091808219976825,0.12398539872058771,-0.05803902928511084,0.23636666153707062,-0.1083793552458524,1.4954994204573449,-0.1855028438641951
39,8.0,Inhale,0,-0.6340603572003414,-0.21099245236281558,0.38233221916307036,-0.3181662195266855,-0.02441032977075479,-0.01640744461200766,0.14276800997997843,0.11099280607043314,-0.3676591022106184,-0.023821793797695452,-0.5329588121700163,-0.2519043374650129,0.04768748106426208,-0.06691357718216945,0.14676393865563614,-0.08884363412551755,-1.0408758112450132,1.80715971620333
40,8.333333333333334,Inhale,0,-0.6655173511385719,-0.20159341990876115,0.35552697742403416,-0.3070995131613097,-0.03659495857665701,-0.019283613419559163,0.1619158080511345,0.12161714762214276,-0.4697836897610749,-0.04460821412550927,-0.5951667467309509,-0.23811389924696844,-0.026340075585649898,-0.07690443172652156,0.05757411055836575,-0.07149397904168575,-2.9228169661997576,3.2292922993351385
41,8.666666666666666,Inhale,0,-0.6845226958020627,-0.19302097720706166,0.3316601379678881,-0.2939903728563894,-0.051214302111010385,-0.02244339425393432,0.18374370938122878,0.12199117123710095,-0.5563386281350017,-0.07063930732313581,-0.6503471802330939,-0.22183005015196733,-0.09474414387664208,-0.08818623718152849,-0.0256044189711633,-0.058306629468953965,-3.721312248294377,3.7236308625263663
42,9.0,Inhale,0,-0.6891860853418919,-0.18565693961522653,0.3131766809209014,-0.2807376832523339,-0.0669527128428865,-0.025395829848325197,0.20094628043331647,0.11410740090111066,-0.6282357474604245,-0.09273493698946733,-0.694863177664535,-0.2064708469139014,-0.15320445529085291,-0.10202571417125557,-0.0976515494349668,-0.05127840350671804,-3.5074716525622223,3.2965431551149567
43,9.333333333333334,Inhale,0,-0.6797618175009306,-0.1795927293260582,0.3016564177188022,-0.269349095199024,-0.08222130107899837,-0.027739355997107366,0.20672283570975947,0.10314231988667409,-0.6843806811419995,-0.10660608411448524,-0.7257716835360881,-0.19537055207652357,-0.19809577927694338,-0.1191189694946968,-0.15419483236427964,-0.05169783136534674,-2.7810549643839337,2.312807662401196
44,9.666666666666666,Inhale,0,-0.6585876491245849,-0.17457458417825159,0.2971793603452146,-0.2614202405383434,-0.09555829401414112,-0.02922664191754964,0.19914877262405709,0.09277103308911037,-0.7201498842293783,-0.11613118101513989,-0.7406680278360996,-0.1905029129344772,-0.2281893943371289,-0.13804344313371478,-0.19211624466251018,-0.05938440675297632,-2.166929052994921,1.2914287679021519
45,10.0,Inhale,0,-0.6295714498936574,-0.17003443842241345,0.2980333132814499,-0.2576823001866137,-0.10599877002899917,-0.02981709493000578,0.18218572396158858,0.08276369493934875,-0.7295468592512816,-0.1302003243048146,-0.7382214589775653,-0.1916595526103736,-0.24494424546906837,-0.15559834118296526,-0.21035594600890226,-0.07240899759382956,-2.073047981595269,0.6434166108699559
46,10.333333333333334,Inhale,0,-0.5973994877355019,-0.1651862438635086,0.3009058707038511,-0.2577848437764271,-0.11331142525040382,-0.029719222744033325,0.16196010327802335,0.07153783869322884,-0.7092599635747652,-0.155913297337909,-0.7192370416167603,-0.19643831133793782,-0.2512301397371336,-0.16872406604621532,-0.21060714572620537,-0.08746941035514218,-2.5292428572992436,0.5276905310854699
47,10.666666666666666,Inhale,0,-0.5666533526243185,-0.15916474442123815,0.30158042871351626,-0.2603689181043696,-0.11799054648444021,-0.029386070695949947,0.14246438642430562,0.05926252840910821,-0.6614313243236272,-0.1933045689717325,-0.6870272199242635,-0.20116502255394994,-0.24949356363398495,-0.17636996969537905,-0.19731938970505475,-0.10078731774533957,-3.2707382846149953,0.8745978806370053
48,11.0,Inhale,0,-0.5410841542402008,-0.15118884779070269,0.2959080125734786,-0.26338949058614763,-0.1210229279192355,-0.029402709712060913,0.12442372659512566,0.04753406766766943,-0.5933348788968015,-0.23486304836953656,-0.6465763565451683,-0.20240965913133685,-0.2408243488435979,-0.1798058691576242,-0.1768624389969681,-0.10916868249345037,-3.944195218230528,1.4895115738906874
49,11.333333333333334,Inhale,0,-0.5231248686295236,-0.14073990435526795,0.2808864729162945,-0.2645968760059194,-0.12352468845097923,-0.030273726163615573,0.1065847014540119,0.0374748399760726,-0.5145661296574031,-0.2696169864400972,-0.6031881665002498,-0.1983041183359325,-0.22543551175348972,-0.1811000698612267,-0.15604209931927981,-0.11091355742229174,-4.2719767608891,2.1329981723446116
50,11.666666666666666,Inhale,0,-0.5136661086669452,-0.1277355161859776,0.2555440557514079,-0.2620534813895094,-0.12635295304727406,-0.03223291289724191,0.08733960272202253,0.02920034805575731,-0.43404561949835807,-0.28893945657959774,-0.5615021811936403,-0.18891542176403656,-0.20356840522055217,-0.18129715894104506,-0.14032646731625947,-0.106281738998166,-4.121742506447373,2.579137989318842
51,12.0,Inhale,0,-0.5121316921836534,-0.1126514932918386,0.2213024140513092,-0.25455941052532693,-0.12980733423409352,-0.03518893366481707,0.06622782006024616,0.02221967875444726,-0.3583035716710744,-0.29073887316881575,-0.5248097263866374,-0.17581035509025558,-0.17564345011678884,-0.18000394410039985,-0.13209192022530356,-0.09730255669894236,-3.5223293353965786,2.7008189556744395
52,12.333333333333334,Inhale,0,-0.5168636063485668,-0.09652258422881124,0.18169932924566365,-0.241918501779227,-0.13349110426649974,-0.038794555194084465,0.04484324441434331,0.015743695755206857,-0.2908872540104431,-0.2797634701557795,-0.49430020274691966,-0.16161024668976315,-0.14189150287046026,-0.1762094012781404,-0.12957189689748008,-0.08690214340979235,-2.6476170141150264,2.532992089383839
53,12.666666666666666,Inhale,0,-0.5258748133013922,-0.08077770068960449,0.14143858779895555,-0.22500045620874368,-0.13636960143667395,-0.04255179743520797,0.02605101661831423,0.009548535510325355,-0.23271248509173417,-0.2639524484132298,-0.4688699549351474,-0.14964753495326438,-0.1022405562583788,-0.16925600217828235,-0.12755621588120494,-0.07762603707820688,-1.7477765759461255,2.2201381414093726
54,13.0,Inhale,0,-0.5377191416181123,-0.06694354047948799,0.10516595941283816,-0.205546507759419,-0.13701801938767305,-0.045903217367944255,0.0120534891965841,0.005031672318537437,-0.18320529350578157,-0.24958125520641566,-0.4461307639980874,-0.14315026848251086,-0.05631878153854155,-0.15948322594527453,-0.11970987356376091,-0.07074269253826336,-1.0401634708003682,1.889463603519856
55,13.333333333333334,Inhale,0,-0.5519301485209156,-0.056303296510737046,0.07655774113117894,-0.18574892940955592,-0.13400923347007526,-0.04832275689022658,0.0033917437459331087,0.004422043400180758,-0.14164877320159747,-0.23868226108774065,-0.4239575786220318,-0.14410782571743705,-0.003548513571994978,-0.14829541252275708,-0.10101136869222006,-0.06634558687796048,-0.6235993517826074,1.5874329472384237
56,13.666666666666666,Inhale,0,-0.5688322833323933,-0.04959436713980182,0.057810535310256414,-0.16775656670819086,-0.12640666009773308,-0.049414522549710425,-0.0006206240445075335,0.008404703470441095,-0.10812136152243969,-0.229818229191789,-0.401516295490517,-0.1526749519928374,0.056316662199978135,-0.13770132523189235,-0.06902608250066355,-0.06409543032052505,-0.45298552296015815,1.3058653491600059
57,14.0,Inhale,0,-0.5889593583319,-0.04682053995374385,0.04942144481459267,-0.15327704179952045,-0.11423492286902683,-0.04899082142574127,-0.0017188709359637786,0.015483637903003153,-0.08346154486466338,-0.22062870182236965,-0.37948909955095933,-0.16738965002654035,0.12261400173554167,-0.1298209543248822,-0.02375660219909481,-0.06378809358880302,-0.3677044597955272,1.0081754699427514
58,14.333333333333334,Inhale,0,-0.6124369335452404,-0.04724177878870505,0.0502810984283938,-0.14335745674820227,-0.09865593265104565,-0.047121118830237244,-0.0030720902032055583,0.024030450809542855,-0.06857811287128586,-0.20966013126351488,-0.35976368074501025,-0.18580813484112324,0.19348716602261984,-0.12631265671309033,0.03324665348691917,-0.06540356647397472,-0.17292075422698872,0.6240865492282258
59,14.666666666666666,Inhale,0,-0.638675167318637,-0.04956049272921053,0.058049879098751075,-0.13832535331290496,-0.08169158910760493,-0.04416612879468228,-0.008182181015262748,0.03346214430132398,-0.0643520760162024,-0.19594778161187892,-0.34480266482190614,-0.2051892338080461,0.2654572767230209,-0.1273196338316428,0.0993871801045283,-0.06893976422445251,0.24458540665849227,0.07323653871675481
60,15.0,Inhale,0,-0.6665617821557693,-0.05225638416550468,0.06966155952774747,-0.13782987664120616,-0.0656701696300009,-0.04076419124511851,-0.01820282411807424,0.04260627964464241,-0.07195871964209061,-0.17754251805428553,-0.33694841125841035,-0.22295032814718452,0.33279836288656883,-0.13044661792104761,0.17045358990878354,-0.07446909109793858,0.825022983246123,-0.6437369482347385
61,15.333333333333334,Inhale,0,-0.695082913848213,-0.0539599115577686,0.08172935168205786,-0.14092796043277347,-0.05271357849656246,-0.03770662852163505,-0.030883635026370836,0.048535670934722164,-0.09186412622254887,-0.1519120014136719,-0.3380433103439866,-0.23681371021111308,0.3875813787725203,-0.1310617410612469,0.23949524712351378,-0.08236864015353587,1.3276465545722171,-1.3543929086422788
62,15.666666666666666,Inhale,0,-0.7240391203462838,-0.053724243119050594,0.09075745952127448,-0.14618100853995436,-0.04437132326778948,-0.03570944909056687,-0.04276855109845479,0.048569136837470245,-0.12166649988735381,-0.11871366045193756,-0.3494185713232397,-0.24506705941452367,0.4213463606464759,-0.12461711528417599,0.2966956739163773,-0.0932663160261495,1.433960253985303,-1.7478204189792008
63,16.0,Inhale,0,-0.7543614384526656,-0.051095360946334725,0.09336666154537901,-0.15177435715691082,-0.041318033297739865,-0.03518940331906117,-0.052104375627583056,0.042868687297731405,-0.15549428190581713,-0.08192024644104053,-0.37187570334026754,-0.24727205132067143,0.4282301791664883,-0.1098282119174457,0.33135467044781924,-0.10755017840264626,0.9175781933291506,-1.5472814296209783
64,16.333333333333332,Inhale,0,-0.7876884605787592,-0.04600222589268867,0.08681845551534233,-0.15572151189878386,-0.04315404347567977,-0.036149978966024,-0.05958962307035795,0.034277275184561626,-0.18606879440210214,-0.049011600614800914,-0.4053283444301387,-0.24496547205095373,0.40775748063064415,-0.09012598948867732,0.33526865583417276,-0.12488174787202243,-0.2336575463485383,-0.6832688100851014
65,16.666666666666668,Inhale,0,-0.8253094591673289,-0.038605375967856105,0.06982024573951881,-0.1561930394154896,-0.04851575343890042,-0.038202399075471793,-0.06732015607170574,0.026184732688473315,-0.20734133672947985,-0.028153929034798346,-0.4480819129748537,-0.24167254356117307,0.3652662307927304,-0.07186865889140368,0.30561593847800017,-0.1442182274625012,-1.8063518335719366,0.6588186289141376
66,17.0,Inhale,0,-0.8669461584472407,-0.029231492756153582,0.04324919234451726,-0.15192160493435042,-0.05553510019606677,-0.040713839337179994,-0.07763695414495199,0.020808560168672864,-0.2157898437893308,-0.025259615879270236,-0.4961332246911932,-0.24202061522365242,0.30971831301367353,-0.06064491534563896,0.24607333145882546,-0.16432822755047552,-3.4202903963397167,2.1081975568911053
67,17.333333333333332,Inhale,0,-0.9100059267918162,-0.018399806514676573,0.010266929074830148,-0.1425647440104385,-0.062375803337649374,-0.04303568706971939,-0.09211079357726268,0.01826775577562962,-0.2106319017679212,-0.04208388997826142,-0.5433893627896602,-0.2499417704851137,0.2505386616145255,-0.05855540154390111,0.16601891895945195,-0.18422785420513058,-4.6156699863830974,3.2222672293529064
68,17.666666666666668,Inhale,0,-0.9497828331587646,-0.006857089944527126,-0.02440869912727915,-0.12889102653010695,-0.06756810256212757,-0.04467013781950983,-0.11052559196680768,0.016462316040462856,-0.19361564648348717,-0.07592626398557857,-0.5832790115887299,-0.2663983529022059,0.19541432830964914,-0.06418898455778743,0.07822922981256643,-0.2030744915282751,-4.978079304242241,3.615047813092609
69,18.0,Inhale,0,-0.9804905329647472,0.004452065550897447,-0.05553486309857431,-0.11269029753355084,-0.07009126133704414,-0.045281118727589005,-0.1309209446567953,0.012794163814882659,-0.16829146027566141,-0.12049585247248704,-0.6106240359997742,-0.2882407864497364,0.1498781604541545,-0.07466832559435797,-0.004098252264905056,-0.2199312110585802,-4.300555082308112,3.107896930404993
70,18.333333333333332,Inhale,0,-0.996693819095629,0.014518985378685718,-0.07814627086584723,-0.0963924989364291,-0.0693782311444817,-0.04466770369167801,-0.15121311466122017,0.006784356904406457,-0.13923382538405252,-0.1668713574097279,-0.6225076968084008,-0.30958665468274,0.11772852241965356,-0.0878395799600924,-0.07020577235545666,-0.23402881031027703,-2.715129165386425,1.8486406348731839
71,18.666666666666668,Inhale,0,-0.9948412008438033,0.022511093224843588,-0.08838649011551948,-0.0824961352681503,-0.06547501270102622,-0.04284911075318854,-0.17082230984681873,0.00022781570779169355,-0.11194636676009274,-0.20492825155029976,-0.6185038903108386,-0.3248756290356115,0.10065875464736505,-0.10309365328477563,-0.11412206647235681,-0.24518105773608562,-0.6868384880473191,0.28743232991837925
