OriginalVariableNames,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
all_object_rates_collapsed1,0.0598290598290598,0.0336134453781513,0.025,0.0769230769230769,0.0247933884297521,0.0252100840336134,0.0256410256410256,0.0245901639344262
all_object_rates_collapsed2,0.0578512396694215,0.0521739130434783,0.0588235294117647,0.0578512396694215,0.0427350427350427,0.040983606557377,0.0336134453781513,0.0413223140495868
all_object_rates_collapsed3,0.0683760683760684,0.001,0.0508474576271186,0.0247933884297521,0.0420168067226891,0.0420168067226891,0.0504201680672269,0.001
all_object_rates_collapsed4,0.040650406504065,0.0252100840336134,0.00813008130081301,0.00854700854700855,0.0683760683760684,0.024390243902439,0.0163934426229508,0.040983606557377
all_object_rates_collapsed5,0.0483870967741935,0.032520325203252,0.0336134453781513,0.0666666666666667,0.0512820512820513,0.0170940170940171,0.0338983050847458,0.0247933884297521
all_object_rates_collapsed6,0.0413223140495868,0.0583333333333333,0.0677966101694915,0.0661157024793388,0.016260162601626,0.0247933884297521,0.0578512396694215,0.0508474576271186
all_object_rates_collapsed7,0.0416666666666667,0.0650406504065041,0.0483870967741935,0.0431034482758621,0.0598290598290598,0.0163934426229508,0.0583333333333333,0.0254237288135593
all_object_rates_collapsed8,0.0487804878048781,0.0504201680672269,0.0172413793103448,0.0578512396694215,0.0578512396694215,0.0495867768595041,0.0416666666666667,0.0431034482758621
all_object_rates_collapsed9,0.0737704918032787,0.0336134453781513,0.0887096774193548,0.0504201680672269,0.032520325203252,0.075,0.0569105691056911,0.040983606557377
all_object_rates_collapsed10,0.0413223140495868,0.0487804878048781,0.0932203389830508,0.0598290598290598,0.0487804878048781,0.0163934426229508,0.0854700854700855,0.0583333333333333
all_object_rates_collapsed11,0.0333333333333333,0.00833333333333333,0.0344827586206897,0.0256410256410256,0.0327868852459016,0.0330578512396694,0.025,0.0172413793103448
all_object_rates_collapsed12,0.0336134453781513,0.040983606557377,0.0336134453781513,0.001,0.032,0.0327868852459016,0.0413223140495868,0.0163934426229508
all_object_rates_collapsed13,0.0245901639344262,0.0254237288135593,0.025,0.0338983050847458,0.0163934426229508,0.0161290322580645,0.0416666666666667,0.0166666666666667
all_object_rates_collapsed14,0.0819672131147541,0.0598290598290598,0.0341880341880342,0.040983606557377,0.00833333333333333,0.05,0.0847457627118644,0.0840336134453782
all_object_rates_collapsed15,0.0245901639344262,0.0431034482758621,0.040983606557377,0.025,0.0169491525423729,0.0338983050847458,0.0495867768595041,0.0166666666666667
all_object_rates_collapsed16,0.032,0.0333333333333333,0.0327868852459016,0.0336134453781513,0.0166666666666667,0.0163934426229508,0.00819672131147541,0.0347826086956522
all_object_rates_collapsed17,0.00813008130081301,0.0336134453781513,0.025,0.00847457627118644,0.0583333333333333,0.0254237288135593,0.0254237288135593,0.0256410256410256
all_object_rates_collapsed18,0.040983606557377,0.0254237288135593,0.0256410256410256,0.016260162601626,0.040983606557377,0.0608695652173913,0.001,0.0170940170940171
all_object_rates_collapsed19,0.0163934426229508,0.0333333333333333,0.0598290598290598,0.0330578512396694,0.00826446280991736,0.0504201680672269,0.0416666666666667,0.0495867768595041
all_object_rates_collapsed20,0.0330578512396694,0.0256410256410256,0.0254237288135593,0.0336134453781513,0.0258620689655172,0.0683760683760684,0.0495867768595041,0.016
all_object_rates_collapsed21,0.0683760683760684,0.0413223140495868,0.0672268907563025,0.0413223140495868,0.016260162601626,0.0330578512396694,0.0569105691056911,0.0165289256198347
all_object_rates_collapsed22,0.0495867768595041,0.0645161290322581,0.025,0.0427350427350427,0.0172413793103448,0.00840336134453781,0.0495867768595041,0.0583333333333333
all_object_rates_collapsed23,0.00826446280991736,0.00826446280991736,0.001,0.043859649122807,0.00840336134453781,0.0163934426229508,0.00819672131147541,0.00847457627118644
all_object_rates_collapsed24,0.0165289256198347,0.0504201680672269,0.001,0.0166666666666667,0.0166666666666667,0.0327868852459016,0.0487804878048781,0.040983606557377
all_object_rates_collapsed25,0.00847457627118644,0.00833333333333333,0.00854700854700855,0.001,0.001,0.00833333333333333,0.016,0.00840336134453781
all_object_rates_collapsed26,0.00847457627118644,0.0420168067226891,0.0256410256410256,0.00826446280991736,0.00847457627118644,0.001,0.0427350427350427,0.00826446280991736
all_object_rates_collapsed27,0.001,0.0166666666666667,0.00833333333333333,0.001,0.0260869565217391,0.0487804878048781,0.00826446280991736,0.00862068965517241
all_object_rates_collapsed28,0.0169491525423729,0.001,0.00833333333333333,0.00840336134453781,0.00847457627118644,0.016260162601626,0.025,0.001
all_object_rates_collapsed29,0.001,0.001,0.00833333333333333,0.0169491525423729,0.0161290322580645,0.00819672131147541,0.0169491525423729,0.001
all_object_rates_collapsed30,0.00806451612903226,0.0168067226890756,0.0241935483870968,0.0245901639344262,0.0170940170940171,0.00819672131147541,0.001,0.0166666666666667
