,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
0,Exhale,90.0,1.2739081792707458e-15,0.001370173912966998,2.355695701294431e-08,3.303758605256553,7.782649944517347e-08,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
1,Hold,90.0,1.2739081792707458e-15,1.2514196026945842e-32,3.2884453483738565e-08,-18.62453525325119,-6.124576631917878e-07,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
2,Inhale,90.0,1.2739081792707458e-15,0.021105420332468452,2.4973464575877736e-08,2.3472551069076832,5.861909226290714e-08,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
6,control,90.0,1.2739081792707458e-15,5.915486550396351e-12,1.6595258653598247e-08,7.921505918666071,1.3145943964627284e-07,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
85,ild_0__itd_50,90.0,1.2739081792707458e-15,1.3978600177176618e-05,2.338646352462257e-08,4.596083767870159,1.0748614539340532e-07,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
86,ild_0__itd_500,90.0,1.2739081792707458e-15,1.8354327417446353e-08,2.3602602824782303e-08,6.179702307970117,1.458570591504092e-07,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
87,ild_10__itd_0,90.0,1.2739081792707458e-15,0.1469400698411349,2.34657141593583e-08,1.4630400450907795,3.433127950179491e-08,1,1,hbo,False,S1_D1 hbo,NDARVX753BR6
88,ild_70n__itd_0,90.0,1.2739081792707458e-15,4.587185697821338e-13,2.3363695070992877e-08,8.45884996332447,1.976299911943922e-07,1,1,hbo,True,S1_D1 hbo,NDARVX753BR6
180,Exhale,90.0,1.1512818557082341e-15,0.057747237522465134,2.2394478655569758e-08,-1.922173066636124,-4.304606371309375e-08,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
181,Hold,90.0,1.1512818557082341e-15,1.073012085599314e-40,3.126168593154875e-08,-23.864461975810432,-7.460433152131731e-07,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
182,Inhale,90.0,1.1512818557082341e-15,0.11435055026216548,2.3741085026084202e-08,1.5944083467888943,3.785298412741349e-08,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
186,control,90.0,1.1512818557082341e-15,0.2757659188897055,1.5776323126006963e-08,1.0965446383069273,1.7299442536020518e-08,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
265,ild_0__itd_50,90.0,1.1512818557082341e-15,1.2577388850115137e-05,2.2232398604948755e-08,4.623250106824748,1.0278593922529971e-07,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
266,ild_0__itd_500,90.0,1.1512818557082341e-15,2.7196234505826306e-05,2.2437871957954288e-08,4.422831825602247,9.923893419442844e-08,1,2,hbo,True,S1_D2 hbo,NDARVX753BR6
267,ild_10__itd_0,90.0,1.1512818557082341e-15,0.08790472808031206,2.2307738414205715e-08,1.7253050726747698,3.848765424593095e-08,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
268,ild_70n__itd_0,90.0,1.1512818557082341e-15,0.24407226017859998,2.2210753718958158e-08,1.1725458227931482,2.604312649425177e-08,1,2,hbo,False,S1_D2 hbo,NDARVX753BR6
360,Exhale,90.0,1.810720876552226e-15,9.273653812907068e-13,2.8085093935879407e-08,8.311319077953035,2.3342417703537765e-07,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
361,Hold,90.0,1.810720876552226e-15,7.655285009141959e-16,3.920552916123105e-08,-9.794007085200247,-3.8397923038412186e-07,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
362,Inhale,90.0,1.810720876552226e-15,1.8681448978093733e-06,2.9773883703760237e-08,-5.100251137309855,-1.5185428422223453e-07,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
366,control,90.0,1.810720876552226e-15,0.09205067569991782,1.9785212407545528e-08,1.7028330740659394,3.369091406498832e-08,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
445,ild_0__itd_50,90.0,1.810720876552226e-15,0.07168013372328402,2.7881828054282705e-08,1.8226297096914976,5.081824817224554e-08,2,1,hbo,False,S2_D1 hbo,NDARVX753BR6
446,ild_0__itd_500,90.0,1.810720876552226e-15,4.635713194040266e-05,2.8139513821798677e-08,4.281217022319186,1.204713655736705e-07,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
447,ild_10__itd_0,90.0,1.810720876552226e-15,0.02429275865157031,2.797631230875615e-08,2.2910933454944757,6.409634296206642e-08,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
448,ild_70n__itd_0,90.0,1.810720876552226e-15,6.250633107411865e-11,2.7854683030474523e-08,7.421179044405903,2.0671458999432623e-07,2,1,hbo,True,S2_D1 hbo,NDARVX753BR6
540,Exhale,90.0,1.0631198054924658e-15,0.017004520769682195,2.5679239719209956e-08,2.4317978789931325,6.244672068333097e-08,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
541,Hold,90.0,1.0631198054924658e-15,4.866955240975317e-31,3.6587677809411095e-08,-17.6872016039935,-6.471336336370134e-07,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
542,Inhale,90.0,1.0631198054924658e-15,0.004481541346343202,3.040646066203924e-08,2.9154859714018864,8.864960950015872e-08,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
546,control,90.0,1.0631198054924658e-15,0.0009213595404463873,1.8602273836470014e-08,3.4271669104667875,6.375309735179209e-08,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
625,ild_0__itd_50,90.0,1.0631198054924658e-15,0.0034512745685675037,2.6279481269941937e-08,3.0039258535084867,7.894161320357062e-08,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
626,ild_0__itd_500,90.0,1.0631198054924658e-15,7.048368098099886e-08,2.637127087905893e-08,5.874161754432345,1.549091108135434e-07,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
627,ild_10__itd_0,90.0,1.0631198054924658e-15,0.03572202930433905,2.6316000317646966e-08,2.1321053669553183,5.610848551405296e-08,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
628,ild_70n__itd_0,90.0,1.0631198054924658e-15,0.0011436034484196248,2.62714918514155e-08,3.3603340378278768,8.828098829282921e-08,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
720,Exhale,90.0,1.877007160379215e-15,0.0003443001385521055,2.859453846173361e-08,3.721662688032002,1.0641922687452997e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
721,Hold,90.0,1.877007160379215e-15,4.293725480495559e-30,3.9916690827985896e-08,-17.14262755195088,-6.842769639705361e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
722,Inhale,90.0,1.877007160379215e-15,0.482019838704851,3.031396172881261e-08,0.7059868436219463,2.1401258158600895e-08,3,3,hbo,False,S3_D3 hbo,NDARVX753BR6
726,control,90.0,1.877007160379215e-15,1.5071875155331587e-13,2.014410272056705e-08,8.691678937415857,1.750860733294941e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
805,ild_0__itd_50,90.0,1.877007160379215e-15,8.860215391257493e-10,2.8387585475122806e-08,6.8498129016217835,1.9444964923338735e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
806,ild_0__itd_500,90.0,1.877007160379215e-15,3.1904476173603718e-12,2.8649945487416144e-08,8.0516619187462,2.3067967505518307e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
807,ild_10__itd_0,90.0,1.877007160379215e-15,3.865548183966909e-08,2.8483783609789454e-08,6.011291514420864,1.7122432671212743e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
808,ild_70n__itd_0,90.0,1.877007160379215e-15,9.698252174546787e-11,2.8359948059022302e-08,7.3272549324065475,2.0780056929826465e-07,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
900,Exhale,90.0,1.6096297879991949e-15,7.938322440214612e-11,2.6479704036091122e-08,7.3701031762992795,1.9515815082386003e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
901,Hold,90.0,1.6096297879991949e-15,3.739000531232783e-23,3.696447699758178e-08,-13.399059225097943,-4.952892165153689e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
902,Inhale,90.0,1.6096297879991949e-15,2.0998376658230533e-05,2.8071959818990044e-08,4.490596156667356,1.2605983487327714e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
906,control,90.0,1.6096297879991949e-15,2.270031974838801e-17,1.865425730955807e-08,10.530746530603716,1.9644325544361766e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
985,ild_0__itd_50,90.0,1.6096297879991949e-15,1.4566061463418993e-13,2.6288057164707875e-08,8.698812687095408,2.2867488518345022e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
986,ild_0__itd_500,90.0,1.6096297879991949e-15,2.123349946154922e-09,2.6531013192332865e-08,6.658755259558312,1.7666352363585743e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
987,ild_10__itd_0,90.0,1.6096297879991949e-15,8.960210988771231e-08,2.6377140544675898e-08,5.819022214571182,1.5348916678633523e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
988,ild_70n__itd_0,90.0,1.6096297879991949e-15,1.688571101056672e-19,2.6262463794853593e-08,11.568120771281313,3.038073529302693e-07,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
1080,Exhale,90.0,9.419160171150182e-16,0.0003233354641795188,2.4171140792536088e-08,-3.7399549604262194,-9.039897790620589e-08,5,4,hbo,True,S5_D4 hbo,NDARVX753BR6
1081,Hold,90.0,9.419160171150182e-16,4.496699446257577e-25,3.4438944504328655e-08,-14.394831104842648,-4.957427895688599e-07,5,4,hbo,True,S5_D4 hbo,NDARVX753BR6
1082,Inhale,90.0,9.419160171150182e-16,3.9923058980385156e-10,2.8620739932384263e-08,7.022799237064167,2.0099771056136017e-07,5,4,hbo,True,S5_D4 hbo,NDARVX753BR6
1086,control,90.0,9.419160171150182e-16,0.0676521625061325,1.7509793314724375e-08,-1.8496074014099844,-3.2386243312073266e-08,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1165,ild_0__itd_50,90.0,9.419160171150182e-16,0.9191171449383513,2.4736131157940846e-08,-0.10183126070411654,-2.5189114207554943e-09,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1166,ild_0__itd_500,90.0,9.419160171150182e-16,0.00011883090495009476,2.4822530116380377e-08,-4.024367371186765,-9.989498027066201e-08,5,4,hbo,True,S5_D4 hbo,NDARVX753BR6
1167,ild_10__itd_0,90.0,9.419160171150182e-16,0.40685603379158053,2.4770505502872378e-08,0.8333455735087822,2.064239111439363e-08,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1168,ild_70n__itd_0,90.0,9.419160171150182e-16,0.6998355661369335,2.472861094464152e-08,0.38677528979745596,9.564415664402266e-09,5,4,hbo,False,S5_D4 hbo,NDARVX753BR6
1260,Exhale,90.0,8.693622082252279e-16,0.2525401085980332,2.322156234145403e-08,-1.1515888785547428,-2.674169293508409e-08,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1261,Hold,90.0,8.693622082252279e-16,2.2019848538158223e-20,3.308598893388161e-08,-12.004718604665056,-3.971879869083107e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1262,Inhale,90.0,8.693622082252279e-16,4.594765755704927e-06,2.7496356183719482e-08,4.878124901257716,1.341306597936536e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1266,control,90.0,8.693622082252279e-16,1.4676274544385284e-12,1.6821910084169642e-08,8.214961573132607,1.381913449281455e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1345,ild_0__itd_50,90.0,8.693622082252279e-16,1.1777666746845245e-07,2.3764356705409695e-08,5.755948364158916,1.3678641010379192e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1346,ild_0__itd_500,90.0,8.693622082252279e-16,0.7673119743751982,2.384736142648847e-08,0.2967883287109857,7.07761854193434e-09,5,5,hbo,False,S5_D5 hbo,NDARVX753BR6
1347,ild_10__itd_0,90.0,8.693622082252279e-16,0.0011542460885452784,2.379738063260558e-08,3.3574498158545967,7.989851122276336e-08,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1348,ild_70n__itd_0,90.0,8.693622082252279e-16,1.9045494872849293e-14,2.3757131928414262e-08,9.123479538781336,2.1674770704901631e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1440,Exhale,90.0,8.701028344513805e-16,1.034697009244574e-05,1.9468631194798882e-08,4.673230496811645,9.098140103071268e-08,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1441,Hold,90.0,8.701028344513805e-16,7.87961739082532e-28,2.7177334346097142e-08,-15.875324893072833,-4.314490124719592e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1442,Inhale,90.0,8.701028344513805e-16,0.195495183089687,2.0639302912382807e-08,-1.304187746389357,-2.6917525952347823e-08,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1446,control,90.0,8.701028344513805e-16,0.11413979598502591,1.3715140293021118e-08,1.5953497541361177,2.1880445694413602e-08,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1525,ild_0__itd_50,90.0,8.701028344513805e-16,7.709479578266328e-05,1.932772696665826e-08,4.143586479057931,8.008610812996852e-08,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1526,ild_0__itd_500,90.0,8.701028344513805e-16,2.3837595469199573e-05,1.950635514512798e-08,4.4574402485704185,8.694841252680214e-08,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1527,ild_10__itd_0,90.0,8.701028344513805e-16,0.055677251217993,1.9393223600148564e-08,1.9386518159183546,3.75967081489387e-08,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1528,ild_70n__itd_0,90.0,8.701028344513805e-16,3.6516830138244e-10,1.9308909993551385e-08,7.042081010397349,1.359749083970598e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1620,Exhale,90.0,1.7093512822728996e-15,0.0004464031270186279,3.256167356126376e-08,3.645436382210056,1.187015094658782e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1621,Hold,90.0,1.7093512822728996e-15,6.887476653793354e-24,4.63937419573803e-08,-13.776990107933324,-6.391661240168396e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1622,Inhale,90.0,1.7093512822728996e-15,1.4442751659278906e-09,3.8555862909370834e-08,6.743193132978027,2.599896300065116e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1626,control,90.0,1.7093512822728996e-15,1.5656965256887404e-10,2.3587971247733255e-08,7.224538287281334,1.7041220139854016e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1705,ild_0__itd_50,90.0,1.7093512822728996e-15,4.4739099465922907e-10,3.33227891412636e-08,6.99815456342152,2.331980288948669e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1706,ild_0__itd_500,90.0,1.7093512822728996e-15,6.863811090982134e-08,3.3439179786822616e-08,5.880245134242055,1.9663057423450896e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1707,ild_10__itd_0,90.0,1.7093512822728996e-15,0.01753228290266662,3.336909585918601e-08,2.419959522462493,8.075186128040092e-08,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1708,ild_70n__itd_0,90.0,1.7093512822728996e-15,7.269385312436441e-11,3.331265843487016e-08,7.38892297555816,2.4614466728633345e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1800,Exhale,90.0,1.0606926976101338e-15,6.472678652514367e-06,2.564991005274952e-08,-4.792193223018453,-1.2291932512581913e-07,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1801,Hold,90.0,1.0606926976101338e-15,4.891754602107024e-23,3.654588901821455e-08,-13.3393623159824,-4.874988547736463e-07,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1802,Inhale,90.0,1.0606926976101338e-15,0.00021100895132268433,3.037173177757024e-08,3.862786732310634,1.1731952254769561e-07,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1806,control,90.0,1.0606926976101338e-15,3.643330946400531e-07,1.8581027160439288e-08,5.492290239379004,1.0205239411091688e-07,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1885,ild_0__itd_50,90.0,1.0606926976101338e-15,2.3859302702205994e-06,2.6249466034723575e-08,5.040353865722876,1.323065976012803e-07,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1886,ild_0__itd_500,90.0,1.0606926976101338e-15,0.05024620026147654,2.634115080589952e-08,1.9844980457131982,5.2273962296144235e-08,7,6,hbo,False,S7_D6 hbo,NDARVX753BR6
1887,ild_10__itd_0,90.0,1.0606926976101338e-15,0.011316977487166806,2.6285943372023613e-08,2.5859519475441037,6.797418645591849e-08,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1888,ild_70n__itd_0,90.0,1.0606926976101338e-15,1.4440962741893776e-07,2.6241485741349724e-08,5.708733993746353,1.498056616980534e-07,7,6,hbo,True,S7_D6 hbo,NDARVX753BR6
1980,Exhale,90.0,1.7009188604984142e-15,6.2787622122516e-05,3.2481259069629276e-08,-4.19944536836555,-1.364032729586362e-07,7,7,hbo,True,S7_D7 hbo,NDARVX753BR6
1981,Hold,90.0,1.7009188604984142e-15,2.523476590113929e-16,4.627916771206381e-08,-10.025924732925237,-4.639914521835756e-07,7,7,hbo,True,S7_D7 hbo,NDARVX753BR6
1982,Inhale,90.0,1.7009188604984142e-15,0.008808020668223367,3.846064513410654e-08,2.6778088306155925,1.0299025517128312e-07,7,7,hbo,True,S7_D7 hbo,NDARVX753BR6
1986,control,90.0,1.7009188604984142e-15,0.017794168876338723,2.3529718261657264e-08,2.41420258418208,5.680550663236924e-08,7,7,hbo,True,S7_D7 hbo,NDARVX753BR6
2065,ild_0__itd_50,90.0,1.7009188604984142e-15,0.04490120516955489,3.324049499432437e-08,2.033944945757217,6.760933678817412e-08,7,7,hbo,True,S7_D7 hbo,NDARVX753BR6
2066,ild_0__itd_500,90.0,1.7009188604984142e-15,0.8797569553955811,3.3356598200892395e-08,-0.15170780386175223,-5.0604562573562605e-09,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2067,ild_10__itd_0,90.0,1.7009188604984142e-15,0.08188240227768202,3.328668735291651e-08,1.75954928116815,5.8569566804293195e-08,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2068,ild_70n__itd_0,90.0,1.7009188604984142e-15,0.055028516177452025,3.323038930678026e-08,1.9439230295367327,6.459731905392134e-08,7,7,hbo,False,S7_D7 hbo,NDARVX753BR6
2160,Exhale,90.0,2.7180485280849813e-15,1.5666492834546563e-06,3.440952912503174e-08,5.143132218783336,1.769727578761143e-07,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2161,Hold,90.0,2.7180485280849813e-15,1.8965955713346718e-29,4.8034156503647076e-08,-16.776351347557906,-8.05837886188767e-07,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2162,Inhale,90.0,2.7180485280849813e-15,7.604551908717888e-10,3.647861462770522e-08,-6.883064519668559,-2.510846580706203e-07,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2166,control,90.0,2.7180485280849813e-15,0.06146834738595168,2.4240611198833785e-08,1.8937654642431268,4.59060323204966e-08,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2245,ild_0__itd_50,90.0,2.7180485280849813e-15,1.3830133865659657e-07,3.416049014054781e-08,5.718756854170443,1.9535553713307963e-07,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2246,ild_0__itd_500,90.0,2.7180485280849813e-15,0.004433715334849038,3.447620373376886e-08,2.9191537294307133,1.0064133870604445e-07,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2247,ild_10__itd_0,90.0,2.7180485280849813e-15,0.2007922674021653,3.4276251145783674e-08,1.2887374716496325,4.417308923924507e-08,8,6,hbo,False,S8_D6 hbo,NDARVX753BR6
2248,ild_70n__itd_0,90.0,2.7180485280849813e-15,0.0004392418933461583,3.412723237436552e-08,3.650212194941937,1.245716397925263e-07,8,6,hbo,True,S8_D6 hbo,NDARVX753BR6
2340,Exhale,90.0,1.6470204624765182e-15,3.130627773643082e-12,2.678549174461055e-08,8.05564739066317,2.1577447668010185e-07,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2341,Hold,90.0,1.6470204624765182e-15,1.32300783153557e-31,3.739134289843564e-08,-18.01753098901865,-6.736996793935866e-07,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2342,Inhale,90.0,1.6470204624765182e-15,0.00016281894782013004,2.8396134902480347e-08,-3.9362418219837663,-1.1177405378583605e-07,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2346,control,90.0,1.6470204624765182e-15,0.6265374695636199,1.8869676733772432e-08,0.4882822919861809,9.213729004604715e-09,8,7,hbo,False,S8_D7 hbo,NDARVX753BR6
2425,ild_0__itd_50,90.0,1.6470204624765182e-15,3.4347344037872022e-06,2.6591631734531893e-08,4.950487964765256,1.3164155286527e-07,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2426,ild_0__itd_500,90.0,1.6470204624765182e-15,0.0007566684753644524,2.6837393419155816e-08,3.487346717908079,9.35912958575009e-08,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2427,ild_10__itd_0,90.0,1.6470204624765182e-15,0.002438021241674638,2.6681743849662155e-08,3.1189665642741806,8.321946694362452e-08,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2428,ild_70n__itd_0,90.0,1.6470204624765182e-15,1.147142547035328e-09,2.6565742812359113e-08,6.793512132590618,1.8047469610704365e-07,8,7,hbo,True,S8_D7 hbo,NDARVX753BR6
2520,Exhale,73.0,1.8127662680640375e-15,1.4551992652770311e-18,1.681268299485541e-08,11.78676409023318,1.9816712818423582e-07,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2521,Hold,73.0,1.8127662680640375e-15,1.2826510979883333e-13,2.236851342045351e-08,-9.086400383850659,-2.0324926892977741e-07,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2522,Inhale,73.0,1.8127662680640375e-15,1.038196925976649e-20,1.5313477916353733e-08,-13.017538991231834,-1.9934379586750233e-07,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2526,control,73.0,1.8127662680640375e-15,7.140116568508678e-19,1.077791112955895e-08,11.961350122985099,1.2891836861507242e-07,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2588,ild_0__itd_50,73.0,1.8127662680640375e-15,0.00033665940527782004,1.513916048610402e-08,3.7629291221470567,5.696758787801882e-08,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2589,ild_0__itd_500,73.0,1.8127662680640375e-15,7.66453494421749e-08,1.4930956165679574e-08,-5.977100224892578,-8.924382145574461e-08,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2590,ild_10__itd_0,73.0,1.8127662680640375e-15,4.552242827305309e-18,1.4910453533729983e-08,11.508841391855858,1.7160204480033507e-07,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2591,ild_70n__itd_0,73.0,1.8127662680640375e-15,0.00019821870056545282,1.5247522478343892e-08,3.919409189583573,5.976127972000315e-08,1,1,hbo,True,S1_D1 hbo,NDARZD647HJ1
2666,Exhale,73.0,2.44401995320949e-15,2.3386420480991077e-14,1.6839977742456923e-08,9.481823044769195,1.5967368903182836e-07,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2667,Hold,73.0,2.44401995320949e-15,1.078506727260838e-28,2.2270881131963898e-08,-18.09325509179161,-4.029527334395916e-07,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2668,Inhale,73.0,2.44401995320949e-15,1.8295316312400635e-24,1.513337714987503e-08,-15.293501756474779,-2.3144233002300906e-07,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2672,control,73.0,2.44401995320949e-15,0.06622014804530045,1.0679950668081085e-08,-1.8648624208618159,-1.991663865756246e-08,1,2,hbo,False,S1_D2 hbo,NDARZD647HJ1
2734,ild_0__itd_50,73.0,2.44401995320949e-15,0.0021093810740114836,1.5001517184068607e-08,-3.1881307581374174,-4.782679835325614e-08,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2735,ild_0__itd_500,73.0,2.44401995320949e-15,2.4403556325617174e-19,1.4784097943950333e-08,-12.226242078817192,-1.807539603796803e-07,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2736,ild_10__itd_0,73.0,2.44401995320949e-15,0.007177472648026964,1.4759592590778877e-08,-2.7662896943888398,-4.082930887724948e-08,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2737,ild_70n__itd_0,73.0,2.44401995320949e-15,0.02808527404534744,1.510883732704259e-08,-2.240741807639223,-3.385500346352438e-08,1,2,hbo,True,S1_D2 hbo,NDARZD647HJ1
2812,Exhale,73.0,2.910456514488905e-15,3.2008414212095874e-12,1.83767918822043e-08,8.342301898278782,1.5330474580318704e-07,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2813,Hold,73.0,2.910456514488905e-15,3.0069222011335233e-15,2.4303318796174348e-08,-9.961183689960635,-2.4208982280436563e-07,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2814,Inhale,73.0,2.910456514488905e-15,4.6914829228167694e-20,1.6514447145438136e-08,-12.637150959142925,-2.0869556158368868e-07,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2818,control,73.0,2.910456514488905e-15,9.743409006460349e-18,1.165460155239495e-08,11.324532818590356,1.3198291776769072e-07,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2880,ild_0__itd_50,73.0,2.910456514488905e-15,0.657408548441079,1.6370553656605903e-08,0.44531688454344304,7.29008395261101e-09,2,1,hbo,False,S2_D1 hbo,NDARZD647HJ1
2881,ild_0__itd_500,73.0,2.910456514488905e-15,2.2171751981130096e-16,1.6133292765413207e-08,-10.57632857409746,-1.7063100526911953e-07,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2882,ild_10__itd_0,73.0,2.910456514488905e-15,0.00014439491604209258,1.6106551056954984e-08,4.011360360191504,6.460918044926979e-08,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2883,ild_70n__itd_0,73.0,2.910456514488905e-15,0.00728942691538031,1.648766782162223e-08,2.7606999620645927,4.551750392968609e-08,2,1,hbo,True,S2_D1 hbo,NDARZD647HJ1
2958,Exhale,73.0,4.7680172785226e-15,1.2755171135447002e-16,1.8300757733345583e-08,10.707770028553414,1.9596030515693494e-07,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2959,Hold,73.0,4.7680172785226e-15,6.368306252709842e-19,2.4032302689984344e-08,-11.989480377465618,-2.881348215268815e-07,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2960,Inhale,73.0,4.7680172785226e-15,8.157995278793006e-18,1.621106912510034e-08,-11.367467473113473,-1.8427880098397223e-07,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2964,control,73.0,4.7680172785226e-15,4.351331685186097e-10,1.1462810929294349e-08,7.2040679563388315,8.257886890529996e-08,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
3026,ild_0__itd_50,73.0,4.7680172785226e-15,0.0011876568952466002,1.61067981405986e-08,-3.3743188225479557,-5.434947213680227e-08,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
3027,ild_0__itd_500,73.0,4.7680172785226e-15,1.0333690371040972e-13,1.5858193958379585e-08,-9.136516342330593,-1.4488864826058335e-07,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
