,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
22708,Exhale,70.0,2.1236846387647466e-14,2.133197892248775e-10,6.956677020091722e-08,7.419627409438868,5.161595149688604e-07,1,1,hbo,True,S1_D1 hbo,NDARDC882NK4
22709,Hold,70.0,2.1236846387647466e-14,7.253183590353246e-05,9.318830051019374e-08,-4.218215557516691,-3.930883389906399e-07,1,1,hbo,True,S1_D1 hbo,NDARDC882NK4
22710,Inhale,70.0,2.1236846387647466e-14,0.2619113859864816,6.354659388177016e-08,1.1310090332924478,7.187177171524865e-08,1,1,hbo,False,S1_D1 hbo,NDARDC882NK4
22714,control,70.0,2.1236846387647466e-14,1.5538475110327871e-09,4.421209134199229e-08,6.9479330210561345,3.0718264936497824e-07,1,1,hbo,True,S1_D1 hbo,NDARDC882NK4
22774,ild_0__itd_50,70.0,2.1236846387647466e-14,4.707549997742514e-13,4.453915097651569e-08,8.863428747874048,3.947695911711516e-07,1,1,hbo,True,S1_D1 hbo,NDARDC882NK4
22775,ild_0__itd_500,70.0,2.1236846387647466e-14,0.015747051610990753,4.467716369016345e-08,2.4750273832470278,1.1057720353896437e-07,1,1,hbo,True,S1_D1 hbo,NDARDC882NK4
22776,ild_10__itd_0,70.0,2.1236846387647466e-14,1.268677076685694e-14,4.445082441592658e-08,9.722829842673347,4.32187802162604e-07,1,1,hbo,True,S1_D1 hbo,NDARDC882NK4
22777,ild_70n__itd_0,70.0,2.1236846387647466e-14,0.06203824435526829,4.35679939472139e-08,1.8963713774818833,8.262109669580038e-08,1,1,hbo,False,S1_D1 hbo,NDARDC882NK4
22848,Exhale,70.0,1.479461278034719e-14,6.948247860237267e-06,5.8064224400937105e-08,4.859535352639074,2.821651511999222e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
22849,Hold,70.0,1.479461278034719e-14,7.542857767248326e-12,7.77800432122765e-08,-8.208558063366295,-6.384620008791111e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
