Condition,Run,Type,Word0,Time0,Word1,Time1,Word2,Time2,Word3,Time3,Word4,Time4,Word5,Time5,Word6,Time6,Word7,Time7,Word8,Time8,Word9,Time9,Word10,Time10,Word11,Time11,Word12,Time12,Word13,Time13,Word14,Time14,Word15,Time15,Word16,Time16,Word17,Time17
practice,0,Target,tables,3.0,green,3.082,card,3.682,toy,4.0,spoons,5.0,bag,6.0,spoons,6.082,sock,7.0,chairs,7.0,card,8.0,white,8.482,glove,9.082,hat,9.682,sock,10.282,tables,11.0,green,12.0,shoe,12.082,desks,12.682
practice,0,Masker,none,2.482,none,3.232,none,3.832,none,4.282,none,4.882,none,5.482,none,6.232,none,6.682,none,7.282,none,7.882,none,8.632,none,9.232,none,9.832,none,10.432,none,10.882,none,11.482,none,12.232,none,12.832
practice,1,Target,toy,3.0,shoe,3.0,blue,4.0,white,4.0,red,4.882,desks,5.482,desks,6.0,toy,6.682,hat,7.282,hat,8.0,chairs,8.482,hat,9.082,tables,10.0,hat,10.282,card,11.0,hat,11.482,hat,12.0,hat,13.0
practice,1,Masker,none,2.482,none,3.082,none,3.682,none,4.282,none,5.032,none,5.632,none,6.082,none,6.832,none,7.432,none,7.882,none,8.632,none,9.232,none,9.682,none,10.432,none,10.882,none,11.632,none,12.082,none,12.682
practice,2,Target,toy,3.0,card,3.082,card,3.682,sock,4.282,sock,5.0,chairs,5.482,card,6.082,hat,7.0,red,7.282,hat,8.0,blue,9.0,chairs,9.0,card,10.0,chairs,10.282,red,11.0,card,12.0,card,12.082,spoons,13.0
practice,2,Masker,none,2.482,none,3.232,none,3.832,none,4.432,none,4.882,none,5.632,none,6.232,none,6.682,none,7.432,none,7.882,none,8.482,none,9.082,none,9.682,none,10.432,none,10.882,none,11.482,none,12.232,none,12.682
practice,3,Target,chairs,3.0,card,3.0,tables,3.682,hat,4.282,desks,4.882,pen,6.0,tables,6.082,card,7.0,shoe,7.0,white,7.882,bag,8.482,shoe,9.0,white,10.0,red,10.0,desks,11.0,pen,12.0,tables,12.0,green,13.0
practice,3,Masker,none,2.482,none,3.082,none,3.832,none,4.432,none,5.032,none,5.482,none,6.232,none,6.682,none,7.282,none,8.032,none,8.632,none,9.082,none,9.682,none,10.282,none,10.882,none,11.482,none,12.082,none,12.682
m_speech__ild_0__itd_50__targ_l,0,Target,white,2.0,tables,2.0,pen,3.0,white,3.248,green,3.848,spoons,4.448,shoe,5.048,glove,5.648,desks,6.248,card,7.0,glove,8.0,spoons,8.0,green,8.648,spoons,9.0,pen,10.0,shoe,11.0,desks,11.048,toy,12.0
m_speech__ild_0__itd_50__targ_l,0,Masker,chairs,1.448,white,2.048,desks,2.648,toy,3.398,bag,3.998,hat,4.598,desks,5.198,hat,5.798,glove,6.398,spoons,6.848,hat,7.448,white,8.048,hat,8.798,tables,9.248,bag,9.848,chairs,10.448,hat,11.198,red,11.648
m_speech__ild_0__itd_50__targ_l,1,Target,pen,2.0,desks,2.048,card,3.0,spoons,3.0,pen,4.0,pen,5.0,green,5.048,sock,6.0,desks,6.0,bag,6.848,pen,8.0,toy,8.0,desks,9.0,glove,9.0,red,9.848,card,10.448,tables,11.048,toy,12.0
m_speech__ild_0__itd_50__targ_l,1,Masker,green,1.448,card,2.198,pen,2.648,pen,3.248,bag,3.848,toy,4.448,bag,5.198,hat,5.648,desks,6.248,white,6.998,card,7.448,sock,8.048,toy,8.648,toy,9.248,sock,9.998,chairs,10.598,bag,11.198,card,11.648
m_speech__ild_0__itd_50__targ_l,2,Target,tables,1.448,red,2.0,tables,3.0,tables,3.0,sock,4.0,hat,5.0,hat,5.048,sock,6.0,chairs,6.248,pen,7.0,bag,7.448,red,8.048,green,8.648,spoons,9.248,sock,9.848,tables,11.0,sock,11.0,white,11.648
m_speech__ild_0__itd_50__targ_l,2,Masker,hat,1.598,bag,2.048,bag,2.648,glove,3.248,blue,3.848,tables,4.448,shoe,5.198,hat,5.648,pen,6.398,white,6.848,card,7.598,sock,8.198,glove,8.798,pen,9.398,pen,9.998,blue,10.448,glove,11.048,toy,11.798
m_speech__ild_0__itd_50__targ_l,3,Target,card,2.0,red,2.0,card,2.648,bag,3.0,red,4.0,green,5.0,toy,5.048,spoons,5.648,shoe,6.248,hat,7.0,chairs,8.0,tables,8.048,pen,9.0,shoe,9.248,hat,10.0,card,10.448,card,11.048,blue,12.0
m_speech__ild_0__itd_50__targ_l,3,Masker,card,1.448,toy,2.048,desks,2.798,red,3.248,shoe,3.848,chairs,4.448,chairs,5.198,blue,5.798,card,6.398,red,6.848,toy,7.448,glove,8.198,card,8.648,toy,9.398,hat,9.848,toy,10.598,chairs,11.198,card,11.648
m_speech__ild_0__itd_50__targ_r,0,Target,white,2.0,white,2.209,hat,3.0,spoons,3.409,bag,4.009,shoe,4.609,chairs,5.0,spoons,5.809,sock,6.409,bag,7.009,bag,7.609,chairs,8.209,sock,8.809,desks,9.409,bag,10.009,white,11.0,sock,11.0,pen,11.809
m_speech__ild_0__itd_50__targ_r,0,Masker,spoons,1.609,chairs,2.359,spoons,2.809,red,3.559,green,4.159,glove,4.759,blue,5.209,chairs,5.959,bag,6.559,hat,7.159,green,7.759,pen,8.359,spoons,8.959,toy,9.559,sock,10.159,sock,10.609,card,11.209,shoe,11.959
m_speech__ild_0__itd_50__targ_r,1,Target,hat,1.609,shoe,2.209,blue,3.0,tables,3.409,hat,4.009,green,4.609,card,5.0,red,6.0,hat,7.0,desks,7.0,chairs,7.609,hat,8.0,chairs,8.809,desks,10.0,spoons,10.0,tables,10.609,spoons,11.209,white,11.809
m_speech__ild_0__itd_50__targ_r,1,Masker,desks,1.759,white,2.359,glove,2.809,card,3.559,desks,4.159,toy,4.759,tables,5.209,hat,5.809,chairs,6.409,card,7.009,tables,7.759,red,8.209,spoons,8.959,card,9.409,desks,10.009,glove,10.759,hat,11.359,hat,11.959
m_speech__ild_0__itd_50__targ_r,2,Target,white,1.609,toy,2.0,card,2.809,hat,4.0,bag,4.0,green,5.0,shoe,5.209,hat,5.809,pen,7.0,green,7.009,tables,7.609,desks,8.0,shoe,9.0,glove,10.0,blue,10.0,bag,11.0,bag,11.0,sock,12.0
m_speech__ild_0__itd_50__targ_r,2,Masker,shoe,1.759,sock,2.209,sock,2.959,green,3.409,hat,4.009,card,4.609,green,5.359,bag,5.959,shoe,6.409,toy,7.159,green,7.759,tables,8.209,desks,8.809,chairs,9.409,pen,10.009,blue,10.609,spoons,11.209,spoons,11.809
m_speech__ild_0__itd_50__targ_r,3,Target,bag,2.0,red,2.0,hat,3.0,spoons,4.0,glove,4.009,tables,5.0,desks,5.209,toy,6.0,hat,6.409,toy,7.0,blue,8.0,spoons,8.0,red,8.809,card,9.409,red,10.0,shoe,11.0,hat,11.209,sock,12.0
m_speech__ild_0__itd_50__targ_r,3,Masker,glove,1.609,card,2.209,bag,2.809,white,3.409,sock,4.159,sock,4.609,pen,5.359,shoe,5.809,desks,6.559,card,7.009,tables,7.609,hat,8.209,desks,8.959,glove,9.559,tables,10.009,card,10.609,desks,11.359,blue,11.809
