Condition,Run,Type,Word0,Time0,Word1,Time1,Word2,Time2,Word3,Time3,Word4,Time4,Word5,Time5,Word6,Time6,Word7,Time7,Word8,Time8,Word9,Time9,Word10,Time10,Word11,Time11,Word12,Time12,Word13,Time13,Word14,Time14,Word15,Time15,Word16,Time16,Word17,Time17
practice,0,Target,shoe,1.0,sock,2.0,glove,2.233,toy,3.0,card,3.433,spoons,4.033,green,5.0,spoons,5.0,sock,6.0,red,6.433,glove,7.0,hat,7.633,shoe,8.233,pen,9.0,green,9.433,spoons,10.0,glove,10.633,blue,11.0
practice,0,Masker,none,1.033,none,1.633,none,2.383,none,2.833,none,3.583,none,4.183,none,4.633,none,5.233,none,5.833,none,6.583,none,7.033,none,7.783,none,8.383,none,8.833,none,9.583,none,10.033,none,10.783,none,11.233
practice,1,Target,spoons,1.0,toy,2.0,toy,2.233,desks,2.833,blue,4.0,white,4.0,card,4.633,sock,5.233,toy,6.0,sock,7.0,bag,7.033,glove,7.633,white,8.0,card,8.833,chairs,10.0,toy,10.0,bag,10.633,chairs,11.233
practice,1,Masker,none,1.033,none,1.633,none,2.383,none,2.983,none,3.433,none,4.033,none,4.783,none,5.383,none,5.833,none,6.433,none,7.183,none,7.783,none,8.233,none,8.983,none,9.433,none,10.033,none,10.783,none,11.383
practice,2,Target,pen,1.0,red,1.633,green,2.233,tables,3.0,toy,4.0,pen,4.033,sock,5.0,bag,5.0,sock,6.0,chairs,7.0,green,7.033,desks,7.633,card,8.0,hat,9.0,bag,9.433,bag,10.0,desks,10.633,bag,11.233
practice,2,Masker,none,1.033,none,1.783,none,2.383,none,2.833,none,3.433,none,4.183,none,4.633,none,5.233,none,5.833,none,6.433,none,7.183,none,7.783,none,8.233,none,8.833,none,9.583,none,10.033,none,10.783,none,11.383
practice,3,Target,tables,1.0,green,2.0,green,2.233,pen,2.833,tables,4.0,tables,4.0,hat,5.0,desks,5.233,toy,5.833,tables,7.0,tables,7.0,toy,8.0,chairs,8.0,sock,8.833,bag,9.433,sock,10.0,chairs,10.633,tables,11.233
practice,3,Masker,none,1.033,none,1.633,none,2.383,none,2.983,none,3.433,none,4.033,none,4.633,none,5.383,none,5.983,none,6.433,none,7.033,none,7.633,none,8.233,none,8.983,none,9.583,none,10.033,none,10.783,none,11.383
m_speech__ild_0__itd_50__targ_l__control_0,0,Target,green,1.089,desks,1.689,spoons,2.0,shoe,3.0,desks,3.489,toy,4.089,sock,5.0,red,5.289,chairs,5.889,spoons,6.489,shoe,7.089,bag,7.689,pen,8.289,white,9.0,spoons,10.0,sock,10.089,white,11.0,sock,11.289
m_speech__ild_0__itd_50__targ_l__control_0,0,Masker,sock,1.239,spoons,1.839,white,2.289,desks,2.889,green,3.639,glove,4.239,glove,4.689,toy,5.439,bag,6.039,card,6.639,tables,7.239,shoe,7.839,shoe,8.439,tables,8.889,desks,9.489,white,10.239,glove,10.689,bag,11.439
